drugbank_id	dailymed_id	inchi_key
DB02165	water	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02174	glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02176	acetic acid	QWSOAYZXYZDDPB-UHFFFAOYSA-M
DB02228	fludeoxyglucose f-18	ZCXUVYAZINUVJD-VFUOTHLCSA-N
DB02262	orotic acid	PXQPEWDEAKTCGB-UHFFFAOYSA-N
DB02300	calcipotriene	LWQQLNNNIPYSNX-UROSTWAQSA-N
DB02325	isopropyl alcohol	KFZMGEQAYNKOFK-UHFFFAOYSA-N
DB02362	aminobenzoic acid	ALYNCZNDIQEVRV-UHFFFAOYSA-N
DB02373	water	FJSJQPRHXPUMLC-LRDMJOKZSA-L
DB02453	water	SZOADBKOANDULT-UHFFFAOYSA-K
DB02507	warfarin	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB02507	warfarin sodium	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB02513	thymol	MGSRCZKZVOBKFT-UHFFFAOYSA-N
DB02517	glutamic acid	WHUUTDBJXJRKMK-GSVOUGTGSA-N
DB02546	vorinostat	WAEXFXRVDQXREF-UHFFFAOYSA-N
DB02556	phenylalanine	COLNVLDHVKWLRT-MRVPVSSYSA-N
DB02648	carnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02648	levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02655	aspartic acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02659	cholic acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02665	tranylcypromine sulfate	AELCINSCMGFISI-DTWKUNHWSA-O
DB02678	glucosamine	MSWZFWKMSRAUBD-VFUOTHLCSA-N
DB02701	niacinamide	DFPAKSUCGFBDDF-UHFFFAOYSA-N
DB02772	sucrose	CZMRCDWAGMRECN-UGDNZRGBSA-N
DB02831	phosphoric acid	NBIIXXVUZAFLBC-UHFFFAOYSA-M
DB02853	proline	ONIBWKKTOPOVIA-SCSAIBSYSA-N
DB02893	methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	racemethionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02932	bicalutamide	LKJPYSCBVHEWIU-KRWDZBQOSA-N
DB02945	sodium gluconate	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	trimetrexate glucuronate	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02959	oxitriptan	LDCYZAJDBXYCGN-VIFPVBQESA-N
DB03034	levofloxacin	GSDSWSVVBLHKDQ-SNVBAGLBSA-N
DB03034	ofloxacin	GSDSWSVVBLHKDQ-SNVBAGLBSA-N
DB03106	inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03125	trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03125	trimethoprim hydrochloride	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03125	trimethoprim sulfate	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03128	acetylcholine	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03128	acetylcholine chloride	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03151	sulfur	IGIWMDIIFLPFOP-UHFFFAOYSA-N
DB03156	sodium gluconate	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	trimetrexate glucuronate	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03166	acetic acid	QTBSBXVTEAMEQO-UHFFFAOYSA-N
DB03193	stearic acid	QIQXTHQIDYTFRH-UHFFFAOYSA-N
DB03206	migalastat	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03206	migalastat hydrochloride	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03225	tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03252	lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03255	phenol	ISWSIDIOOBJBQZ-UHFFFAOYSA-N
DB03256	leucovorin calcium	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	levoleucovorin calcium	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03266	glutaral	SXRSQZLOMIGNAQ-UHFFFAOYSA-N
DB03310	oxiglutatione	YPZRWBKMTBYPTK-BJDJZHNGSA-N
DB03322	propranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03322	propranolol hydrochloride	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03350	ammonia n-13	DYLMFCCYOUSRTK-UHFFFAOYSA-N
DB03499	malic acid	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03511	sodium gluconate	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	trimetrexate glucuronate	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03512	water	JSPAHXDHRUTBDP-VKTKOMAXSA-L
DB03528	adenosine	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03619	deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03652	sodium gluconate	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	trimetrexate glucuronate	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03700	threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03754	tromethamine	LENZDBCJOHFCAS-UHFFFAOYSA-N
DB03756	doconexent	MBMBGCFOFBJSGT-KUBAVDMBSA-N
DB03783	phenacetin	CPJSUEIXXCENMM-UHFFFAOYSA-N
DB03793	benzoic acid	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03796	palmitic acid	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03825	hydrochloric acid	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03839	tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03840	water	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03843	formaldehyde	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03852	eucalyptol	WEEGYLXZBRQIMU-WAAGHKOSSA-N
DB03856	eflornithine	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03856	eflornithine hydrochloride	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03894	rasagiline	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	rasagiline mesylate	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03904	urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03904	urea c-13	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03918	sapropterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	sapropterin dihydrochloride	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03929	serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03943	asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03955	migalastat	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	migalastat hydrochloride	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03994	monoethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB04027	arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04031	water	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04084	fludeoxyglucose f-18	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04100	carbon monoxide	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04173	fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04224	oleic acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04231	water	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04282	fludeoxyglucose f-18	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04299	fumaric acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04335	inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04349	propylene glycol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04397	water	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04414	water	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04455	betaine	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04483	fludeoxyglucose f-18	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04494	water	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04540	cholesterol	HVYWMOMLDIMFJA-DPAQBDIFSA-N
DB04564	gluconolactone	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04572	thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N
DB04573	estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04574	estrone sodium sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	estropipate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04630	aldosterone	PQSUYGKTWSAVDQ-ZVIOFETBSA-N
DB04650	biotin	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04660	choline alfoscerate	SUHOQUVVVLNYQR-MRVPVSSYSA-N
DB04665	coumarin	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
DB04703	hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04729	gentamicin	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	gentamicin sulfate	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04789	levomefolate calcium	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	levomefolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04815	clioquinol	QCDFBFJGMNKBDO-UHFFFAOYSA-N
DB04824	phenolphthalein	KJFMBFZCATUALV-UHFFFAOYSA-N
DB04835	maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04837	chlophedianol	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04837	chlophedianol hydrochloride	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04844	tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04845	ixabepilone	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04854	febuxostat	BQSJTQLCZDPROO-UHFFFAOYSA-N
DB04855	dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04861	nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	nebivolol hydrochloride	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04865	omacetaxine mepesuccinate	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04868	nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04871	lorcaserin	XTTZERNUQAFMOF-QMMMGPOBSA-N
DB04874	ammonia n-13	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	hydrochloric acid	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04890	bepotastine	YWGDOWXRIALTES-UHFFFAOYSA-N
DB04890	bepotastine besilate	YWGDOWXRIALTES-UHFFFAOYSA-N
DB04896	levomilnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	levomilnacipran hydrochloride	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	milnacipran hydrochloride	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04908	flibanserin	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04911	oritavancin	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04912	hydrochloric acid	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04920	clevidipine	KPBZROQVTHLCDU-UHFFFAOYSA-N
DB04930	permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04938	ospemifene	LUMKNAVTFCDUIE-VHXPQNKSSA-N
DB04946	iloperidone	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04948	lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	lofexidine hydrochloride	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04951	pirfenidone	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04953	ezogabine	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04996	acetic acid	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	ammonia n-13	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	hydrochloric acid	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB05013	ingenol mebutate	VDJHFHXMUKFKET-UXMMOKKRSA-N
DB05015	belinostat	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05018	migalastat	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	migalastat hydrochloride	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05039	indacaterol	QZZUEBNBZAPZLX-QFIPXVFZSA-N
DB05039	indacaterol maleate	QZZUEBNBZAPZLX-QFIPXVFZSA-N
DB05088	sulfur	CXVCSRUYMINUSF-UHFFFAOYSA-N
DB05109	trabectedin	PKVRCIRHQMSYJX-AIFWHQITSA-N
DB05219	crisaborole	USZAGAREISWJDP-UHFFFAOYSA-N
DB05239	cobimetinib	BSMCAPRUBJMWDF-KRWDZBQOSA-N
DB05239	cobimetinib fumarate	BSMCAPRUBJMWDF-KRWDZBQOSA-N
DB05245	silver	UEJSSZHHYBHCEL-UHFFFAOYSA-N
DB05245	silver sulfadiazine	UEJSSZHHYBHCEL-UHFFFAOYSA-N
DB05246	methsuximide	AJXPJJZHWIXJCJ-UHFFFAOYSA-N
DB05271	rotigotine	KFQYTPMOWPVWEJ-INIZCTEOSA-N
DB05289	flurbiprofen	SYTBZMRGLBWNTM-SNVBAGLBSA-N
DB05289	flurbiprofen sodium	SYTBZMRGLBWNTM-SNVBAGLBSA-N
DB05294	vandetanib	UHTHHESEBZOYNR-UHFFFAOYSA-N
DB05296	acetic acid	ZCISRIHHEXSWIR-WRIGXHCHSA-L
DB05316	pimavanserin	RKEWSXXUOLRFBX-UHFFFAOYSA-N
DB05316	pimavanserin tartrate	RKEWSXXUOLRFBX-UHFFFAOYSA-N
DB05339	hydrochloric acid	GGNCUSDIUUCNKE-RSAXXLAASA-N
DB05351	dexlansoprazole	MJIHNNLFOKEZEW-RUZDIDTESA-N
DB05351	lansoprazole	MJIHNNLFOKEZEW-RUZDIDTESA-N
DB05382	iodine	PNDPGZBMCMUPRI-UHFFFAOYSA-N
DB05389	oxygen	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	water	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05428	acetic acid	VAZLWPAHMORDGR-WRIGXHCHSA-L
DB05461	hydrochloric acid	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	water	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05476	hydrochloric acid	FMHIVIJVVYYSRN-JCOPYZAKSA-N
DB05541	brivaracetam	MSYKRHVOOPPJKU-BDAKNGLRSA-N
DB05607	fumaric acid	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05630	water	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05642	hydrochloric acid	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	water	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05667	ketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05676	apremilast	IMOZEMNVLZVGJZ-QGZVFWFLSA-N
DB05790	hydrochloric acid	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05792	hydrochloric acid	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05812	abiraterone	GZOSMCIZMLWJML-VJLLXTKPSA-N
DB05837	hydrochloric acid	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05956	hydrochloric acid	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05990	obeticholic acid	ZXERDUOLZKYMJM-ZWECCWDJSA-N
DB05993	hydrochloric acid	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB06016	cariprazine	KPWSJANDNDDRMB-QAQDUYKDSA-N
DB06082	hydrochloric acid	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06151	acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06176	romidepsin	OHRURASPPZQGQM-GCCNXGTGSA-N
DB06196	icatibant	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06196	icatibant acetate	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06201	rufinamide	POGQSBRIGCQNEG-UHFFFAOYSA-N
DB06203	alogliptin	ZSBOMTDTBDDKMP-OAHLLOKOSA-N
DB06203	alogliptin benzoate	ZSBOMTDTBDDKMP-OAHLLOKOSA-N
DB06204	tapentadol	KWTWDQCKEHXFFR-SMDDNHRTSA-N
DB06204	tapentadol hydrochloride	KWTWDQCKEHXFFR-SMDDNHRTSA-N
DB06206	sugammadex	WHRODDIHRRDWEW-VTHZAVIASA-N
DB06206	sugammadex sodium	WHRODDIHRRDWEW-VTHZAVIASA-N
DB06207	silodosin	PNCPYILNMDWPEY-QGZVFWFLSA-N
DB06209	prasugrel	DTGLZDAWLRGWQN-UHFFFAOYSA-N
DB06209	prasugrel hydrochloride	DTGLZDAWLRGWQN-UHFFFAOYSA-N
DB06210	eltrombopag	XDXWLKQMMKQXPV-QYQHSDTDSA-N
DB06210	eltrombopag olamine	XDXWLKQMMKQXPV-QYQHSDTDSA-N
DB06211	doripenem	AVAACINZEOAHHE-VFZPANTDSA-N
DB06212	tolvaptan	GYHCTFXIZSNGJT-XMMPIXPASA-N
DB06213	regadenoson	LZPZPHGJDAGEJZ-AKAIJSEGSA-N
DB06216	asenapine	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	asenapine maleate	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	fumaric acid	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06218	lacosamide	VPPJLAIAVCUEMN-GFCCVEGCSA-N
DB06228	rivaroxaban	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
DB06230	nalmefene	WJBLNOPPDWQMCH-MBPVOVBZSA-N
DB06230	nalmefene hydrochloride	WJBLNOPPDWQMCH-MBPVOVBZSA-N
DB06237	avanafil	WEAJZXNPAWBCOA-INIZCTEOSA-N
DB06243	eflornithine	VLCYCQAOQCDTCN-UHFFFAOYSA-N
DB06243	eflornithine hydrochloride	VLCYCQAOQCDTCN-UHFFFAOYSA-N
DB06253	tromethamine	CCTREOMTIFSZAU-OGFXRTJISA-N
DB06261	hexaminolevulinate hydrochloride	RYQOILLJDKPETL-UHFFFAOYSA-N
DB06262	droxidopa	QXWYKJLNLSIPIN-JGVFFNPUSA-N
DB06274	alvimopan	UPNUIXSCZBYVBB-JVFUWBCBSA-N
DB06282	cetirizine	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	cetirizine hydrochloride	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	levocetirizine	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	levocetirizine dihydrochloride	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06287	temsirolimus	CBPNZQVSJQDFBE-FUXHJELOSA-N
DB06292	dapagliflozin	JVHXJTBJCFBINQ-ADAARDCZSA-N
DB06292	dapagliflozin propanediol	JVHXJTBJCFBINQ-ADAARDCZSA-N
DB06335	saxagliptin hydrochloride	QGJUIPDUBHWZPV-SGTAVMJGSA-N
DB06401	bazedoxifene	UCJGJABZCDBEDK-UHFFFAOYSA-N
DB06401	bazedoxifene acetate	UCJGJABZCDBEDK-UHFFFAOYSA-N
DB06402	telavancin	ONUMZHGUFYIKPM-MXNFEBESSA-N
DB06402	telavancin hydrochloride	ONUMZHGUFYIKPM-MXNFEBESSA-N
DB06403	ambrisentan	OUJTZYPIHDYQMC-LJQANCHMSA-N
DB06410	doxercalciferol	HKXBNHCUPKIYDM-CGMHZMFXSA-N
DB06412	oxymetholone	ICMWWNHDUZJFDW-DHODBPELSA-N
DB06413	armodafinil	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06413	modafinil	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06414	etravirine	PYGWGZALEOIKDF-UHFFFAOYSA-N
DB06441	cangrelor	PAEBIVWUMLRPSK-IDTAVKCVSA-N
DB06523	ribavirin	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06535	etilevodopa	NULMGOSOSZBEQL-QMMMGPOBSA-N
DB06589	pazopanib	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06589	pazopanib hydrochloride	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06590	ceftaroline fosamil	ZCCUWMICIWSJIX-NQJJCJBVSA-N
DB06595	midostaurin	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06603	panobinostat	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06603	panobinostat lactate	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06605	apixaban	QNZCBYKSOIHPEH-UHFFFAOYSA-N
DB06608	tafenoquine	LBHLFPGPEGDCJG-UHFFFAOYSA-N
DB06614	peramivir	XRQDFNLINLXZLB-CKIKVBCHSA-N
DB06616	bosutinib	UBPYILGKFZZVDX-UHFFFAOYSA-N
DB06616	bosutinib monohydrate	UBPYILGKFZZVDX-UHFFFAOYSA-N
DB06626	axitinib	RITAVMQDGBJQJZ-FMIVXFBMSA-N
DB06636	isavuconazonium	RSWOJTICKMKTER-QXLBVTBOSA-N
DB06636	isavuconazonium sulfate	RSWOJTICKMKTER-QXLBVTBOSA-N
DB06637	dalfampridine	NUKYPUAOHBNCPY-UHFFFAOYSA-N
DB06654	safinamide	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06654	safinamide mesylate	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06659	hydrochloric acid	DMAHZCZCPVOYGS-ZLSDMPCXSA-L
DB06663	pasireotide	VMZMNAABQBOLAK-DBILLSOUSA-N
DB06678	mirtazapine	RONZAEMNMFQXRA-MRXNPFEDSA-N
DB06684	vilazodone	SGEGOXDYSFKCPT-UHFFFAOYSA-N
DB06684	vilazodone hydrochloride	SGEGOXDYSFKCPT-UHFFFAOYSA-N
DB06689	ethanolamine oleate	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	monoethanolamine	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06689	oleic acid	KGWDUNBJIMUFAP-KVVVOXFISA-N
DB06690	nitrous oxide	GQPLMRYTRLFLPF-UHFFFAOYSA-N
DB06691	pyrilamine	YECBIJXISLIIDS-UHFFFAOYSA-N
DB06691	pyrilamine maleate	YECBIJXISLIIDS-UHFFFAOYSA-N
DB06694	xylometazoline	HUCJFAOMUPXHDK-UHFFFAOYSA-N
DB06694	xylometazoline hydrochloride	HUCJFAOMUPXHDK-UHFFFAOYSA-N
DB06695	dabigatran etexilate	KSGXQBZTULBEEQ-UHFFFAOYSA-N
DB06695	dabigatran etexilate mesylate	KSGXQBZTULBEEQ-UHFFFAOYSA-N
DB06697	artemether	SXYIRMFQILZOAM-HVNFFKDJSA-N
DB06699	degarelix	MEUCPCLKGZSHTA-XYAYPHGZSA-N
DB06700	desvenlafaxine	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06700	desvenlafaxine succinate	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06701	dexmethylphenidate	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	dexmethylphenidate hydrochloride	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	methylphenidate	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06701	methylphenidate hydrochloride	DUGOZIWVEXMGBE-CHWSQXEVSA-N
DB06702	fesoterodine	DCCSDBARQIPTGU-HSZRJFAPSA-N
DB06702	fesoterodine fumarate	DCCSDBARQIPTGU-HSZRJFAPSA-N
DB06704	iobenguane sulfate i-123	PDWUPXJEEYOOTR-UHFFFAOYSA-N
DB06707	levonordefrin	GEFQWZLICWMTKF-CDUCUWFYSA-N
DB06708	lumefantrine	DYLGFOYVTXJFJP-MYYYXRDXSA-N
DB06709	methacholine chloride	NZWOPGCLSHLLPA-UHFFFAOYSA-N
DB06710	methyltestosterone	GCKMFJBGXUYNAG-HLXURNFRSA-N
DB06711	naphazoline	CNIIGCLFLJGOGP-UHFFFAOYSA-N
DB06711	naphazoline hydrochloride	CNIIGCLFLJGOGP-UHFFFAOYSA-N
DB06713	norelgestromin	ISHXLNHNDMZNMC-XUDSTZEESA-N
DB06714	propylhexedrine	JCRIVQIOJSSCQD-UHFFFAOYSA-N
DB06715	potassium iodide	NLKNQRATVPKPDG-UHFFFAOYSA-M
DB06717	fosaprepitant	BARDROPHSZEBKC-OITMNORJSA-N
DB06717	fosaprepitant dimeglumine	BARDROPHSZEBKC-OITMNORJSA-N
DB06723	aluminum hydroxide	WNROFYMDJYEPJX-UHFFFAOYSA-K
DB06723	water	WNROFYMDJYEPJX-UHFFFAOYSA-K
DB06724	calcium carbonate	VTYYLEPIZMXCLO-UHFFFAOYSA-L
DB06735	clomiphene	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06735	clomiphene citrate	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06736	aceclofenac	MNIPYSSQXLZQLJ-UHFFFAOYSA-N
DB06756	betaine	KWIUHFFTVRNATP-UHFFFAOYSA-N
DB06764	tetrahydrozoline	BYJAVTDNIXVSPW-UHFFFAOYSA-N
DB06764	tetrahydrozoline hydrochloride	BYJAVTDNIXVSPW-UHFFFAOYSA-N
DB06766	alcaftadine	MWTBKTRZPHJQLH-UHFFFAOYSA-N
DB06767	ammonia n-13	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06767	ammonium chloride	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06767	hydrochloric acid	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06768	ammonia n-13	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06768	ammonium lactate	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06769	bendamustine	YTKUWDBFDASYHO-UHFFFAOYSA-N
DB06769	bendamustine hydrochloride	YTKUWDBFDASYHO-UHFFFAOYSA-N
DB06770	benzyl alcohol	WVDDGKGOMKODPV-UHFFFAOYSA-N
DB06771	besifloxacin	QFFGVLORLPOAEC-SNVBAGLBSA-N
DB06772	cabazitaxel	BMQGVNUXMIRLCK-OAGWZNDDSA-N
DB06774	capsaicin	YKPUWZUDDOIDPM-SOFGYWHQSA-N
DB06775	carglumic acid	LCQLHJZYVOQKHU-VKHMYHEASA-N
DB06777	chenodiol	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	ursodiol	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06778	copper	ARUVKPQLZAKDPS-UHFFFAOYSA-L
DB06778	cupric sulfate	ARUVKPQLZAKDPS-UHFFFAOYSA-L
DB06778	sulfuric acid	ARUVKPQLZAKDPS-UHFFFAOYSA-L
DB06781	difluprednate	WYQPLTPSGFELIB-JTQPXKBDSA-N
DB06782	dimercaprol	WQABCVAJNWAXTE-UHFFFAOYSA-N
DB06785	ganirelix acetate	GJNXBNATEDXMAK-PFLSVRRQSA-N
DB06786	halcinonide	MUQNGPZZQDCDFT-JNQJZLCISA-N
DB06788	acetic acid	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06788	histrelin	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06788	histrelin acetate	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06789	hydroxyprogesterone caproate	DOMWKUIIPQCAJU-LJHIYBGHSA-N
DB06791	lanreotide	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06791	lanreotide acetate	PUDHBTGHUJUUFI-UHFFFAOYSA-N
