drugbank_id	bindingdb_id	name	inchi_key
DB00526	92964	Oxaliplatin	ZROHGHOFXNOHSO-BNTLRKBRSA-L
DB00527	48532	Cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00529	50011181	Foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00529	50027536	Foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00530	5446	Erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00532	21361	Mephenytoin	GMHKMTDVRCWUDX-UHFFFAOYSA-N
DB00533	22369	Rofecoxib	RZJQGNCSTQAWON-UHFFFAOYSA-N
DB00534	26979	Chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00536	50420178	Guanidine	ZRALSGWEFCBTJO-UHFFFAOYSA-N
DB00537	21690	Ciprofloxacin	MYSWGUAQZAJSOK-UHFFFAOYSA-N
DB00539	58492	Toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	112777	Nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	38872	Vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	50021153	Benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00543	22870	Amoxapine	QWGDMFLQWFTERH-UHFFFAOYSA-N
DB00544	50340677	Fluorouracil	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	50313079	Pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00546	82439	Adinazolam	GJSLOMWRLALDCT-UHFFFAOYSA-N
DB00549	50009073	Zafirlukast	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	50133597	Propylthiouracil	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00551	50099857	Acetohydroxamic acid	RRUDCFGSUDOHDG-UHFFFAOYSA-N
DB00552	223291	Pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00552	22925	Pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00553	50041234	Methoxsalen	QXKHYNVANLEOEG-UHFFFAOYSA-N
DB00554	85245	Piroxicam	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00555	50031299	Lamotrigine	PYZRQGJRPPTADH-UHFFFAOYSA-N
DB00558	50165355	Zanamivir	ARAIBEBZBOPLMB-UFGQHTETSA-N
DB00559	50061101	Bosentan	GJPICJJJRGTNOD-UHFFFAOYSA-N
DB00560	50247905	Tigecycline	FPZLLRFZJZRHSY-HJYUBDRYSA-N
DB00562	50238676	Benzthiazide	NDTSRXAMMQDVSW-UHFFFAOYSA-N
DB00563	50420238	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00563	66082	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	50003659	Carbamazepine	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	92478	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00566	60868	Succimer	ACTRVOBWPAIOHC-XIXRPRMCSA-N
DB00568	50017657	Cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00570	227643	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00570	50130852	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	36108	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	60973	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	200229	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	50239982	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	54705	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00575	14062	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00575	50016897	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00575	50020341	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00575	50225285	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00576	50295558	Sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00578	37634	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00578	92464	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00580	13063	Valdecoxib	LNPDTQAFDNKSHK-UHFFFAOYSA-N
DB00586	13066	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00586	50174201	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00587	50064086	Cinalukast	BZMKNPGKXJAIDV-VAWYXSNFSA-N
DB00589	50056445	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00594	16173	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00600	50410520	Monobenzone	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00602	50409816	Ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00603	50062404	Medroxyprogesterone acetate	PSGAAPLEWMOORI-PEINSRQWSA-N
DB00607	50103525	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00609	50239976	Ethionamide	AEOCXXJPGCBFJA-UHFFFAOYSA-N
DB00610	50239972	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00613	50041457	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00615	50239392	Rifabutin	ATEBXHFBFRCZMA-VXTBVIBXSA-N
DB00616	50403562	Candoxatril	ZTWZVMIYIIVABD-OEMFJLHTSA-N
DB00619	13530	Imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00620	41132	Triamcinolone	GFNANZIMVAIWHM-OBYCQNJPSA-N
DB00622	50226129	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00622	50226131	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00623	78433	Fluphenazine	PLDUPXSUYLZYBN-UHFFFAOYSA-N
DB00626	80762	Bacitracin	CLKOFPXJLQSYAH-ABRJDSQDSA-N
DB00626	83715	Bacitracin	CLKOFPXJLQSYAH-ABRJDSQDSA-N
DB00627	23515	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00629	50225293	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00629	81979	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00629	96725	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00630	25313	Alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00632	50239998	Docosanol	NOPFSRXAKWQILS-UHFFFAOYSA-N
DB00633	50085683	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00633	50241196	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00634	50248189	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00634	50316126	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00636	50085047	Clofibrate	KNHUKKLJHYUCFP-UHFFFAOYSA-N
DB00637	24226	Astemizole	GXDALQBWZGODGZ-UHFFFAOYSA-N
DB00639	79206	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00640	14487	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	50134746	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00641	50003240	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00642	50027656	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00643	50180753	Mebendazole	OPXLLQIJSORQAM-UHFFFAOYSA-N
DB00644	50422274	Gonadorelin	XLXSAKCOAKORKW-UHFFFAOYSA-N
DB00645	50240047	Dyclonine	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00647	82269	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	83452	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00650	286	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	50039121	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	50239970	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	50247893	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00652	50170663	Pentazocine	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00653	26992	Magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00654	50150899	Latanoprost	GGXICVAJURFBLW-CEYXHVGTSA-N
DB00655	17289	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00656	50073444	Trazodone	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00658	50225454	Sevelamer	ZNSIZMQNQCNRBW-UHFFFAOYSA-N
DB00665	50135912	Nilutamide	XWXYUMMDTVBTOU-UHFFFAOYSA-N
DB00668	44818	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00668	84342	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00669	50005835	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00670	39341	Pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00671	84005	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00671	84007	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00671	88962	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00672	50344965	Chlorpropamide	RKWGIWYCVPQPMF-UHFFFAOYSA-N
DB00673	50106711	Aprepitant	ATALOFNDEOCMKK-OITMNORJSA-N
DB00675	20607	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00676	50134035	Benzyl benzoate	SESFRYSPDFLNCH-UHFFFAOYSA-N
DB00677	50022772	Isoflurophate	MUCZHBLJLSDCSD-UHFFFAOYSA-N
DB00678	318822	Losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00678	82258	Losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00679	50238826	Thioridazine	KLBQZWRITKRQQV-UHFFFAOYSA-N
DB00681	83198	Amphotericin B	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00681	96548	Amphotericin B	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00683	21363	Midazolam	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00685	38912	Trovafloxacin	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00688	50248299	Mycophenolate mofetil	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00691	50084673	Moexipril	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00692	31046	Phentolamine	MRBDMNSDAVCSSF-UHFFFAOYSA-N
DB00693	50237588	Fluorescein	GNBHRKFJIUUOQI-UHFFFAOYSA-N
DB00694	32017	Daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00695	25902	Furosemide	ZZUFCTLCJUWOSV-UHFFFAOYSA-N
DB00697	50240671	Tizanidine	XFYDIVBRZNQMJC-UHFFFAOYSA-N
DB00698	57045	Nitrofurantoin	NXFQHRVNIOXGAQ-YCRREMRBSA-N
DB00703	10881	Methazolamide	FLOSMHQXBMRNHR-UHFFFAOYSA-N
DB00703	315269	Methazolamide	FLOSMHQXBMRNHR-UHFFFAOYSA-N
DB00703	50013792	Methazolamide	FLOSMHQXBMRNHR-UHFFFAOYSA-N
DB00704	60212	Naltrexone	DQCKKXVULJGBQN-XFWGSAIBSA-N
DB00705	1944	Delavirdine	WHBIGIKBNXZKFE-UHFFFAOYSA-N
DB00706	50060964	Tamsulosin	DRHKJLXJIQTDTD-OAHLLOKOSA-N
DB00708	94503	Sufentanil	GGCSSNBKKAUURC-UHFFFAOYSA-N
DB00710	12577	Ibandronate	MPBVHIBUJCELCL-UHFFFAOYSA-N
DB00712	50172473	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00712	50172479	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00713	50248015	Oxacillin	UWYHMGVUTGAWSP-JKIFEVAISA-N
DB00714	29643	Apomorphine	VMWNQDUVQKEIOC-CYBMUJFWSA-N
DB00714	29644	Apomorphine	VMWNQDUVQKEIOC-CYBMUJFWSA-N
DB00715	22416	Paroxetine	AHOUBRCZNHFOSL-YOEHRIQHSA-N
DB00716	50239990	Nedocromil	RQTOOFIXOKYGAN-UHFFFAOYSA-N
DB00717	50148732	Norethisterone	VIKNJXKGJWUCNN-XGXHKTLJSA-N
DB00718	50248359	Adefovir dipivoxil	WOZSCQDILHKSGG-UHFFFAOYSA-N
DB00719	22868	Azatadine	SEBMTIQKRHYNIT-UHFFFAOYSA-N
DB00720	50216172	Clodronic acid	ACSIXWWBWUQEHA-UHFFFAOYSA-N
DB00721	64452	Procaine	MFDFERRIHVXMIY-UHFFFAOYSA-N
DB00722	66979	Lisinopril	RLAWWYSOJDYHDC-BZSNNMDCSA-N
DB00724	50240849	Imiquimod	DOUYETYNHWVLEO-UHFFFAOYSA-N
DB00725	26980	Homatropine methylbromide	FUFVKLQESJNNAN-UHFFFAOYSA-M
DB00730	50121347	Thiabendazole	WJCNZQLZVWNLKY-UHFFFAOYSA-N
DB00732	92478	Atracurium besylate	XXZSQOVSEBAPGS-UHFFFAOYSA-L
DB00733	234367	Pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00733	50024960	Pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00733	50239371	Pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00734	50001885	Risperidone	RAPZEAPATHNIPO-UHFFFAOYSA-N
DB00735	50170647	Naftifine	OZGNYLLQHRPOBR-DHZHZOJOSA-N
DB00738	45440	Pentamidine	XDRYMKDFEDOLFX-UHFFFAOYSA-N
DB00740	30705	Riluzole	FTALBRSUTCGOEG-UHFFFAOYSA-N
DB00741	13775	Hydrocortisone	JYGXADMDTFJGBT-VWUMJDOOSA-N
DB00743	233196	Gadobenic acid	MXZROTBGJUUXID-UHFFFAOYSA-K
DB00746	47715	Deferoxamine	UBQYURCVBFRUQT-UHFFFAOYSA-N
DB00747	50240039	Scopolamine	STECJAGHUSJQJN-FWXGHANASA-N
DB00752	50028544	Tranylcypromine	AELCINSCMGFISI-UHFFFAOYSA-N
DB00755	31883	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	31892	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	323588	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	50031459	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	50064254	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00756	31712	Hexachlorophene	ACGUYXCXAPNIKK-UHFFFAOYSA-N
DB00757	50131427	Dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00758	50397662	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00761	26979	Potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00762	51762	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00763	50241361	Methimazole	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00766	50033685	Clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00768	50002093	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00768	50002096	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00770	50101828	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00771	50369230	Clidinium	HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DB00774	25897	Hydroflumethiazide	DMDGGSIALPNSEE-UHFFFAOYSA-N
DB00775	50004058	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00775	50039584	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00776	34179	Oxcarbazepine	CTRLABGOLIVAIY-UHFFFAOYSA-N
DB00778	91198	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00779	21691	Nalidixic acid	MHWLWQUZZRMNGJ-UHFFFAOYSA-N
DB00780	50105417	Phenelzine	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00781	50410807	Polymyxin B	WQVJHHACXVLGBL-BPJDFBQWSA-N
DB00782	50238663	Propantheline	VVWYOYDLCMFIEM-UHFFFAOYSA-N
DB00783	17292	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	20624	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00784	50134036	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00786	50084665	Marimastat	OCSMOTCMPXTDND-OUAUKWLOSA-N
DB00787	50021776	Acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00787	50103518	Acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00788	54693	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00788	54704	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00789	233150	Gadopentetic acid	IZOOGPBRAOKZFK-UHFFFAOYSA-K
DB00792	81471	Tripelennamine	UFLGIAIHIAPJJC-UHFFFAOYSA-N
DB00793	50194601	Haloprogin	CTETYYAZBPJBHE-UHFFFAOYSA-N
DB00794	50248152	Primidone	DQMZLTXERSFNPB-UHFFFAOYSA-N
DB00795	50097125	Sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00795	50103596	Sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00797	55436	Tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00799	50265951	Tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00800	50049796	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	60917	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00801	50408018	Halazepam	WYCLKVQLVUQKNZ-UHFFFAOYSA-N
DB00802	83450	Alfentanil	IDBPHNDTYPBSNI-UHFFFAOYSA-N
DB00804	50010101	Dicyclomine	CURUTKGFNZGFSE-UHFFFAOYSA-N
DB00805	50074289	Minaprine	LDMWSLGGVTVJPG-UHFFFAOYSA-N
DB00806	10850	Pentoxifylline	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DB00807	50225500	Proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00813	50008984	Fentanyl	PJMPHNIQZUBGLI-UHFFFAOYSA-N
DB00814	50056998	Meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00818	50058046	Propofol	OLBCVFGFOZPWHH-UHFFFAOYSA-N
DB00819	10880	Acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00820	50134134	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	50134147	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	50134149	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00822	50058655	Disulfiram	AUZONCFQVSMFAP-UHFFFAOYSA-N
DB00824	50001493	Enprofylline	SIQPXVQCUCHWDI-UHFFFAOYSA-N
DB00827	39350	Cinoxacin	VDUWPHTZYNWKRN-UHFFFAOYSA-N
DB00829	50000766	Diazepam	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00831	79181	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00833	42131	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00834	50072024	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00836	50017698	Loperamide	RDOIQAHITMMDAJ-UHFFFAOYSA-N
DB00839	50240099	Tolazamide	OUDSBRTVNLOZBN-UHFFFAOYSA-N
DB00843	50037176	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00843	50037187	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00845	50318909	Clofazimine	WDQPAMHFFCXSNU-BGABXYSRSA-N
DB00845	50378783	Clofazimine	WDQPAMHFFCXSNU-BGABXYSRSA-N
DB00847	7968	Cysteamine	UFULAYFCSOUIOV-UHFFFAOYSA-N
DB00850	50130273	Perphenazine	RGCVKNLCSQQDEP-UHFFFAOYSA-N
DB00851	50238687	Dacarbazine	FDKXTQMXEQVLRF-ZHACJKMWSA-N
DB00852	36014	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00853	50034562	Temozolomide	BPEGJWRSRHCHSN-UHFFFAOYSA-N
DB00854	224023	Levorphanol	JAQUASYNZVUNQP-USXIJHARSA-N
DB00854	224028	Levorphanol	JAQUASYNZVUNQP-USXIJHARSA-N
DB00854	50369518	Levorphanol	JAQUASYNZVUNQP-USXIJHARSA-N
DB00855	50240386	Aminolevulinic acid	ZGXJTSGNIOSYLO-UHFFFAOYSA-N
DB00857	50018518	Terbinafine	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
DB00859	39346	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00861	50240510	Diflunisal	HUPFGZXOMWLGNK-UHFFFAOYSA-N
DB00862	14776	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00862	50088373	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00862	50111900	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00863	237183	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00863	50103506	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00864	257528	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	50064355	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	50079777	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00867	97162	Ritodrine	IOVGROKTTNBUGK-SJCJKPOMSA-N
DB00868	50240086	Benzonatate	MAFMQEKGGFWBAB-UHFFFAOYSA-N
DB00869	50041042	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00869	50094370	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00872	85095	Conivaptan	IKENVDNFQMCRTR-UHFFFAOYSA-N
DB00875	50026957	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00875	79172	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00875	86722	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00876	50011977	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N
DB00877	36608	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	36609	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00877	92863	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00878	152706	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00878	50170723	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00878	51937	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00878	64773	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00880	39351	Chlorothiazide	JBMKAUGHUNFTOL-UHFFFAOYSA-N
DB00882	55354	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	71545	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00884	12576	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00887	25903	Bumetanide	MAEIEVLCKWDQJH-UHFFFAOYSA-N
DB00888	200297	Mechlorethamine	HAWPXGHAZFHHAD-UHFFFAOYSA-N
DB00889	50443668	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00890	40491	Dienestrol	NFDFQCUYFHCNBW-SCGPFSFSSA-N
DB00891	39340	Sulfapyridine	GECHUMIMRBOMGK-UHFFFAOYSA-N
DB00892	50225499	Oxybuprocaine	CMHHMUWAYWTMGS-UHFFFAOYSA-N
DB00894	50014325	Testolactone	BPEWUONYVDABNZ-DZBHQSCQSA-N
DB00895	217367	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	217368	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00897	50001765	Triazolam	JOFWLTCLBGQGBO-UHFFFAOYSA-N
DB00903	50186231	Etacrynic acid	AVOLMBLBETYQHX-UHFFFAOYSA-N
DB00905	220120	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00906	50368628	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00907	22418	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50005532	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50005535	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50011691	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50042491	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50279749	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50279752	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50368238	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50454451	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00907	50455945	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00908	50017681	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	50017704	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	50198085	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	50367247	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00909	10888	Zonisamide	UBQNRHZMVUUOMG-UHFFFAOYSA-N
DB00910	233195	Paricalcitol	BPKAHTKRCLCHEA-UBFJEZKGSA-N
DB00911	50248360	Tinidazole	HJLSLZFTEKNLFI-UHFFFAOYSA-N
DB00914	50237608	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00914	50240908	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00915	50033369	Amantadine	DKNWSYNQZKUICI-UHFFFAOYSA-N
DB00916	50375309	Metronidazole	VAOCPAMSLUNLGC-UHFFFAOYSA-N
DB00917	35847	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	50101822	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00917	50213982	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00920	50002087	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N
DB00920	94597	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N
DB00921	50028147	Buprenorphine	RMRJXGBAOAMLHD-IHFGGWKQSA-N
DB00924	112774	Cyclobenzaprine	JURKNVYFZMSNLP-UHFFFAOYSA-N
DB00926	50248000	Etretinate	HQMNCQVAMBCHCO-DJRRULDNSA-N
DB00927	22891	Famotidine	XUFQPHANEAPEMJ-UHFFFAOYSA-N
