drugbank_id	iuphar_id	name	inchi_key
DB00455	7216	Loratadine	JCCNYMKQOSZNPW-UHFFFAOYSA-N
DB00456	8798	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00457	503	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00457	5385	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00458	357	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00459	7598	Acitretin	IHUNBGSDBOWDMA-AQFIFDHZSA-N
DB00461	7245	Nabumetone	BLXXJMDCKKHMKV-UHFFFAOYSA-N
DB00462	316	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00462	317	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00463	7230	Metharbital	FWJKNZONDWOGMI-UHFFFAOYSA-N
DB00465	6661	Ketorolac	OZWKMVRBQXNZKK-UHFFFAOYSA-N
DB00466	2291	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00466	4051	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00466	4286	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00467	8882	Enoxacin	IDYZIJYBMGIQMJ-UHFFFAOYSA-N
DB00468	2342	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00468	2510	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00470	2424	Dronabinol	CYQFCXCEBYINGO-IAGOWNOFSA-N
DB00471	3340	Montelukast	UCHDWCPVSPXUMX-TZIWLTJVSA-N
DB00472	203	Fluoxetine	RTHCYVBBDHJXIQ-UHFFFAOYSA-N
DB00473	7196	Hexylcaine	DKLKMKYDWHYZTD-UHFFFAOYSA-N
DB00474	7233	Methohexital	NZXKDOXHBHYTKP-UHFFFAOYSA-N
DB00475	3370	Chlordiazepoxide	ANTSCNMPPGJYLG-UHFFFAOYSA-N
DB00476	202	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00477	83	Chlorpromazine	ZPEIMTDSQAKGNT-UHFFFAOYSA-N
DB00480	7331	Lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00481	2820	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00482	2892	Celecoxib	RZEKVGVHFLEQIL-UHFFFAOYSA-N
DB00483	356	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00484	520	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00484	5386	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00486	9071	Nabilone	GECBBEABIDMGGL-RTBURBONSA-N
DB00488	7112	Altretamine	UUVWYPNAQBNQJQ-UHFFFAOYSA-N
DB00489	7297	Sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
DB00490	36	Buspirone	QWCRAEMEVRGPNT-UHFFFAOYSA-N
DB00491	4842	Miglitol	IBAQFPQHRJAVAV-ULAWRXDQSA-N
DB00492	6456	Fosinopril	BIDNLKIUORFRQP-XYGFDPSESA-N
DB00494	6647	Entacapone	JRURYQJSLYLRLN-BJMVGYQFSA-N
DB00495	4825	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N
DB00496	319	Darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00496	321	Darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00497	7093	Oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00498	6838	Phenindione	NFBAXHOPROOJAW-UHFFFAOYSA-N
DB00499	6943	Flutamide	MKXKFYHWDHIYRV-UHFFFAOYSA-N
DB00500	7311	Tolmetin	UPSPUYADGBWSHF-UHFFFAOYSA-N
DB00501	1231	Cimetidine	AQIXAKUUQRKLND-UHFFFAOYSA-N
DB00502	86	Haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N
DB00503	8804	Ritonavir	NCDNCNXCDXHOMX-XGKFQTDJSA-N
DB00504	7209	Levallorphan	OZYUPQUCAUTOBP-QXAKKESOSA-N
DB00508	4330	Triflupromazine	XSCGXQMFQXDFCW-UHFFFAOYSA-N
DB00509	2635	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00509	4627	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00509	6951	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00511	6794	Acetyldigitoxin	HPMZBILYSWLILX-UMDUKNJSSA-N
DB00513	6574	Aminocaproic acid	SLXKOJJOQWFEFD-UHFFFAOYSA-N
DB00514	6953	Dextromethorphan	MKXZASYAUGDDCJ-NJAFHUGGSA-N
DB00519	6453	Trandolapril	VXFJYXUZANRPDJ-WTNASJBWSA-N
DB00521	7142	Carteolol	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00523	2644	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	2645	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	5383	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	7600	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00524	4838	Metolazone	AQCHWTWZEMGIFD-UHFFFAOYSA-N
DB00526	4538	Oxaliplatin	ZROHGHOFXNOHSO-BNTLRKBRSA-L
DB00527	7159	Cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00529	5497	Foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00530	4920	Erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00531	7154	Cyclophosphamide	CMSMOCZEIVJLDB-UHFFFAOYSA-N
DB00532	7223	Mephenytoin	GMHKMTDVRCWUDX-UHFFFAOYSA-N
DB00533	2893	Rofecoxib	RZJQGNCSTQAWON-UHFFFAOYSA-N
DB00536	4783	Guanidine	ZRALSGWEFCBTJO-UHFFFAOYSA-N
DB00539	4325	Toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	2404	Nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	6785	Vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	6374	Benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00543	201	Amoxapine	QWGDMFLQWFTERH-UHFFFAOYSA-N
DB00544	4789	Fluorouracil	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	8994	Pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00547	7067	Desoximetasone	VWVSBHGCDBMOOT-IIEHVVJPSA-N
DB00548	7484	Azelaic acid	BDJRBEYXGGNYIS-UHFFFAOYSA-N
DB00549	3322	Zafirlukast	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	6650	Propylthiouracil	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00552	4805	Pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00554	7273	Piroxicam	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00555	2622	Lamotrigine	PYZRQGJRPPTADH-UHFFFAOYSA-N
DB00557	7199	Hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00559	3494	Bosentan	GJPICJJJRGTNOD-UHFFFAOYSA-N
DB00561	7169	Doxapram	XFDJYSQDBULQSI-UHFFFAOYSA-N
DB00562	7125	Benzthiazide	NDTSRXAMMQDVSW-UHFFFAOYSA-N
DB00563	4674	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00563	4815	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	5339	Carbamazepine	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	9537	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00567	4832	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00568	9072	Cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00569	6819	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00570	6851	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	564	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	63	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	7596	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	320	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	4820	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00574	4613	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00575	516	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00577	4824	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00579	4591	Mazindol	ZPXSCAKFGYXMGA-UHFFFAOYSA-N
DB00579	4797	Mazindol	ZPXSCAKFGYXMGA-UHFFFAOYSA-N
DB00580	2894	Valdecoxib	LNPDTQAFDNKSHK-UHFFFAOYSA-N
DB00583	4780	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00584	6322	Enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00585	7248	Nizatidine	SGXXNSQHWDMGGP-UHFFFAOYSA-N
DB00586	2714	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00588	7080	Fluticasone propionate	WMWTYOKRWGGJOA-CENSZEJFSA-N
DB00589	43	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00590	7170	Doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00591	7077	Fluocinolone acetonide	FEBLZLNTKCEFIT-VSXGLTOVSA-N
DB00593	7182	Ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00594	2421	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00598	7207	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00599	2579	Thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00600	6830	Monobenzone	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00602	2373	Ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00604	240	Cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00605	5425	Sulindac	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00606	4167	Cyclothiazide	BOCUKUHCLICSIY-UHFFFAOYSA-N
DB00608	5535	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00610	7229	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00611	7591	Butorphanol	IFKLAQQSCNILHL-QHAWAJNXSA-N
DB00612	7129	Bisoprolol	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00613	10018	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00616	6492	Candoxatril	ZTWZVMIYIIVABD-OEMFJLHTSA-N
DB00617	7261	Paramethadione	VQASKUSHBVDKGU-UHFFFAOYSA-N
DB00619	5687	Imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00620	2870	Triamcinolone	GFNANZIMVAIWHM-OBYCQNJPSA-N
DB00621	7092	Oxandrolone	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00622	2559	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00623	204	Fluphenazine	PLDUPXSUYLZYBN-UHFFFAOYSA-N
DB00624	2858	Testosterone	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00627	1588	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00627	1594	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00628	7548	Clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00629	5443	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00630	3141	Alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00631	6802	Clofarabine	WDDPHFBMKLOVOX-AYQXTPAHSA-N
DB00633	521	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00635	7096	Prednisone	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
DB00636	2667	Clofibrate	KNHUKKLJHYUCFP-UHFFFAOYSA-N
DB00637	2603	Astemizole	GXDALQBWZGODGZ-UHFFFAOYSA-N
DB00640	2844	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	4806	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00641	2955	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00642	6688	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00642	6837	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00645	7173	Dyclonine	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00647	7593	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00648	6957	Mitotane	JWBOIMRXGHLCPP-UHFFFAOYSA-N
DB00650	4816	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	6690	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00651	7070	Dyphylline	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00652	1606	Pentazocine	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00652	6683	Pentazocine	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00654	1961	Latanoprost	GGXICVAJURFBLW-CEYXHVGTSA-N
DB00655	2818	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00656	213	Trazodone	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00657	3990	Mecamylamine	IMYZQPCYWPFTAG-UHFFFAOYSA-N
DB00659	7106	Acamprosate	AFCGFAGUEYAMAO-UHFFFAOYSA-N
DB00660	7609	Metaxalone	IMWZZHHPURKASS-UHFFFAOYSA-N
DB00661	2406	Verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00662	7614	Trimethobenzamide	FEZBIKUBAYAZIU-UHFFFAOYSA-N
DB00664	10174	Sulfametopyrazine	KXRZBTAEDBELFD-UHFFFAOYSA-N
DB00665	2864	Nilutamide	XWXYUMMDTVBTOU-UHFFFAOYSA-N
DB00668	4450	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00668	479	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00668	509	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00669	119	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00669	54	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00670	3272	Pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00670	328	Pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00672	6801	Chlorpropamide	RKWGIWYCVPQPMF-UHFFFAOYSA-N
DB00673	3490	Aprepitant	ATALOFNDEOCMKK-OITMNORJSA-N
DB00674	6693	Galantamine	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00675	1016	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00675	5384	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00678	3941	Losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00678	590	Losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00679	100	Thioridazine	KLBQZWRITKRQQV-UHFFFAOYSA-N
DB00680	7244	Moricizine	FUBVWMNBEHXPSU-UHFFFAOYSA-N
DB00682	6853	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00683	3342	Midazolam	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00687	2873	Fludrocortisone	AAXVEMMRQDVLJB-BULBTXNYSA-N
DB00688	6831	Mycophenolate mofetil	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00690	7188	Flurazepam	SAADBVWGJQAEFS-UHFFFAOYSA-N
DB00691	6571	Moexipril	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00692	502	Phentolamine	MRBDMNSDAVCSSF-UHFFFAOYSA-N
DB00694	7063	Daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00695	4839	Furosemide	ZZUFCTLCJUWOSV-UHFFFAOYSA-N
DB00696	149	Ergotamine	XCGSFFUVFURLIX-VFGNJEKYSA-N
DB00697	7308	Tizanidine	XFYDIVBRZNQMJC-UHFFFAOYSA-N
DB00700	2876	Eplerenone	JUKPWJGBANNWMW-VWBFHTRKSA-N
DB00703	6828	Methazolamide	FLOSMHQXBMRNHR-UHFFFAOYSA-N
DB00704	1639	Naltrexone	DQCKKXVULJGBQN-XFWGSAIBSA-N
DB00706	488	Tamsulosin	DRHKJLXJIQTDTD-OAHLLOKOSA-N
DB00708	3534	Sufentanil	GGCSSNBKKAUURC-UHFFFAOYSA-N
DB00710	3059	Ibandronate	MPBVHIBUJCELCL-UHFFFAOYSA-N
DB00712	4194	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00712	7340	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00712	9420	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00714	33	Apomorphine	VMWNQDUVQKEIOC-CYBMUJFWSA-N
DB00714	8285	Apomorphine	VMWNQDUVQKEIOC-CYBMUJFWSA-N
DB00715	4561	Paroxetine	AHOUBRCZNHFOSL-YOEHRIQHSA-N
DB00715	4790	Paroxetine	AHOUBRCZNHFOSL-YOEHRIQHSA-N
DB00716	7607	Nedocromil	RQTOOFIXOKYGAN-UHFFFAOYSA-N
DB00717	2880	Norethisterone	VIKNJXKGJWUCNN-XGXHKTLJSA-N
DB00719	7119	Azatadine	SEBMTIQKRHYNIT-UHFFFAOYSA-N
DB00720	9605	Clodronic acid	ACSIXWWBWUQEHA-UHFFFAOYSA-N
DB00721	4291	Procaine	MFDFERRIHVXMIY-UHFFFAOYSA-N
DB00722	6360	Lisinopril	RLAWWYSOJDYHDC-BZSNNMDCSA-N
DB00723	483	Methoxamine	WJAJPNHVVFWKKL-UHFFFAOYSA-N
DB00724	5003	Imiquimod	DOUYETYNHWVLEO-UHFFFAOYSA-N
DB00726	7317	Trimipramine	ZSCDBOWYZJWBIY-UHFFFAOYSA-N
DB00727	7053	Nitroglycerin	SNIOPGDIGTZGOP-UHFFFAOYSA-N
DB00728	4003	Rocuronium	YXRDKMPIGHSVRX-OOJCLDBCSA-N
DB00730	7304	Thiabendazole	WJCNZQLZVWNLKY-UHFFFAOYSA-N
DB00731	6833	Nateglinide	OELFLUMRDSZNSF-BRWVUGGUSA-N
DB00732	9537	Atracurium besylate	XXZSQOVSEBAPGS-UHFFFAOYSA-L
DB00733	4652	Pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00733	7597	Pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00734	96	Risperidone	RAPZEAPATHNIPO-UHFFFAOYSA-N
DB00736	4279	Esomeprazole	SUBDBMMJDZJVOS-DEOSSOPVSA-N
DB00736	5488	Esomeprazole	SUBDBMMJDZJVOS-DEOSSOPVSA-N
DB00737	2757	Meclizine	OCJYIGYOJCODJL-UHFFFAOYSA-N
DB00740	2326	Riluzole	FTALBRSUTCGOEG-UHFFFAOYSA-N
DB00741	2868	Hydrocortisone	JYGXADMDTFJGBT-VWUMJDOOSA-N
DB00744	5297	Zileuton	MWLSOWXNZPKENC-UHFFFAOYSA-N
DB00745	7555	Modafinil	YFGHCGITMMYXAQ-UHFFFAOYSA-N
DB00747	330	Scopolamine	STECJAGHUSJQJN-FWXGHANASA-N
DB00748	7139	Carbinoxamine	OJFSXZCBGQGRNV-UHFFFAOYSA-N
DB00749	7185	Etodolac	NNYBQONXHNTVIJ-UHFFFAOYSA-N
DB00750	7276	Prilocaine	MVFGUOIZUNYYSO-UHFFFAOYSA-N
DB00751	7176	Epinastine	WHWZLSFABNNENI-UHFFFAOYSA-N
DB00752	5281	Tranylcypromine	AELCINSCMGFISI-UHFFFAOYSA-N
DB00753	2505	Isoflurane	PIWKPBJCKXDKJR-UHFFFAOYSA-N
DB00754	7183	Ethotoin	SZQIFWWUIBRPBZ-UHFFFAOYSA-N
DB00755	2644	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	2645	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	5383	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	7600	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00758	7150	Clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00762	6823	Irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00763	6649	Methimazole	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00764	9029	Mometasone	QLIIKPVHVRXHRI-CXSFZGCWSA-N
DB00765	5094	Metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00765	6956	Metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00767	7124	Benzquinamide	JSZILQVIPPROJI-UHFFFAOYSA-N
DB00768	7249	Olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00770	1882	Alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00771	351	Clidinium	HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DB00771	366	Clidinium	HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DB00773	6815	Etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00774	7197	Hydroflumethiazide	DMDGGSIALPNSEE-UHFFFAOYSA-N
DB00775	6586	Tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00776	7254	Oxcarbazepine	CTRLABGOLIVAIY-UHFFFAOYSA-N
DB00777	7284	Propiomazine	UVOIBTBFPOZKGP-UHFFFAOYSA-N
DB00778	1465	Roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00780	7266	Phenelzine	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00781	10338	Polymyxin B	WQVJHHACXVLGBL-BPJDFBQWSA-N
DB00782	329	Propantheline	VVWYOYDLCMFIEM-UHFFFAOYSA-N
DB00783	1012	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00783	1013	Estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00784	2593	Mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00786	5220	Marimastat	OCSMOTCMPXTDND-OUAUKWLOSA-N
DB00787	4829	Acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00788	5230	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00790	6367	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00791	7621	Uracil mustard	IDPUKCWIGUEADI-UHFFFAOYSA-N
DB00792	7318	Tripelennamine	UFLGIAIHIAPJJC-UHFFFAOYSA-N
DB00794	5338	Primidone	DQMZLTXERSFNPB-UHFFFAOYSA-N
DB00795	4840	Sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00796	8352	Candesartan cilexetil	GHOSNRCGJFBJIB-UHFFFAOYSA-N
DB00797	7310	Tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00798	2427	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00799	6952	Tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00800	933	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	939	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00800	985	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00801	7195	Halazepam	WYCLKVQLVUQKNZ-UHFFFAOYSA-N
DB00802	7108	Alfentanil	IDBPHNDTYPBSNI-UHFFFAOYSA-N
DB00804	355	Dicyclomine	CURUTKGFNZGFSE-UHFFFAOYSA-N
DB00806	7095	Pentoxifylline	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DB00807	7283	Proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00808	7203	Indapamide	NDDAHWYSQHTHNT-UHFFFAOYSA-N
DB00809	7319	Tropicamide	BGDKAVGWHJFAGW-UHFFFAOYSA-N
DB00810	7128	Biperiden	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00811	6842	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00812	7270	Phenylbutazone	VYMDGNCVAMGZFE-UHFFFAOYSA-N
DB00813	1626	Fentanyl	PJMPHNIQZUBGLI-UHFFFAOYSA-N
DB00814	7220	Meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00816	7250	Orciprenaline	LMOINURANNBYCM-UHFFFAOYSA-N
DB00818	5464	Propofol	OLBCVFGFOZPWHH-UHFFFAOYSA-N
DB00819	6792	Acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00820	7299	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00821	7141	Carprofen	PUXBGTOOZJQSKH-UHFFFAOYSA-N
DB00822	7168	Disulfiram	AUZONCFQVSMFAP-UHFFFAOYSA-N
DB00823	7072	Ethynodiol diacetate	ONKUMRGIYFNPJW-KIEAKMPYSA-N
DB00825	2430	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	2471	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00829	3364	Diazepam	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00831	214	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00832	7612	Phensuximide	WLWFNJKHKGIJNW-UHFFFAOYSA-N
DB00834	2805	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00835	7133	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00835	7588	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00836	7215	Loperamide	RDOIQAHITMMDAJ-UHFFFAOYSA-N
DB00839	6847	Tolazamide	OUDSBRTVNLOZBN-UHFFFAOYSA-N
DB00841	535	Dobutamine	JRWZLRBJNMZMFE-UHFFFAOYSA-N
DB00842	7253	Oxazepam	ADIMAYPTOBDMTL-UHFFFAOYSA-N
DB00843	6599	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00844	1663	Nalbuphine	NETZHAKZCGBWSS-CEDHKZHLSA-N
DB00845	9184	Clofazimine	WDQPAMHFFCXSNU-BGABXYSRSA-N
DB00846	7606	Flurandrenolide	POPFMWWJOGLOIF-XWCQMRHXSA-N
DB00847	7440	Cysteamine	UFULAYFCSOUIOV-UHFFFAOYSA-N
DB00848	7210	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00850	209	Perphenazine	RGCVKNLCSQQDEP-UHFFFAOYSA-N
DB00852	556	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00852	7286	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00853	7301	Temozolomide	BPEGJWRSRHCHSN-UHFFFAOYSA-N
