drugbank_id	actor_id	name	inchi_key
DB00163	2074-53-5	Vitamin E	GVJHHUAWPYXKBD-IEOSBIPESA-N
DB00163	59-02-9	Vitamin E	GVJHHUAWPYXKBD-IEOSBIPESA-N
DB00165	65-23-6	Pyridoxine	LXNHXLLTXMVWPM-UHFFFAOYSA-N
DB00166	1077-27-6	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	1077-28-7	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	1200-22-2	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	132461-39-3	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	14358-90-8	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	20902-53-8	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	2319-84-8	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	57828-26-9	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	62-46-4	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00167	1509-34-8	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	1509-35-9	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	198412-80-5	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	3107-04-8	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	319-78-8	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	34464-35-2	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	410078-51-2	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	443-79-8	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00167	73-32-5	Isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N
DB00168	106372-55-8	Aspartame	IAOZJIPTCAWIRG-QWRGUYRKSA-N
DB00168	172964-81-7	Aspartame	IAOZJIPTCAWIRG-QWRGUYRKSA-N
DB00168	22839-47-0	Aspartame	IAOZJIPTCAWIRG-QWRGUYRKSA-N
DB00168	5910-52-1	Aspartame	IAOZJIPTCAWIRG-QWRGUYRKSA-N
DB00169	1406-16-2	Cholecalciferol	QYSXJUFSXHHAJI-YRZJJWOYSA-N
DB00169	2138-18-3	Cholecalciferol	QYSXJUFSXHHAJI-YRZJJWOYSA-N
DB00169	3965-99-9	Cholecalciferol	QYSXJUFSXHHAJI-YRZJJWOYSA-N
DB00169	57651-82-8	Cholecalciferol	QYSXJUFSXHHAJI-YRZJJWOYSA-N
DB00169	58542-37-3	Cholecalciferol	QYSXJUFSXHHAJI-YRZJJWOYSA-N
DB00169	67-97-0	Cholecalciferol	QYSXJUFSXHHAJI-YRZJJWOYSA-N
DB00170	34524-96-4	Menadione	MJVAVZPDRWSRRC-UHFFFAOYSA-N
DB00170	58-27-5	Menadione	MJVAVZPDRWSRRC-UHFFFAOYSA-N
DB00170	72060-21-0	Menadione	MJVAVZPDRWSRRC-UHFFFAOYSA-N
DB00171	10168-83-9	ATP	ZKHQWZAMYRWXGA-KQYNXXCUSA-N
DB00171	2964-07-0	ATP	ZKHQWZAMYRWXGA-KQYNXXCUSA-N
DB00171	3714-60-1	ATP	ZKHQWZAMYRWXGA-KQYNXXCUSA-N
DB00171	4468-22-8	ATP	ZKHQWZAMYRWXGA-KQYNXXCUSA-N
DB00171	56-65-5	ATP	ZKHQWZAMYRWXGA-KQYNXXCUSA-N
DB00171	653-60-1	ATP	ZKHQWZAMYRWXGA-KQYNXXCUSA-N
DB00172	147-85-3	Proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N
DB00172	18875-45-1	Proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N
DB00172	25191-13-3	Proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N
DB00172	344-25-2	Proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N
DB00172	37159-97-0	Proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N
DB00172	609-36-9	Proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N
DB00173	22051-90-7	Adenine	GFFGJBXGBJISGV-UHFFFAOYSA-N
DB00173	5019-49-8	Adenine	GFFGJBXGBJISGV-UHFFFAOYSA-N
DB00173	7224-92-2	Adenine	GFFGJBXGBJISGV-UHFFFAOYSA-N
DB00174	2058-58-4	Asparagine	DCXYFEDJOCDNAF-REOHCLBHSA-N
DB00174	3130-87-8	Asparagine	DCXYFEDJOCDNAF-REOHCLBHSA-N
DB00174	32640-57-6	Asparagine	DCXYFEDJOCDNAF-REOHCLBHSA-N
DB00174	70-47-3	Asparagine	DCXYFEDJOCDNAF-REOHCLBHSA-N
DB00174	7006-34-0	Asparagine	DCXYFEDJOCDNAF-REOHCLBHSA-N
DB00175	115873-26-2	Pravastatin	TUZYXOIXSAXUGO-PZAWKZKUSA-N
DB00175	81093-37-0	Pravastatin	TUZYXOIXSAXUGO-PZAWKZKUSA-N
DB00175	81131-70-6	Pravastatin	TUZYXOIXSAXUGO-PZAWKZKUSA-N
DB00176	54739-18-3	Fluvoxamine	CJOFXWAVKWHTFT-XSFVSMFZSA-N
DB00176	54739-20-7	Fluvoxamine	CJOFXWAVKWHTFT-XSFVSMFZSA-N
DB00176	61718-82-9	Fluvoxamine	CJOFXWAVKWHTFT-XSFVSMFZSA-N
DB00177	137862-53-4	Valsartan	ACWBQPMHZXGDFX-QFIPXVFZSA-N
DB00177	186615-83-8	Valsartan	ACWBQPMHZXGDFX-QFIPXVFZSA-N
DB00177	254972-16-2	Valsartan	ACWBQPMHZXGDFX-QFIPXVFZSA-N
DB00178	126613-39-6	Ramipril	HDACQVRGBOVJII-JBDAPHQKSA-N
DB00178	87333-19-5	Ramipril	HDACQVRGBOVJII-JBDAPHQKSA-N
DB00179	1413-68-9	Masoprocol	HCZKYJDFEPMADG-TXEJJXNPSA-N
DB00179	27686-84-6	Masoprocol	HCZKYJDFEPMADG-TXEJJXNPSA-N
DB00179	500-38-9	Masoprocol	HCZKYJDFEPMADG-TXEJJXNPSA-N
DB00180	3385-03-3	Flunisolide	XSFJVAJPIHIPKU-XWCQMRHXSA-N
DB00180	77326-96-6	Flunisolide	XSFJVAJPIHIPKU-XWCQMRHXSA-N
DB00181	1134-47-0	Baclofen	KPYSYYIEGFHWSV-UHFFFAOYSA-N
DB00181	62594-36-9	Baclofen	KPYSYYIEGFHWSV-UHFFFAOYSA-N
DB00181	63701-55-3	Baclofen	KPYSYYIEGFHWSV-UHFFFAOYSA-N
DB00181	63701-56-4	Baclofen	KPYSYYIEGFHWSV-UHFFFAOYSA-N
DB00181	66514-99-6	Baclofen	KPYSYYIEGFHWSV-UHFFFAOYSA-N
DB00181	69308-37-8	Baclofen	KPYSYYIEGFHWSV-UHFFFAOYSA-N
DB00181	70206-22-3	Baclofen	KPYSYYIEGFHWSV-UHFFFAOYSA-N
DB00182	156-34-3	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00182	17108-96-2	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00182	300-62-9	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00182	51-64-9	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00182	60-15-1	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00182	73758-24-4	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00182	73758-25-5	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00182	73758-26-6	Amphetamine	KWTSXDURSIMDCE-UHFFFAOYSA-N
DB00183	5534-95-2	Pentagastrin	NEYNJQRKHLUJRU-DZUOILHNSA-N
DB00184	13890-81-8	Nicotine	SNICXCGAKADSCV-JTQLQIEISA-N
DB00184	1596-94-7	Nicotine	SNICXCGAKADSCV-JTQLQIEISA-N
DB00184	22083-74-5	Nicotine	SNICXCGAKADSCV-JTQLQIEISA-N
DB00184	25162-00-9	Nicotine	SNICXCGAKADSCV-JTQLQIEISA-N
DB00184	54-11-5	Nicotine	SNICXCGAKADSCV-JTQLQIEISA-N
DB00184	80604-52-0	Nicotine	SNICXCGAKADSCV-JTQLQIEISA-N
DB00184	94292-33-8	Nicotine	SNICXCGAKADSCV-JTQLQIEISA-N
DB00185	107220-28-0	Cevimeline	WUTYZMFRCNBCHQ-LHIURRSHSA-N
DB00185	107220-29-1	Cevimeline	WUTYZMFRCNBCHQ-LHIURRSHSA-N
DB00185	107233-08-9	Cevimeline	WUTYZMFRCNBCHQ-LHIURRSHSA-N
DB00185	124620-89-9	Cevimeline	WUTYZMFRCNBCHQ-LHIURRSHSA-N
DB00185	153504-70-2	Cevimeline	WUTYZMFRCNBCHQ-LHIURRSHSA-N
DB00186	119177-41-2	Lorazepam	DIWRORZWFLOCLC-UHFFFAOYSA-N
DB00186	846-49-1	Lorazepam	DIWRORZWFLOCLC-UHFFFAOYSA-N
DB00187	103598-03-4	Esmolol	AQNDDEOPVVGCPG-UHFFFAOYSA-N
DB00187	81147-92-4	Esmolol	AQNDDEOPVVGCPG-UHFFFAOYSA-N
DB00187	81161-17-3	Esmolol	AQNDDEOPVVGCPG-UHFFFAOYSA-N
DB00187	85614-76-2	Esmolol	AQNDDEOPVVGCPG-UHFFFAOYSA-N
DB00188	179324-69-7	Bortezomib	GXJABQQUPOEUTA-RDJZCZTQSA-N
DB00189	113-18-8	Ethchlorvynol	ZEHYJZXQEQOSON-AATRIKPKSA-N
DB00189	77257-37-5	Ethchlorvynol	ZEHYJZXQEQOSON-AATRIKPKSA-N
DB00189	95853-67-1	Ethchlorvynol	ZEHYJZXQEQOSON-AATRIKPKSA-N
DB00190	14585-65-0	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00190	27925-91-3	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00190	28860-95-9	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00190	28875-92-5	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00190	38821-49-7	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00190	500019-90-9	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00190	57308-51-7	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00190	65132-60-7	Carbidopa	TZFNLOMSOLWIDK-JTQLQIEISA-N
DB00191	1197-21-3	Phentermine	DHHVAGZRUROJKS-UHFFFAOYSA-N
DB00191	122-09-8	Phentermine	DHHVAGZRUROJKS-UHFFFAOYSA-N
DB00191	35373-71-8	Phentermine	DHHVAGZRUROJKS-UHFFFAOYSA-N
DB00191	72050-93-2	Phentermine	DHHVAGZRUROJKS-UHFFFAOYSA-N
DB00192	73681-12-6	Indecainide	UCEWGESNIULAGX-UHFFFAOYSA-N
DB00192	74517-78-5	Indecainide	UCEWGESNIULAGX-UHFFFAOYSA-N
DB00193	123134-25-8	Tramadol	TVYLLZQTGLZFBW-ZBFHGGJFSA-N
DB00193	123154-38-1	Tramadol	TVYLLZQTGLZFBW-ZBFHGGJFSA-N
DB00193	27203-92-5	Tramadol	TVYLLZQTGLZFBW-ZBFHGGJFSA-N
DB00193	2914-77-4	Tramadol	TVYLLZQTGLZFBW-ZBFHGGJFSA-N
DB00194	2006-02-2	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	2946-52-3	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	30143-02-3	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	3080-29-3	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	3228-71-5	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	4005-33-8	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	4185-03-9	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	46946-45-6	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	524-69-6	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	5536-17-4	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	5682-25-7	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	58-61-7	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00194	66592-84-5	Vidarabine	OIRDTQYFTABQOQ-UHTZMRCNSA-N
DB00195	116209-55-3	Betaxolol	NWIUTZDMDHAVTP-UHFFFAOYSA-N
DB00195	63659-18-7	Betaxolol	NWIUTZDMDHAVTP-UHFFFAOYSA-N
DB00195	63659-19-8	Betaxolol	NWIUTZDMDHAVTP-UHFFFAOYSA-N
DB00195	72424-72-7	Betaxolol	NWIUTZDMDHAVTP-UHFFFAOYSA-N
DB00195	93221-48-8	Betaxolol	NWIUTZDMDHAVTP-UHFFFAOYSA-N
DB00196	86386-73-4	Fluconazole	RFHAOTPXVQNOHP-UHFFFAOYSA-N
DB00197	97322-87-7	Troglitazone	GXPHKUHSUJUWKP-UHFFFAOYSA-N
DB00198	196618-13-0	Oseltamivir	VSZGPKBBMSAYNT-RRFJBIMHSA-N
DB00198	204255-09-4	Oseltamivir	VSZGPKBBMSAYNT-RRFJBIMHSA-N
DB00198	204255-11-8	Oseltamivir	VSZGPKBBMSAYNT-RRFJBIMHSA-N
DB00199	114-07-8	Erythromycin	ULGZDMOVFRHVEP-RWJQBGPGSA-N
DB00199	82343-12-2	Erythromycin	ULGZDMOVFRHVEP-RWJQBGPGSA-N
DB00200	13587-54-7	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	13670-17-2	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	13968-08-6	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	13968-48-4	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	13982-43-9	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	14280-30-9	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	14314-42-2	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	14337-01-0	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	14797-71-8	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	14940-63-7	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	14940-65-9	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	156428-50-1	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	17778-80-2	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	22541-63-5	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	24286-21-3	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	3352-57-6	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	558440-22-5	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	56583-62-1	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	7732-18-5	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00200	7789-20-0	Hydroxocobalamin	YOZNUFWCRFCGIH-WZHZPDAFSA-K
DB00201	202282-98-2	Caffeine	RYYVLZVUVIJVGH-UHFFFAOYSA-N
DB00201	26351-03-1	Caffeine	RYYVLZVUVIJVGH-UHFFFAOYSA-N
DB00201	26351-04-2	Caffeine	RYYVLZVUVIJVGH-UHFFFAOYSA-N
DB00201	58-08-2	Caffeine	RYYVLZVUVIJVGH-UHFFFAOYSA-N
DB00201	72238-85-8	Caffeine	RYYVLZVUVIJVGH-UHFFFAOYSA-N
DB00201	77196-81-7	Caffeine	RYYVLZVUVIJVGH-UHFFFAOYSA-N
DB00202	10168-63-5	Succinylcholine	AXOIZCJOOAYSMI-UHFFFAOYSA-N
DB00202	306-40-1	Succinylcholine	AXOIZCJOOAYSMI-UHFFFAOYSA-N
DB00202	541-19-5	Succinylcholine	AXOIZCJOOAYSMI-UHFFFAOYSA-N
DB00202	55-94-7	Succinylcholine	AXOIZCJOOAYSMI-UHFFFAOYSA-N
DB00202	6101-15-1	Succinylcholine	AXOIZCJOOAYSMI-UHFFFAOYSA-N
DB00202	71-27-2	Succinylcholine	AXOIZCJOOAYSMI-UHFFFAOYSA-N
DB00203	139755-83-2	Sildenafil	BNRNXUUZRGQAQC-UHFFFAOYSA-N
DB00203	171599-83-0	Sildenafil	BNRNXUUZRGQAQC-UHFFFAOYSA-N
DB00203	951385-68-5	Sildenafil	BNRNXUUZRGQAQC-UHFFFAOYSA-N
DB00204	115256-11-6	Dofetilide	IXTMWRCNAAVVAI-UHFFFAOYSA-N
DB00205	14720-95-7	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	175277-93-7	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	19085-09-7	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	37338-39-9	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	37357-69-0	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	53640-38-3	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	55128-75-1	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	58-14-0	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	59988-99-7	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	65703-46-0	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	69191-18-0	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	7403-48-7	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	81247-66-7	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	85819-86-9	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00205	96283-37-3	Pyrimethamine	WKSAUQYGYAYLPV-UHFFFAOYSA-N
DB00206	1263-58-7	Reserpine	QEVHRUUCFGRFIF-MDEJGZGSSA-N
DB00206	1407-38-1	Reserpine	QEVHRUUCFGRFIF-MDEJGZGSSA-N
DB00206	482-85-9	Reserpine	QEVHRUUCFGRFIF-MDEJGZGSSA-N
DB00207	121470-24-4	Azithromycin	MQTOSJVFKKJCRP-BICOPXKESA-N
DB00207	122463-26-7	Azithromycin	MQTOSJVFKKJCRP-BICOPXKESA-N
DB00207	83905-01-5	Azithromycin	MQTOSJVFKKJCRP-BICOPXKESA-N
DB00208	53885-35-1	Ticlopidine	PHWBOXQYWZNQIN-UHFFFAOYSA-N
DB00208	55142-85-3	Ticlopidine	PHWBOXQYWZNQIN-UHFFFAOYSA-N
DB00209	10405-02-4	Trospium	OYYDSUSKLWTMMQ-JKHIJQBDSA-N
DB00209	47608-32-2	Trospium	OYYDSUSKLWTMMQ-JKHIJQBDSA-N
DB00209	73954-17-3	Trospium	OYYDSUSKLWTMMQ-JKHIJQBDSA-N
DB00210	106685-40-9	Adapalene	LZCDAPDGXCYOEH-UHFFFAOYSA-N
DB00211	3092-17-9	Midodrine	PTKSEFOSCHHMPD-UHFFFAOYSA-N
DB00211	42794-76-3	Midodrine	PTKSEFOSCHHMPD-UHFFFAOYSA-N
DB00213	102625-70-7	Pantoprazole	IQPSEEYGBUAQFF-UHFFFAOYSA-N
DB00213	922727-65-9	Pantoprazole	IQPSEEYGBUAQFF-UHFFFAOYSA-N
DB00214	56211-40-6	Torasemide	NGBFQHCMQULJNZ-UHFFFAOYSA-N
DB00215	128196-01-0	Citalopram	WSEQXVZVJXJVFP-UHFFFAOYSA-N
DB00215	219861-08-2	Citalopram	WSEQXVZVJXJVFP-UHFFFAOYSA-N
DB00215	59729-32-7	Citalopram	WSEQXVZVJXJVFP-UHFFFAOYSA-N
DB00215	59729-33-8	Citalopram	WSEQXVZVJXJVFP-UHFFFAOYSA-N
DB00215	85118-27-0	Citalopram	WSEQXVZVJXJVFP-UHFFFAOYSA-N
DB00216	143322-58-1	Eletriptan	PWVXXGRKLHYWKM-LJQANCHMSA-N
DB00217	114-85-2	Bethanidine	NIVZHWNOUVJHKV-UHFFFAOYSA-N
DB00217	2863-34-5	Bethanidine	NIVZHWNOUVJHKV-UHFFFAOYSA-N
DB00217	55-73-2	Bethanidine	NIVZHWNOUVJHKV-UHFFFAOYSA-N
DB00218	151096-09-2	Moxifloxacin	FABPRXSRWADJSP-MEDUHNTESA-N
DB00218	186826-86-8	Moxifloxacin	FABPRXSRWADJSP-MEDUHNTESA-N
DB00218	354812-41-2	Moxifloxacin	FABPRXSRWADJSP-MEDUHNTESA-N
DB00219	1407-05-2	Oxyphenonium	GFRUPHOKLBPHTQ-UHFFFAOYSA-N
DB00219	14214-84-7	Oxyphenonium	GFRUPHOKLBPHTQ-UHFFFAOYSA-N
DB00219	3486-39-3	Oxyphenonium	GFRUPHOKLBPHTQ-UHFFFAOYSA-N
DB00219	50-10-2	Oxyphenonium	GFRUPHOKLBPHTQ-UHFFFAOYSA-N
DB00219	8056-07-3	Oxyphenonium	GFRUPHOKLBPHTQ-UHFFFAOYSA-N
DB00220	159989-64-7	Nelfinavir	QAGYKUNXZHXKMR-HKWSIXNMSA-N
DB00220	159989-65-8	Nelfinavir	QAGYKUNXZHXKMR-HKWSIXNMSA-N
DB00221	2576-92-3	Isoetharine	HUYWAWARQUIQLE-UHFFFAOYSA-N
DB00221	50-96-4	Isoetharine	HUYWAWARQUIQLE-UHFFFAOYSA-N
DB00221	530-08-5	Isoetharine	HUYWAWARQUIQLE-UHFFFAOYSA-N
DB00221	63550-80-1	Isoetharine	HUYWAWARQUIQLE-UHFFFAOYSA-N
DB00221	7279-75-6	Isoetharine	HUYWAWARQUIQLE-UHFFFAOYSA-N
DB00222	834894-07-4	Glimepiride	WIGIZIANZCJQQY-RUCARUNLSA-N
DB00222	93479-97-1	Glimepiride	WIGIZIANZCJQQY-RUCARUNLSA-N
DB00223	2135-17-3	Diflorasone	WXURHACBFYSXBI-XHIJKXOTSA-N
DB00223	2557-49-5	Diflorasone	WXURHACBFYSXBI-XHIJKXOTSA-N
DB00223	26259-77-8	Diflorasone	WXURHACBFYSXBI-XHIJKXOTSA-N
DB00223	60895-22-9	Diflorasone	WXURHACBFYSXBI-XHIJKXOTSA-N
DB00224	150378-17-9	Indinavir	CBVCZFGXHXORBI-PXQQMZJSSA-N
DB00224	157810-81-6	Indinavir	CBVCZFGXHXORBI-PXQQMZJSSA-N
DB00224	180683-37-8	Indinavir	CBVCZFGXHXORBI-PXQQMZJSSA-N
DB00225	122760-91-2	Gadodiamide	HZHFFEYYPYZMNU-UHFFFAOYSA-K
DB00225	122795-43-1	Gadodiamide	HZHFFEYYPYZMNU-UHFFFAOYSA-K
DB00225	128326-81-8	Gadodiamide	HZHFFEYYPYZMNU-UHFFFAOYSA-K
DB00225	128470-17-7	Gadodiamide	HZHFFEYYPYZMNU-UHFFFAOYSA-K
DB00225	131410-48-5	Gadodiamide	HZHFFEYYPYZMNU-UHFFFAOYSA-K
DB00225	131410-50-9	Gadodiamide	HZHFFEYYPYZMNU-UHFFFAOYSA-K
DB00225	22541-19-1	Gadodiamide	HZHFFEYYPYZMNU-UHFFFAOYSA-K
DB00226	22195-34-2	Guanadrel	HPBNRIOWIXYZFK-UHFFFAOYSA-N
DB00226	40580-59-4	Guanadrel	HPBNRIOWIXYZFK-UHFFFAOYSA-N
DB00227	365453-26-5	Lovastatin	PCZOHLXUXFIOCF-BXMDZJJMSA-N
DB00227	71949-96-7	Lovastatin	PCZOHLXUXFIOCF-BXMDZJJMSA-N
DB00227	75330-75-5	Lovastatin	PCZOHLXUXFIOCF-BXMDZJJMSA-N
DB00228	13838-16-9	Enflurane	JPGQOUSTVILISH-UHFFFAOYSA-N
DB00229	61622-34-2	Cefotiam	QYQDKDWGWDOFFU-IUODEOHRSA-N
DB00229	66309-69-1	Cefotiam	QYQDKDWGWDOFFU-IUODEOHRSA-N
DB00230	148553-50-8	Pregabalin	AYXYPKUFHZROOJ-ZETCQYMHSA-N
DB00231	78065-43-7	Temazepam	SEQDDYPDSLOBDC-UHFFFAOYSA-N
DB00231	846-50-4	Temazepam	SEQDDYPDSLOBDC-UHFFFAOYSA-N
DB00232	135-07-9	Methyclothiazide	CESYKOGBSMNBPD-UHFFFAOYSA-N
DB00232	8057-21-4	Methyclothiazide	CESYKOGBSMNBPD-UHFFFAOYSA-N
DB00233	65-49-6	Aminosalicylic acid	WUBBRNOQWQTFEX-UHFFFAOYSA-N
DB00234	141425-90-3	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00234	635724-55-9	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00234	71620-89-8	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00234	93851-85-5	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00234	93851-87-7	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00234	98769-81-4	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00234	98769-84-7	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00234	98819-76-2	Reboxetine	CBQGYUDMJHNJBX-RTBURBONSA-N
DB00235	100286-97-3	Milrinone	PZRHRDRVRGEVNW-UHFFFAOYSA-N
DB00235	78415-72-2	Milrinone	PZRHRDRVRGEVNW-UHFFFAOYSA-N
DB00236	54-91-1	Pipobroman	NJBFOOCLYDNZJN-UHFFFAOYSA-N
DB00237	1135-61-1	Butabarbital	ZRIHAIZYIMGOAB-UHFFFAOYSA-N
DB00237	125-40-6	Butabarbital	ZRIHAIZYIMGOAB-UHFFFAOYSA-N
DB00237	143-81-7	Butabarbital	ZRIHAIZYIMGOAB-UHFFFAOYSA-N
DB00237	3330-61-8	Butabarbital	ZRIHAIZYIMGOAB-UHFFFAOYSA-N
DB00237	75847-62-0	Butabarbital	ZRIHAIZYIMGOAB-UHFFFAOYSA-N
DB00238	129618-40-2	Nevirapine	NQDJXKOVJZTUJA-UHFFFAOYSA-N
DB00238	811471-91-7	Nevirapine	NQDJXKOVJZTUJA-UHFFFAOYSA-N
DB00239	104360-36-3	Oxiconazole	QRJJEGAJXVEBNE-HKOYGPOVSA-N
DB00239	64211-45-6	Oxiconazole	QRJJEGAJXVEBNE-HKOYGPOVSA-N
DB00239	64211-46-7	Oxiconazole	QRJJEGAJXVEBNE-HKOYGPOVSA-N
DB00240	67452-97-5	Alclometasone	FJXOGVLKCZQRDN-PHCHRAKRSA-N
DB00241	122018-95-5	Butalbital	UZVHFVZFNXBMQJ-UHFFFAOYSA-N
DB00241	23554-70-3	Butalbital	UZVHFVZFNXBMQJ-UHFFFAOYSA-N
DB00241	51005-25-5	Butalbital	UZVHFVZFNXBMQJ-UHFFFAOYSA-N
DB00241	60382-50-5	Butalbital	UZVHFVZFNXBMQJ-UHFFFAOYSA-N
