drugbank_id	chemicalbook_id	name	inchi_key
DB00246	CB62131294	Ziprasidone	MVWVFYHBGMAFLY-UHFFFAOYSA-N
DB00247	CB8753434	Methysergide	KPJZHOPZRAFDTN-NQUBZZJWSA-N
DB00248	CB0282495	Cabergoline	KORNTPPJEAJQIU-KJXAQDMKSA-N
DB00249	CB7482614	Idoxuridine	XQFRJNBWHJMXHO-RRKCRQDMSA-N
DB00250	CB0152851	Dapsone	MQJKPEGWNLWLTK-UHFFFAOYSA-N
DB00251	CB9309432	Terconazole	BLSQLHNBWJLIBQ-OZXSUGGESA-N
DB00252	CB2304645	Phenytoin	CXOFVDLJLONNDW-UHFFFAOYSA-N
DB00252	CB3139264	Phenytoin	CXOFVDLJLONNDW-UHFFFAOYSA-N
DB00254	CB1489444	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00254	CB31872720	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00254	CB3289107	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00254	CB41872833	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00254	CB4489445	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00254	CB6136567	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00254	CB8663342	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00254	CB92558403	Doxycycline	JBIWCJUYHHGXTC-AKNGSSGZSA-N
DB00255	CB0503501	Diethylstilbestrol	RGLYKWWBQGJZGM-ISLYRVAYSA-N
DB00255	CB3501447	Diethylstilbestrol	RGLYKWWBQGJZGM-ISLYRVAYSA-N
DB00255	CB9751457	Diethylstilbestrol	RGLYKWWBQGJZGM-ISLYRVAYSA-N
DB00256	CB2891297	Lymecycline	AHEVKYYGXVEWNO-UEPZRUIBSA-N
DB00257	CB7404063	Clotrimazole	VNFPBHJOKIVQEB-UHFFFAOYSA-N
DB00258	CB0409504	Calcium acetate	VSGNNIFQASZAOI-UHFFFAOYSA-L
DB00258	CB21258851	Calcium acetate	VSGNNIFQASZAOI-UHFFFAOYSA-L
DB00258	CB7854064	Calcium acetate	VSGNNIFQASZAOI-UHFFFAOYSA-L
DB00258	CB8312095	Calcium acetate	VSGNNIFQASZAOI-UHFFFAOYSA-L
DB00258	CB9135389	Calcium acetate	VSGNNIFQASZAOI-UHFFFAOYSA-L
DB00258	CB9927175	Calcium acetate	VSGNNIFQASZAOI-UHFFFAOYSA-L
DB00259	CB6212562	Sulfanilamide	FDDDEECHVMSUSB-UHFFFAOYSA-N
DB00260	CB1150021	Cycloserine	DYDCUQKUCUHJBH-UWTATZPHSA-N
DB00260	CB8160487	Cycloserine	DYDCUQKUCUHJBH-UWTATZPHSA-N
DB00260	CB9138759	Cycloserine	DYDCUQKUCUHJBH-UWTATZPHSA-N
DB00260	CB9487325	Cycloserine	DYDCUQKUCUHJBH-UWTATZPHSA-N
DB00261	CB8246866	Anagrelide	OTBXOEAOVRKTNQ-UHFFFAOYSA-N
DB00261	CB8722913	Anagrelide	OTBXOEAOVRKTNQ-UHFFFAOYSA-N
DB00262	CB0449612	Carmustine	DLGOEMSEDOSKAD-UHFFFAOYSA-N
DB00263	CB1495500	Sulfisoxazole	NHUHCSRWZMLRLA-UHFFFAOYSA-N
DB00264	CB1165973	Metoprolol	IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00264	CB1297359	Metoprolol	IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00264	CB3686041	Metoprolol	IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00264	CB4165974	Metoprolol	IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00264	CB7436617	Metoprolol	IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00264	CB82630403	Metoprolol	IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00264	CB8447962	Metoprolol	IUBSYMUCCVWXPE-UHFFFAOYSA-N
DB00265	CB6451611	Crotamiton	DNTGGZPQPQTDQF-XBXARRHUSA-N
DB00266	CB9224757	Dicoumarol	DOBMPNYZJYQDGZ-UHFFFAOYSA-N
DB00267	CB7771510	Cefmenoxime	HJJDBAOLQAWBMH-YCRCPZNHSA-N
DB00268	CB5420618	Ropinirole	UHSKFQJFRQCDBE-UHFFFAOYSA-N
DB00268	CB9137570	Ropinirole	UHSKFQJFRQCDBE-UHFFFAOYSA-N
DB00269	CB9321078	Chlorotrianisene	BFPSDSIWYFKGBC-UHFFFAOYSA-N
DB00270	CB2268682	Isradipine	HMJIYCCIJYRONP-UHFFFAOYSA-N
DB00271	CB1191671	Diatrizoate	YVPYQUNUQOZFHG-UHFFFAOYSA-N
DB00271	CB4473071	Diatrizoate	YVPYQUNUQOZFHG-UHFFFAOYSA-N
DB00271	CB5435661	Diatrizoate	YVPYQUNUQOZFHG-UHFFFAOYSA-N
DB00271	CB9258330	Diatrizoate	YVPYQUNUQOZFHG-UHFFFAOYSA-N
DB00272	CB0501633	Betazole	JXDFEQONERDKSS-UHFFFAOYSA-N
DB00273	CB7402630	Topiramate	KJADKKWYZYXHBB-XBWDGYHZSA-N
DB00274	CB2231321	Cefmetazole	SNBUBQHDYVFSQF-HIFRSBDPSA-N
DB00274	CB9231320	Cefmetazole	SNBUBQHDYVFSQF-HIFRSBDPSA-N
DB00275	CB12104206	Olmesartan	VTRAEEWXHOVJFV-UHFFFAOYSA-N
DB00275	CB2350011	Olmesartan	VTRAEEWXHOVJFV-UHFFFAOYSA-N
DB00276	CB1236394	Amsacrine	XCPGHVQEEXUHNC-UHFFFAOYSA-N
DB00276	CB4236395	Amsacrine	XCPGHVQEEXUHNC-UHFFFAOYSA-N
DB00277	CB24848488	Theophylline	ZFXYFBGIUFBOJW-UHFFFAOYSA-N
DB00277	CB42741934	Theophylline	ZFXYFBGIUFBOJW-UHFFFAOYSA-N
DB00277	CB4285388	Theophylline	ZFXYFBGIUFBOJW-UHFFFAOYSA-N
DB00277	CB74849804	Theophylline	ZFXYFBGIUFBOJW-UHFFFAOYSA-N
DB00278	CB12103951	Argatroban	KXNPVXPOPUZYGB-IOVMHBDKSA-N
DB00278	CB7738830	Argatroban	KXNPVXPOPUZYGB-IOVMHBDKSA-N
DB00278	CB9738829	Argatroban	KXNPVXPOPUZYGB-IOVMHBDKSA-N
DB00279	CB3195390	Liothyronine	AUYYCJSJGJYCDS-LBPRGKRZSA-N
DB00279	CB8221269	Liothyronine	AUYYCJSJGJYCDS-LBPRGKRZSA-N
DB00280	CB1285468	Disopyramide	UVTNFZQICZKOEM-UHFFFAOYSA-N
DB00281	CB3396663	Lidocaine	NNJVILVZKWQKPM-UHFFFAOYSA-N
DB00281	CB9128024	Lidocaine	NNJVILVZKWQKPM-UHFFFAOYSA-N
DB00282	CB7707410	Pamidronic acid	WRUUGTRCQOWXEG-UHFFFAOYSA-N
DB00282	CB8107554	Pamidronic acid	WRUUGTRCQOWXEG-UHFFFAOYSA-N
DB00282	CB9707409	Pamidronic acid	WRUUGTRCQOWXEG-UHFFFAOYSA-N
DB00283	CB0376055	Clemastine	YNNUSGIPVFPVBX-NHCUHLMSSA-N
DB00283	CB3376056	Clemastine	YNNUSGIPVFPVBX-NHCUHLMSSA-N
DB00285	CB0136181	Venlafaxine	PNVNVHUZROJLTJ-UHFFFAOYSA-N
DB00285	CB42567671	Venlafaxine	PNVNVHUZROJLTJ-UHFFFAOYSA-N
DB00285	CB7136180	Venlafaxine	PNVNVHUZROJLTJ-UHFFFAOYSA-N
DB00285	CB7377495	Venlafaxine	PNVNVHUZROJLTJ-UHFFFAOYSA-N
DB00285	CB7383632	Venlafaxine	PNVNVHUZROJLTJ-UHFFFAOYSA-N
DB00287	CB22551218	Travoprost	MKPLKVHSHYCHOC-AHTXBMBWSA-N
DB00287	CB32654260	Travoprost	MKPLKVHSHYCHOC-AHTXBMBWSA-N
DB00287	CB5703458	Travoprost	MKPLKVHSHYCHOC-AHTXBMBWSA-N
DB00288	CB4419202	Amcinonide	ILKJAFIWWBXGDU-MOGDOJJUSA-N
DB00289	CB3378328	Atomoxetine	VHGCDTVCOLNTBX-QGZVFWFLSA-N
DB00289	CB5757860	Atomoxetine	VHGCDTVCOLNTBX-QGZVFWFLSA-N
DB00289	CB81565221	Atomoxetine	VHGCDTVCOLNTBX-QGZVFWFLSA-N
DB00290	CB8412175	Bleomycin	OYVAGSVQBOHSSS-WXFSZRTFSA-O
DB00291	CB5270716	Chlorambucil	JCKYGMPEJWAADB-UHFFFAOYSA-N
DB00292	CB4113298	Etomidate	NPUKDXXFDDZOKR-LLVKDONJSA-N
DB00293	CB1222070	Raltitrexed	IVTVGDXNLFLDRM-HNNXBMFYSA-N
DB00294	CB8146610	Etonogestrel	GCKFUYQCUCGESZ-BPIQYHPVSA-N
DB00296	CB0369811	Ropivacaine	ZKMNUMMKYBVTFN-HNNXBMFYSA-N
DB00296	CB3353781	Ropivacaine	ZKMNUMMKYBVTFN-HNNXBMFYSA-N
DB00296	CB3500541	Ropivacaine	ZKMNUMMKYBVTFN-HNNXBMFYSA-N
DB00296	CB4412687	Ropivacaine	ZKMNUMMKYBVTFN-HNNXBMFYSA-N
DB00297	CB1328400	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00297	CB1386202	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00297	CB3408801	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00297	CB3920826	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00297	CB4413068	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00297	CB52130881	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00297	CB8897837	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00298	CB81216392	Dapiprazole	RFWZESUMWJKKRN-UHFFFAOYSA-N
DB00299	CB7731886	Penciclovir	JNTOCHDNEULJHD-UHFFFAOYSA-N
DB00300	CB0949152	Tenofovir disoproxil	JFVZFKDSXNQEJW-CQSZACIVSA-N
DB00301	CB0670388	Flucloxacillin	UIOFUWFRIANQPC-JKIFEVAISA-N
DB00301	CB8690991	Flucloxacillin	UIOFUWFRIANQPC-JKIFEVAISA-N
DB00302	CB1117189	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	CB2948513	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	CB41360886	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00302	CB54848494	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00303	CB0722982	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00303	CB11238838	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00303	CB41261369	Ertapenem	JUZNIMUFDBIJCM-ANEDZVCMSA-N
DB00304	CB2359630	Desogestrel	RPLCPCMSCLEKRS-BPIQYHPVSA-N
DB00305	CB8456544	Mitomycin	NWIBSHFKIJFRCO-WUDYKRTCSA-N
DB00307	CB6506670	Bexarotene	NAVMQTYZDKMPEU-UHFFFAOYSA-N
DB00308	CB2511478	Ibutilide	ALOBUEHUHMBRLE-UHFFFAOYSA-N
DB00309	CB5266881	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00309	CB8326177	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00310	CB3233539	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00313	CB5394027	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00313	CB7149528	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00314	CB8471646	Capreomycin	VCOPTHOUUNAYKQ-WBTCAYNUSA-N
DB00315	CB3313219	Zolmitriptan	ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DB00315	CB52131303	Zolmitriptan	ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DB00316	CB1413658	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	CB24796965	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00316	CB61261439	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00317	CB12128725	Gefitinib	XGALLCVXEZPNRQ-UHFFFAOYSA-N
DB00317	CB8120056	Gefitinib	XGALLCVXEZPNRQ-UHFFFAOYSA-N
DB00319	CB0181853	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	CB1237614	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00320	CB4221630	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00321	CB1159271	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	CB1252307	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	CB53375896	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00322	CB3210097	Floxuridine	ODKNJVUHOIMIIZ-RRKCRQDMSA-N
DB00323	CB9302569	Tolcapone	MIQPIUSUKVNLNT-UHFFFAOYSA-N
DB00324	CB9461978	Fluorometholone	FAOZLTXFLGPHNG-KNAQIMQKSA-N
DB00325	CB2116765	Nitroprusside	ASPOIVQEUUCDQT-UHFFFAOYSA-N
DB00326	CB4430674	Calcium glucoheptonate	FATUQANACHZLRT-KMRXSBRUSA-L
DB00326	CB7430675	Calcium glucoheptonate	FATUQANACHZLRT-KMRXSBRUSA-L
DB00326	CB9259544	Calcium glucoheptonate	FATUQANACHZLRT-KMRXSBRUSA-L
DB00328	CB1750267	Indomethacin	CGIGDMFJXJATDK-UHFFFAOYSA-N
DB00331	CB0506294	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00332	CB9715938	Ipratropium	OEXHQOGQTVQTAT-BHIXFJMTSA-N
DB00334	CB04188690	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	CB34188691	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	CB52743465	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	CB5496888	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	CB64188692	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00334	CB6755515	Olanzapine	KVWDHTXUZHCGIO-UHFFFAOYSA-N
DB00335	CB2402170	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00335	CB3753116	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00336	CB0492724	Nitrofural	IAIWVQXQOWNYOU-FPYGCLRLSA-N
DB00337	CB71086808	Pimecrolimus	KASDHRXLYQOAKZ-XDSKOBMDSA-N
DB00338	CB5160491	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	CB6740618	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	CB8160492	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00339	CB7429387	Pyrazinamide	IPEHBUMCGVEMRF-UHFFFAOYSA-N
DB00340	CB81455986	Metixene	MJFJKKXQDNNUJF-UHFFFAOYSA-N
DB00341	CB02508122	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CB3440625	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CB5712207	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CB6135030	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	CB9135031	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00342	CB7695393	Terfenadine	GUGOEEXESWIERI-UHFFFAOYSA-N
DB00343	CB5715839	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	CB7302994	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	CB83076569	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00344	CB0774981	Protriptyline	BWPIARFWQZKAIA-UHFFFAOYSA-N
DB00345	CB4240785	Aminohippuric acid	HSMNQINEKMPTIC-UHFFFAOYSA-N
DB00345	CB5348161	Aminohippuric acid	HSMNQINEKMPTIC-UHFFFAOYSA-N
DB00346	CB4332422	Alfuzosin	WNMJYKCGWZFFKR-UHFFFAOYSA-N
DB00346	CB8703590	Alfuzosin	WNMJYKCGWZFFKR-UHFFFAOYSA-N
DB00348	CB61386686	Nitisinone	OUBCNLGXQFSTLU-UHFFFAOYSA-N
DB00350	CB7383531	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00350	CB9494019	Minoxidil	ZFMITUMMTDLWHR-UHFFFAOYSA-N
DB00351	CB9434253	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00352	CB6361837	Tioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N
DB00353	CB6343310	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00354	CB3156784	Buclizine	MOYGZHXDRJNJEP-UHFFFAOYSA-N
DB00355	CB0386184	Aztreonam	WZPBZJONDBGPKJ-VEHQQRBSSA-N
DB00356	CB0392987	Chlorzoxazone	TZFWDZFKRBELIQ-UHFFFAOYSA-N
DB00357	CB5131691	Aminoglutethimide	ROBVIMPUHSLWNV-UHFFFAOYSA-N
DB00358	CB6252498	Mefloquine	XEEQGYMUWCZPDN-UHFFFAOYSA-N
DB00359	CB4166214	Sulfadiazine	SEEPANYCNGTZFQ-UHFFFAOYSA-N
DB00360	CB5479898	Sapropterin	FNKQXYHWGSIFBK-RPDRRWSUSA-N
DB00360	CB6206284	Sapropterin	FNKQXYHWGSIFBK-RPDRRWSUSA-N
DB00360	CB9206285	Sapropterin	FNKQXYHWGSIFBK-RPDRRWSUSA-N
DB00362	CB71120054	Anidulafungin	JHVAMHSQVVQIOT-MFAJLEFUSA-N
DB00363	CB1259841	Clozapine	QZUDBNBUXVUHMW-UHFFFAOYSA-N
DB00363	CB7776111	Clozapine	QZUDBNBUXVUHMW-UHFFFAOYSA-N
DB00364	CB2666189	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00364	CB3507429	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00364	CB3736883	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00364	CB6360931	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00364	CB7334306	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00365	CB31011738	Grepafloxacin	AIJTTZAVMXIJGM-UHFFFAOYSA-N
DB00365	CB5136636	Grepafloxacin	AIJTTZAVMXIJGM-UHFFFAOYSA-N
DB00366	CB6316736	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00366	CB9416701	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00367	CB2752440	Levonorgestrel	WWYNJERNGUHSAO-XUDSTZEESA-N
DB00367	CB7125746	Levonorgestrel	WWYNJERNGUHSAO-XUDSTZEESA-N
DB00368	CB0356352	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB32741881	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB3275151	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB3369483	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB3417135	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB34797671	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB4135894	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB6417136	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	CB8346810	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00369	CB01178278	Cidofovir	VWFCHDSQECPREK-LURJTMIESA-N
DB00369	CB5492709	Cidofovir	VWFCHDSQECPREK-LURJTMIESA-N
DB00370	CB0463388	Mirtazapine	RONZAEMNMFQXRA-UHFFFAOYSA-N
DB00370	CB7463387	Mirtazapine	RONZAEMNMFQXRA-UHFFFAOYSA-N
DB00372	CB7875007	Thiethylperazine	XCTYLCDETUVOIP-UHFFFAOYSA-N
DB00373	CB0855077	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00373	CB2918428	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00373	CB3266706	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00373	CB3711352	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00374	CB32460050	Treprostinil	PAJMKGZZBBTTOY-ZFORQUDYSA-N
DB00374	CB7231250	Treprostinil	PAJMKGZZBBTTOY-ZFORQUDYSA-N
DB00376	CB4447818	Trihexyphenidyl	HWHLPVGTWGOCJO-UHFFFAOYSA-N
DB00377	CB0210849	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	CB32131051	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	CB32544309	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	CB32544354	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	CB41004874	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	CB7257940	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00378	CB5275115	Dydrogesterone	JGMOKGBVKVMRFX-HQZYFCCVSA-N
DB00378	CB6196404	Dydrogesterone	JGMOKGBVKVMRFX-HQZYFCCVSA-N
DB00379	CB22750077	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00379	CB6114224	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00379	CB9497353	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00380	CB2251448	Dexrazoxane	BMKDZUISNHGIBY-ZETCQYMHSA-N
DB00380	CB52470916	Dexrazoxane	BMKDZUISNHGIBY-ZETCQYMHSA-N
DB00380	CB5918838	Dexrazoxane	BMKDZUISNHGIBY-ZETCQYMHSA-N
DB00381	CB2511519	Amlodipine	HTIQEAQVCYTUBX-UHFFFAOYSA-N
DB00382	CB5402661	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00382	CB5548129	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00382	CB7699634	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00383	CB6180823	Oxyphencyclimine	DUDKAZCAISNGQN-UHFFFAOYSA-N
DB00384	CB0663775	Triamterene	FNYLWPVRPXGIIP-UHFFFAOYSA-N
DB00385	CB9425095	Valrubicin	ZOCKGBMQLCSHFP-KQRAQHLDSA-N
DB00387	CB2875688	Procyclidine	WYDUSKDSKCASEF-UHFFFAOYSA-N
DB00388	CB0438096	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	CB12741892	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	CB5686843	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	CB6762113	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	CB91270209	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	CB9144163	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00389	CB3731303	Carbimazole	CFOYWRHIYXMDOT-UHFFFAOYSA-N
DB00391	CB4141314	Sulpiride	BGRJTUBHPOOWDU-UHFFFAOYSA-N
DB00391	CB4422019	Sulpiride	BGRJTUBHPOOWDU-UHFFFAOYSA-N
DB00392	CB3149595	Profenamine	CDOZDBSBBXSXLB-UHFFFAOYSA-N
DB00393	CB1398087	Nimodipine	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
DB00394	CB4376831	Beclomethasone dipropionate	KUVIULQEHSCUHY-XYWKZLDCSA-N
DB00395	CB0215440	Carisoprodol	OFZCIYFFPZCNJE-UHFFFAOYSA-N
DB00396	CB02192671	Progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N
DB00396	CB15477619	Progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N
DB00396	CB22695020	Progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N
DB00396	CB4224484	Progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N
DB00398	CB2173616	Sorafenib	MLDQJTXFUGDVEO-UHFFFAOYSA-N
DB00398	CB42545752	Sorafenib	MLDQJTXFUGDVEO-UHFFFAOYSA-N
DB00398	CB9252510	Sorafenib	MLDQJTXFUGDVEO-UHFFFAOYSA-N
DB00399	CB4395643	Zoledronic acid	XRASPMIURGNCCH-UHFFFAOYSA-N
DB00399	CB5211391	Zoledronic acid	XRASPMIURGNCCH-UHFFFAOYSA-N
DB00400	CB1766075	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00400	CB21247846	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00401	CB5147166	Nisoldipine	VKQFCGNPDRICFG-UHFFFAOYSA-N
DB00402	CB1401303	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00402	CB1468825	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00403	CB2384634	Ceruletide	YRALAIOMGQZKOW-HYAOXDFASA-N
DB00404	CB14845167	Alprazolam	VREFGVBLTWBCJP-UHFFFAOYSA-N
DB00404	CB23607305	Alprazolam	VREFGVBLTWBCJP-UHFFFAOYSA-N
DB00405	CB1371365	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00405	CB2736194	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00406	CB2161846	Gentian violet cation	LGLFFNDHMLKUMI-UHFFFAOYSA-N
DB00406	CB9161845	Gentian violet cation	LGLFFNDHMLKUMI-UHFFFAOYSA-N
DB00408	CB8709350	Loxapine	XJGVXQDUIWGIRW-UHFFFAOYSA-N
DB00410	CB0689829	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00410	CB22544584	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00410	CB23359776	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00410	CB31000480	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00410	CB62544779	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00411	CB1685095	Carbamoylcholine	VPJXQGSRWJZDOB-UHFFFAOYSA-O
DB00412	CB5855355	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00412	CB5947067	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00412	CB7133275	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00413	CB0486178	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00413	CB6291554	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00413	CB6969615	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00414	CB1316029	Acetohexamide	VGZSUPCWNCWDAN-UHFFFAOYSA-N
DB00415	CB2247346	Ampicillin	AVKUERGKIZMTKX-NJBDSQKTSA-N
DB00415	CB5247347	Ampicillin	AVKUERGKIZMTKX-NJBDSQKTSA-N
