drugbank_id	dailtmed_new_id	name	inchi_key
DB00361	VINORELBINE TARTRATE	Vinorelbine	GBABOYUKABKIAF-IELIFDKJSA-N
DB00362	ANIDULAFUNGIN	Anidulafungin	JHVAMHSQVVQIOT-MFAJLEFUSA-N
DB00363	CLOZAPINE	Clozapine	QZUDBNBUXVUHMW-UHFFFAOYSA-N
DB00364	WATER	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00366	DOXYLAMINE	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00366	DOXYLAMINE SUCCINATE	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00367	LEVONORGESTREL	Levonorgestrel	WWYNJERNGUHSAO-XUDSTZEESA-N
DB00367	NORGESTREL	Levonorgestrel	WWYNJERNGUHSAO-XUDSTZEESA-N
DB00368	NOREPINEPHRINE	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	NOREPINEPHRINE BITARTRATE	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00369	CIDOFOVIR	Cidofovir	VWFCHDSQECPREK-LURJTMIESA-N
DB00370	MIRTAZAPINE	Mirtazapine	RONZAEMNMFQXRA-UHFFFAOYSA-N
DB00371	MEPROBAMATE	Meprobamate	NPPQSCRMBWNHMW-UHFFFAOYSA-N
DB00373	TIMOLOL	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00373	TIMOLOL MALEATE	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00374	TREPROSTINIL	Treprostinil	PAJMKGZZBBTTOY-ZFORQUDYSA-N
DB00376	TRIHEXYPHENIDYL	Trihexyphenidyl	HWHLPVGTWGOCJO-UHFFFAOYSA-N
DB00376	TRIHEXYPHENIDYL HYDROCHLORIDE	Trihexyphenidyl	HWHLPVGTWGOCJO-UHFFFAOYSA-N
DB00377	PALONOSETRON	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	PALONOSETRON HYDROCHLORIDE	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00379	MEXILETINE	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00379	MEXILETINE HYDROCHLORIDE	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00380	DEXRAZOXANE	Dexrazoxane	BMKDZUISNHGIBY-ZETCQYMHSA-N
DB00380	DEXRAZOXANE HYDROCHLORIDE	Dexrazoxane	BMKDZUISNHGIBY-ZETCQYMHSA-N
DB00381	AMLODIPINE	Amlodipine	HTIQEAQVCYTUBX-UHFFFAOYSA-N
DB00384	TRIAMTERENE	Triamterene	FNYLWPVRPXGIIP-UHFFFAOYSA-N
DB00385	VALRUBICIN	Valrubicin	ZOCKGBMQLCSHFP-KQRAQHLDSA-N
DB00388	PHENYLEPHRINE	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	PHENYLEPHRINE BITARTRATE	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	PHENYLEPHRINE HYDROCHLORIDE	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00390	DIGOXIN	Digoxin	LTMHDMANZUZIPE-PUGKRICDSA-N
DB00393	NIMODIPINE	Nimodipine	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
DB00394	BECLOMETHASONE DIPROPIONATE	Beclomethasone dipropionate	KUVIULQEHSCUHY-XYWKZLDCSA-N
DB00395	CARISOPRODOL	Carisoprodol	OFZCIYFFPZCNJE-UHFFFAOYSA-N
DB00396	PROGESTERONE	Progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N
DB00398	SORAFENIB	Sorafenib	MLDQJTXFUGDVEO-UHFFFAOYSA-N
DB00399	ZOLEDRONIC ACID	Zoledronic acid	XRASPMIURGNCCH-UHFFFAOYSA-N
DB00400	GRISEOFULVIN	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00401	NISOLDIPINE	Nisoldipine	VKQFCGNPDRICFG-UHFFFAOYSA-N
DB00402	ESZOPICLONE	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00404	ALPRAZOLAM	Alprazolam	VREFGVBLTWBCJP-UHFFFAOYSA-N
DB00405	BROMPHENIRAMINE	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00405	BROMPHENIRAMINE MALEATE	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00405	DEXBROMPHENIRAMINE	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00405	DEXBROMPHENIRAMINE MALEATE	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00406	GENTIAN VIOLET	Gentian violet cation	LGLFFNDHMLKUMI-UHFFFAOYSA-N
DB00408	LOXAPINE	Loxapine	XJGVXQDUIWGIRW-UHFFFAOYSA-N
DB00408	LOXAPINE SUCCINATE	Loxapine	XJGVXQDUIWGIRW-UHFFFAOYSA-N
DB00410	MUPIROCIN	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00410	MUPIROCIN CALCIUM	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00411	CARBACHOL	Carbamoylcholine	VPJXQGSRWJZDOB-UHFFFAOYSA-O
DB00412	ROSIGLITAZONE	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00412	ROSIGLITAZONE MALEATE	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00413	PRAMIPEXOLE	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00413	PRAMIPEXOLE DIHYDROCHLORIDE	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00415	AMPICILLIN	Ampicillin	AVKUERGKIZMTKX-NJBDSQKTSA-N
DB00415	AMPICILLIN SODIUM	Ampicillin	AVKUERGKIZMTKX-NJBDSQKTSA-N
DB00417	PENICILLIN V	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	PENICILLIN V POTASSIUM	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00418	SECOBARBITAL	Secobarbital	KQPKPCNLIDLUMF-UHFFFAOYSA-N
DB00418	SECOBARBITAL SODIUM	Secobarbital	KQPKPCNLIDLUMF-UHFFFAOYSA-N
DB00419	MIGLUSTAT	Miglustat	UQRORFVVSGFNRO-UTINFBMNSA-N
DB00421	SPIRONOLACTONE	Spironolactone	LXMSZDCAJNLERA-ZHYRCANASA-N
DB00422	DEXMETHYLPHENIDATE	Methylphenidate	DUGOZIWVEXMGBE-UHFFFAOYSA-N
DB00422	DEXMETHYLPHENIDATE HYDROCHLORIDE	Methylphenidate	DUGOZIWVEXMGBE-UHFFFAOYSA-N
DB00422	METHYLPHENIDATE	Methylphenidate	DUGOZIWVEXMGBE-UHFFFAOYSA-N
DB00422	METHYLPHENIDATE HYDROCHLORIDE	Methylphenidate	DUGOZIWVEXMGBE-UHFFFAOYSA-N
DB00423	METHOCARBAMOL	Methocarbamol	GNXFOGHNGIVQEH-UHFFFAOYSA-N
DB00424	ATROPINE	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	ATROPINE SULFATE	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	HYOSCYAMINE	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	HYOSCYAMINE HYDROBROMIDE	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	HYOSCYAMINE SULFATE	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00425	ZOLPIDEM	Zolpidem	ZAFYATHCZYHLPB-UHFFFAOYSA-N
DB00425	ZOLPIDEM TARTRATE	Zolpidem	ZAFYATHCZYHLPB-UHFFFAOYSA-N
DB00426	FAMCICLOVIR	Famciclovir	GGXKWVWZWMLJEH-UHFFFAOYSA-N
DB00427	TRIPROLIDINE	Triprolidine	CBEQULMOCCWAQT-WOJGMQOQSA-N
DB00427	TRIPROLIDINE HYDROCHLORIDE	Triprolidine	CBEQULMOCCWAQT-WOJGMQOQSA-N
DB00428	STREPTOZOCIN	Streptozocin	ZSJLQEPLLKMAKR-GKHCUFPYSA-N
DB00429	CARBOPROST	Carboprost tromethamine	UMMADZJLZAPZAW-OVXHCKHTSA-N
DB00429	CARBOPROST TROMETHAMINE	Carboprost tromethamine	UMMADZJLZAPZAW-OVXHCKHTSA-N
DB00429	TROMETHAMINE	Carboprost tromethamine	UMMADZJLZAPZAW-OVXHCKHTSA-N
DB00431	LINDANE	Lindane	JLYXXMFPNIAWKQ-GNIYUCBRSA-N
DB00432	TRIFLURIDINE	Trifluridine	VSQQQLOSPVPRAZ-RRKCRQDMSA-N
DB00433	PROCHLORPERAZINE	Prochlorperazine	WIKYUJGCLQQFNW-UHFFFAOYSA-N
DB00433	PROCHLORPERAZINE EDISYLATE	Prochlorperazine	WIKYUJGCLQQFNW-UHFFFAOYSA-N
DB00433	PROCHLORPERAZINE MALEATE	Prochlorperazine	WIKYUJGCLQQFNW-UHFFFAOYSA-N
DB00434	CYPROHEPTADINE	Cyproheptadine	JJCFRYNCJDLXIK-UHFFFAOYSA-N
DB00434	CYPROHEPTADINE HYDROCHLORIDE	Cyproheptadine	JJCFRYNCJDLXIK-UHFFFAOYSA-N
DB00435	NITRIC OXIDE	Nitric Oxide	MWUXSHHQAYIFBG-UHFFFAOYSA-N
DB00436	BENDROFLUMETHIAZIDE	Bendroflumethiazide	HDWIHXWEUNVBIY-UHFFFAOYSA-N
DB00437	ALLOPURINOL	Allopurinol	OFCNXPDARWKPPY-UHFFFAOYSA-N
DB00437	ALLOPURINOL SODIUM	Allopurinol	OFCNXPDARWKPPY-UHFFFAOYSA-N
DB00438	CEFTAZIDIME	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00438	CEFTAZIDIME SODIUM	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00440	TRIMETHOPRIM	Trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-N
DB00440	TRIMETHOPRIM HYDROCHLORIDE	Trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-N
DB00440	TRIMETHOPRIM SULFATE	Trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-N
DB00441	GEMCITABINE	Gemcitabine	SDUQYLNIPVEERB-QPPQHZFASA-N
DB00442	ENTECAVIR	Entecavir	QDGZDCVAUDNJFG-FXQIFTODSA-N
DB00443	BETAMETHASONE	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00443	DEXAMETHASONE	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00444	TENIPOSIDE	Teniposide	NRUKOCRGYNPUPR-QBPJDGROSA-N
DB00445	DOXORUBICIN	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00445	EPIRUBICIN	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00446	CHLORAMPHENICOL	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00448	DEXLANSOPRAZOLE	Lansoprazole	MJIHNNLFOKEZEW-UHFFFAOYSA-N
DB00448	LANSOPRAZOLE	Lansoprazole	MJIHNNLFOKEZEW-UHFFFAOYSA-N
DB00450	DROPERIDOL	Droperidol	RMEDXOLNCUSCGS-UHFFFAOYSA-N
DB00451	LEVOTHYROXINE	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00451	LEVOTHYROXINE SODIUM	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00454	MEPERIDINE	Meperidine	XADCESSVHJOZHK-UHFFFAOYSA-N
DB00454	MEPERIDINE HYDROCHLORIDE	Meperidine	XADCESSVHJOZHK-UHFFFAOYSA-N
DB00455	LORATADINE	Loratadine	JCCNYMKQOSZNPW-UHFFFAOYSA-N
DB00457	PRAZOSIN	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00457	PRAZOSIN HYDROCHLORIDE	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00458	IMIPRAMINE	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00458	IMIPRAMINE HYDROCHLORIDE	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00458	IMIPRAMINE PAMOATE	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00459	ACITRETIN	Acitretin	IHUNBGSDBOWDMA-AQFIFDHZSA-N
DB00461	NABUMETONE	Nabumetone	BLXXJMDCKKHMKV-UHFFFAOYSA-N
DB00462	METHSCOPOLAMINE	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00462	METHSCOPOLAMINE BROMIDE	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00464	SODIUM TETRADECYL SULFATE	Sodium tetradecyl sulfate	FVEFRICMTUKAML-UHFFFAOYSA-M
DB00465	KETOROLAC	Ketorolac	OZWKMVRBQXNZKK-UHFFFAOYSA-N
DB00465	KETOROLAC TROMETHAMINE	Ketorolac	OZWKMVRBQXNZKK-UHFFFAOYSA-N
DB00468	QUINIDINE	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00468	QUININE	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00470	DRONABINOL	Dronabinol	CYQFCXCEBYINGO-IAGOWNOFSA-N
DB00471	MONTELUKAST	Montelukast	UCHDWCPVSPXUMX-TZIWLTJVSA-N
DB00471	MONTELUKAST SODIUM	Montelukast	UCHDWCPVSPXUMX-TZIWLTJVSA-N
DB00472	FLUOXETINE	Fluoxetine	RTHCYVBBDHJXIQ-UHFFFAOYSA-N
DB00474	METHOHEXITAL	Methohexital	NZXKDOXHBHYTKP-UHFFFAOYSA-N
DB00474	METHOHEXITAL SODIUM	Methohexital	NZXKDOXHBHYTKP-UHFFFAOYSA-N
DB00475	CHLORDIAZEPOXIDE	Chlordiazepoxide	ANTSCNMPPGJYLG-UHFFFAOYSA-N
DB00475	CHLORDIAZEPOXIDE HYDROCHLORIDE	Chlordiazepoxide	ANTSCNMPPGJYLG-UHFFFAOYSA-N
DB00476	DULOXETINE	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00476	DULOXETINE HYDROCHLORIDE	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00477	CHLORPROMAZINE	Chlorpromazine	ZPEIMTDSQAKGNT-UHFFFAOYSA-N
DB00478	RIMANTADINE	Rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00478	RIMANTADINE HYDROCHLORIDE	Rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00479	AMIKACIN	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	AMIKACIN SULFATE	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00480	LENALIDOMIDE	Lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00481	RALOXIFENE	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00481	RALOXIFENE HYDROCHLORIDE	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00482	CELECOXIB	Celecoxib	RZEKVGVHFLEQIL-UHFFFAOYSA-N
DB00484	BRIMONIDINE	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00484	BRIMONIDINE TARTRATE	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00485	DICLOXACILLIN	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00485	DICLOXACILLIN SODIUM	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00486	NABILONE	Nabilone	GECBBEABIDMGGL-RTBURBONSA-N
DB00489	SOTALOL	Sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
DB00489	SOTALOL HYDROCHLORIDE	Sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
DB00490	BUSPIRONE	Buspirone	QWCRAEMEVRGPNT-UHFFFAOYSA-N
DB00490	BUSPIRONE HYDROCHLORIDE	Buspirone	QWCRAEMEVRGPNT-UHFFFAOYSA-N
DB00491	MIGLITOL	Miglitol	IBAQFPQHRJAVAV-ULAWRXDQSA-N
DB00492	FOSINOPRIL	Fosinopril	BIDNLKIUORFRQP-XYGFDPSESA-N
DB00492	FOSINOPRIL SODIUM	Fosinopril	BIDNLKIUORFRQP-XYGFDPSESA-N
DB00493	CEFOTAXIME	Cefotaxime	GPRBEKHLDVQUJE-QSWIMTSFSA-N
DB00493	CEFOTAXIME SODIUM	Cefotaxime	GPRBEKHLDVQUJE-QSWIMTSFSA-N
DB00494	ENTACAPONE	Entacapone	JRURYQJSLYLRLN-BJMVGYQFSA-N
DB00495	ZIDOVUDINE	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N
DB00496	DARIFENACIN	Darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00496	DARIFENACIN HYDROBROMIDE	Darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00497	OXYCODONE	Oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00497	OXYCODONE HYDROCHLORIDE	Oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00497	OXYCODONE TEREPHTHALATE	Oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00499	FLUTAMIDE	Flutamide	MKXKFYHWDHIYRV-UHFFFAOYSA-N
DB00500	TOLMETIN	Tolmetin	UPSPUYADGBWSHF-UHFFFAOYSA-N
DB00500	TOLMETIN SODIUM	Tolmetin	UPSPUYADGBWSHF-UHFFFAOYSA-N
DB00501	CIMETIDINE	Cimetidine	AQIXAKUUQRKLND-UHFFFAOYSA-N
DB00501	CIMETIDINE HYDROCHLORIDE	Cimetidine	AQIXAKUUQRKLND-UHFFFAOYSA-N
DB00502	HALOPERIDOL	Haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N
DB00503	RITONAVIR	Ritonavir	NCDNCNXCDXHOMX-XGKFQTDJSA-N
DB00507	NITAZOXANIDE	Nitazoxanide	YQNQNVDNTFHQSW-UHFFFAOYSA-N
DB00509	LEVOTHYROXINE	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00509	LEVOTHYROXINE SODIUM	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00512	VANCOMYCIN	Vancomycin	MYPYJXKWCTUITO-LYRMYLQWSA-N
DB00512	VANCOMYCIN HYDROCHLORIDE	Vancomycin	MYPYJXKWCTUITO-LYRMYLQWSA-N
DB00513	AMINOCAPROIC ACID	Aminocaproic acid	SLXKOJJOQWFEFD-UHFFFAOYSA-N
DB00514	DEXTROMETHORPHAN	Dextromethorphan	MKXZASYAUGDDCJ-NJAFHUGGSA-N
DB00515	AMMONIA N 13	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	HYDROCHLORIC ACID	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00518	ALBENDAZOLE	Albendazole	HXHWSAZORRCQMX-UHFFFAOYSA-N
DB00519	TRANDOLAPRIL	Trandolapril	VXFJYXUZANRPDJ-WTNASJBWSA-N
DB00520	CASPOFUNGIN	Caspofungin	JYIKNQVWKBUSNH-OGZDCFRISA-N
DB00520	CASPOFUNGIN ACETATE	Caspofungin	JYIKNQVWKBUSNH-OGZDCFRISA-N
DB00521	CARTEOLOL	Carteolol	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00521	CARTEOLOL HYDROCHLORIDE	Carteolol	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00523	ALITRETINOIN	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	ISOTRETINOIN	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	TRETINOIN	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00524	METOLAZONE	Metolazone	AQCHWTWZEMGIFD-UHFFFAOYSA-N
DB00525	TOLNAFTATE	Tolnaftate	FUSNMLFNXJSCDI-UHFFFAOYSA-N
DB00527	DIBUCAINE	Cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00527	DIBUCAINE HYDROCHLORIDE	Cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00529	FOSCARNET	Foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00530	ERLOTINIB	Erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00530	ERLOTINIB HYDROCHLORIDE	Erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00531	CYCLOPHOSPHAMIDE	Cyclophosphamide	CMSMOCZEIVJLDB-UHFFFAOYSA-N
DB00534	HYDROCHLORIC ACID	Chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00535	CEFDINIR	Cefdinir	RTXOFQZKPXMALH-GHXIOONMSA-N
DB00536	GUANIDINE	Guanidine	ZRALSGWEFCBTJO-UHFFFAOYSA-N
DB00537	CIPROFLOXACIN	Ciprofloxacin	MYSWGUAQZAJSOK-UHFFFAOYSA-N
DB00539	TOREMIFENE	Toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00539	TOREMIFENE CITRATE	Toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	NORTRIPTYLINE	Nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00540	NORTRIPTYLINE HYDROCHLORIDE	Nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	VINCRISTINE	Vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00541	VINCRISTINE SULFATE	Vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	BENAZEPRIL	Benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00542	BENAZEPRIL HYDROCHLORIDE	Benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00543	AMOXAPINE	Amoxapine	QWGDMFLQWFTERH-UHFFFAOYSA-N
DB00544	FLUOROURACIL	Fluorouracil	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	PYRIDOSTIGMINE	Pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00545	PYRIDOSTIGMINE BROMIDE	Pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00547	DESOXIMETASONE	Desoximetasone	VWVSBHGCDBMOOT-IIEHVVJPSA-N
DB00548	AZELAIC ACID	Azelaic acid	BDJRBEYXGGNYIS-UHFFFAOYSA-N
DB00549	ZAFIRLUKAST	Zafirlukast	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	PROPYLTHIOURACIL	Propylthiouracil	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00551	ACETOHYDROXAMIC ACID	Acetohydroxamic acid	RRUDCFGSUDOHDG-UHFFFAOYSA-N
DB00552	PENTOSTATIN	Pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00553	METHOXSALEN	Methoxsalen	QXKHYNVANLEOEG-UHFFFAOYSA-N
DB00554	PIROXICAM	Piroxicam	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00555	LAMOTRIGINE	Lamotrigine	PYZRQGJRPPTADH-UHFFFAOYSA-N
DB00556	PERFLUTREN	Perflutren	QYSGYZVSCZSLHT-UHFFFAOYSA-N
DB00557	HYDROXYZINE	Hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00557	HYDROXYZINE HYDROCHLORIDE	Hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00557	HYDROXYZINE PAMOATE	Hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00558	ZANAMIVIR	Zanamivir	ARAIBEBZBOPLMB-UFGQHTETSA-N
DB00559	BOSENTAN	Bosentan	GJPICJJJRGTNOD-UHFFFAOYSA-N
DB00560	TIGECYCLINE	Tigecycline	FPZLLRFZJZRHSY-HJYUBDRYSA-N
DB00561	DOXAPRAM	Doxapram	XFDJYSQDBULQSI-UHFFFAOYSA-N
DB00561	DOXAPRAM HYDROCHLORIDE	Doxapram	XFDJYSQDBULQSI-UHFFFAOYSA-N
DB00563	METHOTREXATE	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	CARBAMAZEPINE	Carbamazepine	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	ATRACURIUM	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00565	ATRACURIUM BESYLATE	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00565	CISATRACURIUM	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00565	CISATRACURIUM BESYLATE	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00566	SUCCIMER	Succimer	ACTRVOBWPAIOHC-XIXRPRMCSA-N
DB00567	CEPHALEXIN	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00569	FONDAPARINUX	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00569	FONDAPARINUX SODIUM	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00570	VINBLASTINE	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00570	VINBLASTINE SULFATE	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	PROPRANOLOL	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00571	PROPRANOLOL HYDROCHLORIDE	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	ATROPINE	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	ATROPINE SULFATE	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	HYOSCYAMINE	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	HYOSCYAMINE HYDROBROMIDE	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	HYOSCYAMINE SULFATE	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	FENOPROFEN	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00573	FENOPROFEN CALCIUM	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00575	CLONIDINE	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00575	CLONIDINE HYDROCHLORIDE	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00576	SULFAMETHIZOLE	Sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00577	VALACYCLOVIR	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00577	VALACYCLOVIR HYDROCHLORIDE	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00581	LACTULOSE	Lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00582	VORICONAZOLE	Voriconazole	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00583	CARNITINE	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
