drugbank_id	hmdb_id	name	inchi_key
DB00355	HMDB0014499	Aztreonam	WZPBZJONDBGPKJ-VEHQQRBSSA-N
DB00356	HMDB0014500	Chlorzoxazone	TZFWDZFKRBELIQ-UHFFFAOYSA-N
DB00357	HMDB0014501	Aminoglutethimide	ROBVIMPUHSLWNV-UHFFFAOYSA-N
DB00358	HMDB0014502	Mefloquine	XEEQGYMUWCZPDN-UHFFFAOYSA-N
DB00359	HMDB0014503	Sulfadiazine	SEEPANYCNGTZFQ-UHFFFAOYSA-N
DB00360	HMDB0000027	Sapropterin	FNKQXYHWGSIFBK-RPDRRWSUSA-N
DB00360	HMDB0000787	Sapropterin	FNKQXYHWGSIFBK-RPDRRWSUSA-N
DB00360	HMDB0059658	Sapropterin	FNKQXYHWGSIFBK-RPDRRWSUSA-N
DB00361	HMDB0014505	Vinorelbine	GBABOYUKABKIAF-IELIFDKJSA-N
DB00362	HMDB0014506	Anidulafungin	JHVAMHSQVVQIOT-MFAJLEFUSA-N
DB00363	HMDB0014507	Clozapine	QZUDBNBUXVUHMW-UHFFFAOYSA-N
DB00364	HMDB0001039	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00364	HMDB0002111	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00365	HMDB0014509	Grepafloxacin	AIJTTZAVMXIJGM-UHFFFAOYSA-N
DB00366	HMDB0001936	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00367	HMDB0014511	Levonorgestrel	WWYNJERNGUHSAO-XUDSTZEESA-N
DB00368	HMDB0000216	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	HMDB0037685	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00369	HMDB0014513	Cidofovir	VWFCHDSQECPREK-LURJTMIESA-N
DB00370	HMDB0014514	Mirtazapine	RONZAEMNMFQXRA-UHFFFAOYSA-N
DB00371	HMDB0014515	Meprobamate	NPPQSCRMBWNHMW-UHFFFAOYSA-N
DB00372	HMDB0014516	Thiethylperazine	XCTYLCDETUVOIP-UHFFFAOYSA-N
DB00373	HMDB0014517	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00374	HMDB0014518	Treprostinil	PAJMKGZZBBTTOY-ZFORQUDYSA-N
DB00376	HMDB0014520	Trihexyphenidyl	HWHLPVGTWGOCJO-UHFFFAOYSA-N
DB00377	HMDB0014521	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00378	HMDB0014522	Dydrogesterone	JGMOKGBVKVMRFX-HQZYFCCVSA-N
DB00379	HMDB0014523	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00380	HMDB0014524	Dexrazoxane	BMKDZUISNHGIBY-ZETCQYMHSA-N
DB00381	HMDB0005018	Amlodipine	HTIQEAQVCYTUBX-UHFFFAOYSA-N
DB00382	HMDB0014526	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00383	HMDB0014527	Oxyphencyclimine	DUDKAZCAISNGQN-UHFFFAOYSA-N
DB00384	HMDB0001940	Triamterene	FNYLWPVRPXGIIP-UHFFFAOYSA-N
DB00385	HMDB0014529	Valrubicin	ZOCKGBMQLCSHFP-KQRAQHLDSA-N
DB00387	HMDB0014531	Procyclidine	WYDUSKDSKCASEF-UHFFFAOYSA-N
DB00388	HMDB0002182	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00389	HMDB0014533	Carbimazole	CFOYWRHIYXMDOT-UHFFFAOYSA-N
DB00390	HMDB0001917	Digoxin	LTMHDMANZUZIPE-PUGKRICDSA-N
DB00391	HMDB0014535	Sulpiride	BGRJTUBHPOOWDU-UHFFFAOYSA-N
DB00392	HMDB0014536	Profenamine	CDOZDBSBBXSXLB-UHFFFAOYSA-N
DB00393	HMDB0014537	Nimodipine	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
DB00394	HMDB0014538	Beclomethasone dipropionate	KUVIULQEHSCUHY-XYWKZLDCSA-N
DB00395	HMDB0014539	Carisoprodol	OFZCIYFFPZCNJE-UHFFFAOYSA-N
DB00396	HMDB0001830	Progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N
DB00397	HMDB0001942	Phenylpropanolamine	DLNKOYKMWOXYQA-CBAPKCEASA-N
DB00398	HMDB0014542	Sorafenib	MLDQJTXFUGDVEO-UHFFFAOYSA-N
DB00399	HMDB0014543	Zoledronic acid	XRASPMIURGNCCH-UHFFFAOYSA-N
DB00400	HMDB0014544	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00401	HMDB0014545	Nisoldipine	VKQFCGNPDRICFG-UHFFFAOYSA-N
DB00402	HMDB0014546	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00402	HMDB0015329	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00403	HMDB0014547	Ceruletide	YRALAIOMGQZKOW-HYAOXDFASA-N
DB00404	HMDB0014548	Alprazolam	VREFGVBLTWBCJP-UHFFFAOYSA-N
DB00405	HMDB0001941	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00405	HMDB0014549	Dexbrompheniramine	ZDIGNSYAACHWNL-HNNXBMFYSA-N
DB00406	HMDB0014550	Gentian violet cation	LGLFFNDHMLKUMI-UHFFFAOYSA-N
DB00408	HMDB0014552	Loxapine	XJGVXQDUIWGIRW-UHFFFAOYSA-N
DB00409	HMDB0014553	Remoxipride	GUJRSXAPGDDABA-NSHDSACASA-N
DB00410	HMDB0014554	Mupirocin	MINDHVHHQZYEEK-HBBNESRFSA-N
DB00411	HMDB0014555	Carbamoylcholine	VPJXQGSRWJZDOB-UHFFFAOYSA-O
DB00412	HMDB0005031	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00413	HMDB0014557	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00414	HMDB0014558	Acetohexamide	VGZSUPCWNCWDAN-UHFFFAOYSA-N
DB00415	HMDB0014559	Ampicillin	AVKUERGKIZMTKX-NJBDSQKTSA-N
DB00416	HMDB0012238	Metocurine iodide	DIGFQJFCDPKEPF-OIUSMDOTSA-L
DB00416	HMDB0015429	Metocurine iodide	DIGFQJFCDPKEPF-OIUSMDOTSA-L
DB00416	HMDB0059634	Metocurine iodide	DIGFQJFCDPKEPF-OIUSMDOTSA-L
DB00417	HMDB0014561	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00418	HMDB0014562	Secobarbital	KQPKPCNLIDLUMF-UHFFFAOYSA-N
DB00419	HMDB0014563	Miglustat	UQRORFVVSGFNRO-UTINFBMNSA-N
DB00420	HMDB0014564	Promazine	ZGUGWUXLJSTTMA-UHFFFAOYSA-N
DB00421	HMDB0014565	Spironolactone	LXMSZDCAJNLERA-ZHYRCANASA-N
DB00422	HMDB0014566	Methylphenidate	DUGOZIWVEXMGBE-UHFFFAOYSA-N
DB00422	HMDB0015647	Methylphenidate	DUGOZIWVEXMGBE-UHFFFAOYSA-N
DB00423	HMDB0014567	Methocarbamol	GNXFOGHNGIVQEH-UHFFFAOYSA-N
DB00424	HMDB0014568	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	HMDB0014712	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00425	HMDB0005023	Zolpidem	ZAFYATHCZYHLPB-UHFFFAOYSA-N
DB00426	HMDB0014570	Famciclovir	GGXKWVWZWMLJEH-UHFFFAOYSA-N
DB00427	HMDB0014571	Triprolidine	CBEQULMOCCWAQT-WOJGMQOQSA-N
DB00428	HMDB0014572	Streptozocin	ZSJLQEPLLKMAKR-GKHCUFPYSA-N
DB00429	HMDB0014573	Carboprost tromethamine	UMMADZJLZAPZAW-OVXHCKHTSA-N
DB00429	HMDB0240288	Carboprost tromethamine	UMMADZJLZAPZAW-OVXHCKHTSA-N
DB00430	HMDB0014574	Cefpiramide	PWAUCHMQEXVFJR-PMAPCBKXSA-N
DB00431	HMDB0014575	Lindane	JLYXXMFPNIAWKQ-GNIYUCBRSA-N
DB00431	HMDB0059785	Lindane	JLYXXMFPNIAWKQ-GNIYUCBRSA-N
DB00432	HMDB0014576	Trifluridine	VSQQQLOSPVPRAZ-RRKCRQDMSA-N
DB00433	HMDB0014577	Prochlorperazine	WIKYUJGCLQQFNW-UHFFFAOYSA-N
DB00434	HMDB0014578	Cyproheptadine	JJCFRYNCJDLXIK-UHFFFAOYSA-N
DB00435	HMDB0003378	Nitric Oxide	MWUXSHHQAYIFBG-UHFFFAOYSA-N
DB00436	HMDB0014580	Bendroflumethiazide	HDWIHXWEUNVBIY-UHFFFAOYSA-N
DB00437	HMDB0014581	Allopurinol	OFCNXPDARWKPPY-UHFFFAOYSA-N
DB00438	HMDB0014582	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00440	HMDB0014583	Trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-N
DB00441	HMDB0014584	Gemcitabine	SDUQYLNIPVEERB-QPPQHZFASA-N
DB00442	HMDB0014585	Entecavir	QDGZDCVAUDNJFG-FXQIFTODSA-N
DB00443	HMDB0014586	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00443	HMDB0015364	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00444	HMDB0014587	Teniposide	NRUKOCRGYNPUPR-QBPJDGROSA-N
DB00445	HMDB0014588	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00445	HMDB0015132	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00446	HMDB0014589	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00447	HMDB0014590	Loracarbef	JAPHQRWPEGVNBT-UTUOFQBUSA-N
DB00448	HMDB0005008	Lansoprazole	MJIHNNLFOKEZEW-UHFFFAOYSA-N
DB00449	HMDB0014592	Dipivefrin	OCUJLLGVOUDECM-UHFFFAOYSA-N
DB00450	HMDB0014593	Droperidol	RMEDXOLNCUSCGS-UHFFFAOYSA-N
DB00451	HMDB0000248	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00451	HMDB0014651	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00452	HMDB0015129	Framycetin	PGBHMTALBVVCIT-VCIWKGPPSA-N
DB00453	HMDB0014596	Clomocycline	GJGDLRSSCNAKGL-KMVLDZISSA-N
DB00454	HMDB0014597	Meperidine	XADCESSVHJOZHK-UHFFFAOYSA-N
DB00455	HMDB0005000	Loratadine	JCCNYMKQOSZNPW-UHFFFAOYSA-N
DB00456	HMDB0014599	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00457	HMDB0014600	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00458	HMDB0001848	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00459	HMDB0003039	Acitretin	IHUNBGSDBOWDMA-AQFIFDHZSA-N
DB00459	HMDB0014602	Acitretin	IHUNBGSDBOWDMA-AQFIFDHZSA-N
DB00460	HMDB0014603	Verteporfin	YTZALCGQUPRCGW-MXVXOLGGSA-N
DB00461	HMDB0014604	Nabumetone	BLXXJMDCKKHMKV-UHFFFAOYSA-N
DB00462	HMDB0002500	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00462	HMDB0014605	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00463	HMDB0014606	Metharbital	FWJKNZONDWOGMI-UHFFFAOYSA-N
DB00464	HMDB0000588	Sodium tetradecyl sulfate	FVEFRICMTUKAML-UHFFFAOYSA-M
DB00465	HMDB0014608	Ketorolac	OZWKMVRBQXNZKK-UHFFFAOYSA-N
DB00466	HMDB0240274	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00466	HMDB0240279	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00467	HMDB0014610	Enoxacin	IDYZIJYBMGIQMJ-UHFFFAOYSA-N
DB00468	HMDB0014611	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00468	HMDB0015044	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00470	HMDB0014613	Dronabinol	CYQFCXCEBYINGO-IAGOWNOFSA-N
DB00471	HMDB0014614	Montelukast	UCHDWCPVSPXUMX-TZIWLTJVSA-N
DB00472	HMDB0014615	Fluoxetine	RTHCYVBBDHJXIQ-UHFFFAOYSA-N
DB00473	HMDB0014616	Hexylcaine	DKLKMKYDWHYZTD-UHFFFAOYSA-N
DB00474	HMDB0014617	Methohexital	NZXKDOXHBHYTKP-UHFFFAOYSA-N
DB00475	HMDB0014618	Chlordiazepoxide	ANTSCNMPPGJYLG-UHFFFAOYSA-N
DB00476	HMDB0014619	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00477	HMDB0014620	Chlorpromazine	ZPEIMTDSQAKGNT-UHFFFAOYSA-N
DB00478	HMDB0014621	Rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00479	HMDB0014622	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00480	HMDB0014623	Lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00481	HMDB0014624	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00482	HMDB0005014	Celecoxib	RZEKVGVHFLEQIL-UHFFFAOYSA-N
DB00483	HMDB0012238	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00483	HMDB0014626	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00483	HMDB0059634	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00484	HMDB0014627	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00485	HMDB0014628	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00486	HMDB0014629	Nabilone	GECBBEABIDMGGL-RTBURBONSA-N
DB00487	HMDB0014630	Pefloxacin	FHFYDNQZQSQIAI-UHFFFAOYSA-N
DB00488	HMDB0014631	Altretamine	UUVWYPNAQBNQJQ-UHFFFAOYSA-N
DB00489	HMDB0014632	Sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
DB00490	HMDB0014633	Buspirone	QWCRAEMEVRGPNT-UHFFFAOYSA-N
DB00491	HMDB0014634	Miglitol	IBAQFPQHRJAVAV-ULAWRXDQSA-N
DB00492	HMDB0014635	Fosinopril	BIDNLKIUORFRQP-XYGFDPSESA-N
DB00493	HMDB0014636	Cefotaxime	GPRBEKHLDVQUJE-QSWIMTSFSA-N
DB00494	HMDB0012226	Entacapone	JRURYQJSLYLRLN-BJMVGYQFSA-N
DB00495	HMDB0014638	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N
DB00496	HMDB0014639	Darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00497	HMDB0014640	Oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00498	HMDB0014641	Phenindione	NFBAXHOPROOJAW-UHFFFAOYSA-N
DB00499	HMDB0014642	Flutamide	MKXKFYHWDHIYRV-UHFFFAOYSA-N
DB00500	HMDB0014643	Tolmetin	UPSPUYADGBWSHF-UHFFFAOYSA-N
DB00501	HMDB0014644	Cimetidine	AQIXAKUUQRKLND-UHFFFAOYSA-N
DB00502	HMDB0014645	Haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N
DB00503	HMDB0014646	Ritonavir	NCDNCNXCDXHOMX-XGKFQTDJSA-N
DB00504	HMDB0014647	Levallorphan	OZYUPQUCAUTOBP-QXAKKESOSA-N
DB00505	HMDB0014648	Tridihexethyl	NPRHVSBSZMAEIN-UHFFFAOYSA-N
DB00507	HMDB0014649	Nitazoxanide	YQNQNVDNTFHQSW-UHFFFAOYSA-N
DB00508	HMDB0014650	Triflupromazine	XSCGXQMFQXDFCW-UHFFFAOYSA-N
DB00509	HMDB0000248	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00509	HMDB0014651	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00511	HMDB0014652	Acetyldigitoxin	HPMZBILYSWLILX-UMDUKNJSSA-N
DB00512	HMDB0014653	Vancomycin	MYPYJXKWCTUITO-LYRMYLQWSA-N
DB00513	HMDB0001901	Aminocaproic acid	SLXKOJJOQWFEFD-UHFFFAOYSA-N
DB00514	HMDB0001920	Dextromethorphan	MKXZASYAUGDDCJ-NJAFHUGGSA-N
DB00515	HMDB0000051	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	HMDB0000492	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	HMDB0002306	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	HMDB0041827	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00517	HMDB0002500	Anisotropine methylbromide	QSFKGMJOKUZAJM-UHFFFAOYSA-M
DB00518	HMDB0014659	Albendazole	HXHWSAZORRCQMX-UHFFFAOYSA-N
DB00519	HMDB0014660	Trandolapril	VXFJYXUZANRPDJ-WTNASJBWSA-N
DB00520	HMDB0014661	Caspofungin	JYIKNQVWKBUSNH-OGZDCFRISA-N
DB00521	HMDB0014662	Carteolol	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00522	HMDB0014663	Bentiromide	SPPTWHFVYKCNNK-FQEVSTJZSA-N
DB00523	HMDB0001852	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	HMDB0002369	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	HMDB0006219	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	HMDB0012874	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00524	HMDB0014665	Metolazone	AQCHWTWZEMGIFD-UHFFFAOYSA-N
DB00525	HMDB0005005	Tolnaftate	FUSNMLFNXJSCDI-UHFFFAOYSA-N
DB00526	HMDB0002329	Oxaliplatin	ZROHGHOFXNOHSO-BNTLRKBRSA-L
DB00527	HMDB0014668	Cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00528	HMDB0014669	Lercanidipine	ZDXUKAKRHYTAKV-UHFFFAOYSA-N
DB00529	HMDB0014670	Foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00530	HMDB0014671	Erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00531	HMDB0014672	Cyclophosphamide	CMSMOCZEIVJLDB-UHFFFAOYSA-N
DB00532	HMDB0014673	Mephenytoin	GMHKMTDVRCWUDX-UHFFFAOYSA-N
DB00534	HMDB0000492	Chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00534	HMDB0002306	Chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00534	HMDB0014674	Chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00535	HMDB0014675	Cefdinir	RTXOFQZKPXMALH-GHXIOONMSA-N
DB00536	HMDB0001842	Guanidine	ZRALSGWEFCBTJO-UHFFFAOYSA-N
DB00537	HMDB0014677	Ciprofloxacin	MYSWGUAQZAJSOK-UHFFFAOYSA-N
DB00539	HMDB0014679	Toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	HMDB0014680	Nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	HMDB0014681	Vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	HMDB0014682	Benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00543	HMDB0014683	Amoxapine	QWGDMFLQWFTERH-UHFFFAOYSA-N
DB00544	HMDB0014684	Fluorouracil	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	HMDB0014685	Pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00546	HMDB0014686	Adinazolam	GJSLOMWRLALDCT-UHFFFAOYSA-N
DB00547	HMDB0014687	Desoximetasone	VWVSBHGCDBMOOT-IIEHVVJPSA-N
DB00548	HMDB0000784	Azelaic acid	BDJRBEYXGGNYIS-UHFFFAOYSA-N
DB00549	HMDB0014689	Zafirlukast	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	HMDB0014690	Propylthiouracil	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00551	HMDB0014691	Acetohydroxamic acid	RRUDCFGSUDOHDG-UHFFFAOYSA-N
DB00552	HMDB0014692	Pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00553	HMDB0014693	Methoxsalen	QXKHYNVANLEOEG-UHFFFAOYSA-N
DB00554	HMDB0014694	Piroxicam	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00555	HMDB0014695	Lamotrigine	PYZRQGJRPPTADH-UHFFFAOYSA-N
DB00556	HMDB0014696	Perflutren	QYSGYZVSCZSLHT-UHFFFAOYSA-N
DB00557	HMDB0014697	Hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00558	HMDB0014698	Zanamivir	ARAIBEBZBOPLMB-UFGQHTETSA-N
DB00559	HMDB0014699	Bosentan	GJPICJJJRGTNOD-UHFFFAOYSA-N
DB00560	HMDB0014700	Tigecycline	FPZLLRFZJZRHSY-HJYUBDRYSA-N
DB00561	HMDB0014701	Doxapram	XFDJYSQDBULQSI-UHFFFAOYSA-N
DB00562	HMDB0014702	Benzthiazide	NDTSRXAMMQDVSW-UHFFFAOYSA-N
DB00563	HMDB0014703	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	HMDB0014704	Carbamazepine	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	HMDB0014870	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00565	HMDB0240286	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00566	HMDB0014706	Succimer	ACTRVOBWPAIOHC-XIXRPRMCSA-N
DB00567	HMDB0014707	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00568	HMDB0014708	Cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00569	HMDB0014709	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00570	HMDB0014710	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	HMDB0001849	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	HMDB0014568	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	HMDB0014712	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	HMDB0014713	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00574	HMDB0015322	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00575	HMDB0014714	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00576	HMDB0014715	Sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00577	HMDB0014716	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00578	HMDB0014717	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00579	HMDB0014718	Mazindol	ZPXSCAKFGYXMGA-UHFFFAOYSA-N
DB00580	HMDB0005033	Valdecoxib	LNPDTQAFDNKSHK-UHFFFAOYSA-N
DB00581	HMDB0000740	Lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00582	HMDB0014720	Voriconazole	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00583	HMDB0000062	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	HMDB0062496	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00583	HMDB0062634	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00584	HMDB0014722	Enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00585	HMDB0014723	Nizatidine	SGXXNSQHWDMGGP-UHFFFAOYSA-N
DB00586	HMDB0014724	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00587	HMDB0014725	Cinalukast	BZMKNPGKXJAIDV-VAWYXSNFSA-N
DB00588	HMDB0005036	Fluticasone propionate	WMWTYOKRWGGJOA-CENSZEJFSA-N
DB00589	HMDB0014727	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00590	HMDB0014728	Doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00591	HMDB0014729	Fluocinolone acetonide	FEBLZLNTKCEFIT-VSXGLTOVSA-N
DB00592	HMDB0014730	Piperazine	GLUUGHFHXGJENI-UHFFFAOYSA-N
DB00593	HMDB0014731	Ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00594	HMDB0014732	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00597	HMDB0014735	Gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00598	HMDB0014736	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00599	HMDB0014737	Thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00600	HMDB0014738	Monobenzone	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00601	HMDB0014739	Linezolid	TYZROVQLWOKYKF-ZDUSSCGKSA-N
DB00604	HMDB0014742	Cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00605	HMDB0014743	Sulindac	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00606	HMDB0014744	Cyclothiazide	BOCUKUHCLICSIY-UHFFFAOYSA-N
DB00607	HMDB0014745	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00608	HMDB0014746	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00609	HMDB0014747	Ethionamide	AEOCXXJPGCBFJA-UHFFFAOYSA-N
DB00610	HMDB0014748	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00611	HMDB0014749	Butorphanol	IFKLAQQSCNILHL-QHAWAJNXSA-N
DB00612	HMDB0014750	Bisoprolol	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00613	HMDB0014751	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00614	HMDB0014752	Furazolidone	PLHJDBGFXBMTGZ-UHFFFAOYSA-N
DB00615	HMDB0014753	Rifabutin	ATEBXHFBFRCZMA-VXTBVIBXSA-N
DB00616	HMDB0014754	Candoxatril	ZTWZVMIYIIVABD-OEMFJLHTSA-N
DB00617	HMDB0014755	Paramethadione	VQASKUSHBVDKGU-UHFFFAOYSA-N
DB00618	HMDB0014756	Demeclocycline	FMTDIUIBLCQGJB-SEYHBJAFSA-N
DB00618	HMDB0144089	Demeclocycline	FMTDIUIBLCQGJB-SEYHBJAFSA-N
DB00619	HMDB0014757	Imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00620	HMDB0014758	Triamcinolone	GFNANZIMVAIWHM-OBYCQNJPSA-N
DB00621	HMDB0014759	Oxandrolone	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00622	HMDB0014760	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
