drugbank_id	drugcentral_id	name	inchi_key
DB00436	305	Bendroflumethiazide	HDWIHXWEUNVBIY-UHFFFAOYSA-N
DB00437	124	Allopurinol	OFCNXPDARWKPPY-UHFFFAOYSA-N
DB00438	559	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00439	577	Cerivastatin	SEERZIQQUAZTOL-ANMDKAQQSA-N
DB00440	2755	Trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-N
DB00441	1283	Gemcitabine	SDUQYLNIPVEERB-QPPQHZFASA-N
DB00442	1019	Entecavir	QDGZDCVAUDNJFG-FXQIFTODSA-N
DB00443	348	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00443	824	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00444	2590	Teniposide	NRUKOCRGYNPUPR-QBPJDGROSA-N
DB00445	1030	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00445	960	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00446	589	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00447	1603	Loracarbef	JAPHQRWPEGVNBT-UTUOFQBUSA-N
DB00448	1547	Lansoprazole	MJIHNNLFOKEZEW-UHFFFAOYSA-N
DB00448	4162	Lansoprazole	MJIHNNLFOKEZEW-UHFFFAOYSA-N
DB00449	922	Dipivefrin	OCUJLLGVOUDECM-UHFFFAOYSA-N
DB00450	966	Droperidol	RMEDXOLNCUSCGS-UHFFFAOYSA-N
DB00451	2646	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00451	846	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00452	1896	Framycetin	PGBHMTALBVVCIT-VCIWKGPPSA-N
DB00453	702	Clomocycline	GJGDLRSSCNAKGL-KMVLDZISSA-N
DB00454	1690	Meperidine	XADCESSVHJOZHK-UHFFFAOYSA-N
DB00455	1605	Loratadine	JCCNYMKQOSZNPW-UHFFFAOYSA-N
DB00456	574	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00457	4209	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00458	1427	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00459	78	Acitretin	IHUNBGSDBOWDMA-AQFIFDHZSA-N
DB00461	1863	Nabumetone	BLXXJMDCKKHMKV-UHFFFAOYSA-N
DB00462	1757	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00463	1740	Metharbital	FWJKNZONDWOGMI-UHFFFAOYSA-N
DB00464	3550	Sodium tetradecyl sulfate	FVEFRICMTUKAML-UHFFFAOYSA-M
DB00465	1529	Ketorolac	OZWKMVRBQXNZKK-UHFFFAOYSA-N
DB00466	2163	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00467	1013	Enoxacin	IDYZIJYBMGIQMJ-UHFFFAOYSA-N
DB00468	2346	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00468	4523	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00469	2595	Tenoxicam	LZNWYQJJBLGYLT-UHFFFAOYSA-N
DB00470	4109	Dronabinol	CYQFCXCEBYINGO-IAGOWNOFSA-N
DB00471	1836	Montelukast	UCHDWCPVSPXUMX-TZIWLTJVSA-N
DB00472	1209	Fluoxetine	RTHCYVBBDHJXIQ-UHFFFAOYSA-N
DB00473	1373	Hexylcaine	DKLKMKYDWHYZTD-UHFFFAOYSA-N
DB00474	1748	Methohexital	NZXKDOXHBHYTKP-UHFFFAOYSA-N
DB00475	594	Chlordiazepoxide	ANTSCNMPPGJYLG-UHFFFAOYSA-N
DB00476	972	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00477	621	Chlorpromazine	ZPEIMTDSQAKGNT-UHFFFAOYSA-N
DB00478	2383	Rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00479	157	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00480	3317	Lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00481	2351	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00482	568	Celecoxib	RZEKVGVHFLEQIL-UHFFFAOYSA-N
DB00483	1273	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00484	395	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00485	866	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00486	1862	Nabilone	GECBBEABIDMGGL-RTBURBONSA-N
DB00487	2071	Pefloxacin	FHFYDNQZQSQIAI-UHFFFAOYSA-N
DB00488	141	Altretamine	UUVWYPNAQBNQJQ-UHFFFAOYSA-N
DB00489	2464	Sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
DB00490	437	Buspirone	QWCRAEMEVRGPNT-UHFFFAOYSA-N
DB00491	1806	Miglitol	IBAQFPQHRJAVAV-ULAWRXDQSA-N
DB00492	1245	Fosinopril	BIDNLKIUORFRQP-XYGFDPSESA-N
DB00493	546	Cefotaxime	GPRBEKHLDVQUJE-QSWIMTSFSA-N
DB00494	1018	Entacapone	JRURYQJSLYLRLN-BJMVGYQFSA-N
DB00495	2861	Zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N
DB00496	784	Darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00497	2029	Oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00498	2130	Phenindione	NFBAXHOPROOJAW-UHFFFAOYSA-N
DB00499	1223	Flutamide	MKXKFYHWDHIYRV-UHFFFAOYSA-N
DB00500	2699	Tolmetin	UPSPUYADGBWSHF-UHFFFAOYSA-N
DB00501	645	Cimetidine	AQIXAKUUQRKLND-UHFFFAOYSA-N
DB00502	1353	Haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N
DB00503	2391	Ritonavir	NCDNCNXCDXHOMX-XGKFQTDJSA-N
DB00504	1560	Levallorphan	OZYUPQUCAUTOBP-QXAKKESOSA-N
DB00505	2737	Tridihexethyl	NPRHVSBSZMAEIN-UHFFFAOYSA-N
DB00507	1943	Nitazoxanide	YQNQNVDNTFHQSW-UHFFFAOYSA-N
DB00508	2742	Triflupromazine	XSCGXQMFQXDFCW-UHFFFAOYSA-N
DB00509	2646	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00509	846	Dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00511	67	Acetyldigitoxin	HPMZBILYSWLILX-UMDUKNJSSA-N
DB00512	2807	Vancomycin	MYPYJXKWCTUITO-LYRMYLQWSA-N
DB00513	163	Aminocaproic acid	SLXKOJJOQWFEFD-UHFFFAOYSA-N
DB00514	842	Dextromethorphan	MKXZASYAUGDDCJ-NJAFHUGGSA-N
DB00515	4472	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	4568	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00515	4625	Cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00517	223	Anisotropine methylbromide	QSFKGMJOKUZAJM-UHFFFAOYSA-M
DB00518	103	Albendazole	HXHWSAZORRCQMX-UHFFFAOYSA-N
DB00519	2712	Trandolapril	VXFJYXUZANRPDJ-WTNASJBWSA-N
DB00520	2977	Caspofungin	JYIKNQVWKBUSNH-OGZDCFRISA-N
DB00521	520	Carteolol	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00522	316	Bentiromide	SPPTWHFVYKCNNK-FQEVSTJZSA-N
DB00523	1508	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	2722	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00523	3862	Alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00524	1783	Metolazone	AQCHWTWZEMGIFD-UHFFFAOYSA-N
DB00525	3617	Tolnaftate	FUSNMLFNXJSCDI-UHFFFAOYSA-N
DB00527	859	Cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00528	4157	Lercanidipine	ZDXUKAKRHYTAKV-UHFFFAOYSA-N
DB00529	1241	Foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00530	1045	Erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00531	758	Cyclophosphamide	CMSMOCZEIVJLDB-UHFFFAOYSA-N
DB00532	1695	Mephenytoin	GMHKMTDVRCWUDX-UHFFFAOYSA-N
DB00533	2397	Rofecoxib	RZJQGNCSTQAWON-UHFFFAOYSA-N
DB00534	4568	Chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00535	533	Cefdinir	RTXOFQZKPXMALH-GHXIOONMSA-N
DB00536	1344	Guanidine	ZRALSGWEFCBTJO-UHFFFAOYSA-N
DB00537	659	Ciprofloxacin	MYSWGUAQZAJSOK-UHFFFAOYSA-N
DB00539	2709	Toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	1971	Nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	2825	Vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	299	Benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00543	191	Amoxapine	QWGDMFLQWFTERH-UHFFFAOYSA-N
DB00544	26	Fluorouracil	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	2330	Pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00546	93	Adinazolam	GJSLOMWRLALDCT-UHFFFAOYSA-N
DB00547	819	Desoximetasone	VWVSBHGCDBMOOT-IIEHVVJPSA-N
DB00548	270	Azelaic acid	BDJRBEYXGGNYIS-UHFFFAOYSA-N
DB00549	2855	Zafirlukast	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	2308	Propylthiouracil	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00551	58	Acetohydroxamic acid	RRUDCFGSUDOHDG-UHFFFAOYSA-N
DB00552	2098	Pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00553	30	Methoxsalen	QXKHYNVANLEOEG-UHFFFAOYSA-N
DB00554	2210	Piroxicam	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00555	1540	Lamotrigine	PYZRQGJRPPTADH-UHFFFAOYSA-N
DB00556	2104	Perflutren	QYSGYZVSCZSLHT-UHFFFAOYSA-N
DB00557	1400	Hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00558	2859	Zanamivir	ARAIBEBZBOPLMB-UFGQHTETSA-N
DB00559	392	Bosentan	GJPICJJJRGTNOD-UHFFFAOYSA-N
DB00560	2661	Tigecycline	FPZLLRFZJZRHSY-HJYUBDRYSA-N
DB00561	953	Doxapram	XFDJYSQDBULQSI-UHFFFAOYSA-N
DB00562	332	Benzthiazide	NDTSRXAMMQDVSW-UHFFFAOYSA-N
DB00563	1751	Methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	489	Carbamazepine	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	259	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00565	661	Cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00566	2486	Succimer	ACTRVOBWPAIOHC-XIXRPRMCSA-N
DB00567	571	Cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00568	654	Cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00569	1236	Fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00570	2823	Vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	2303	Propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	1402	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00572	260	Atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	1154	Fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00574	1150	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00574	832	Fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00575	704	Clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00576	2512	Sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00577	2798	Valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00578	492	Carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00579	1640	Mazindol	ZPXSCAKFGYXMGA-UHFFFAOYSA-N
DB00580	2799	Valdecoxib	LNPDTQAFDNKSHK-UHFFFAOYSA-N
DB00581	1536	Lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00582	2846	Voriconazole	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00583	513	Levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00584	1005	Enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00585	1955	Nizatidine	SGXXNSQHWDMGGP-UHFFFAOYSA-N
DB00586	865	Diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00587	648	Cinalukast	BZMKNPGKXJAIDV-VAWYXSNFSA-N
DB00588	1225	Fluticasone propionate	WMWTYOKRWGGJOA-CENSZEJFSA-N
DB00589	1588	Lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00590	954	Doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00591	1204	Fluocinolone acetonide	FEBLZLNTKCEFIT-VSXGLTOVSA-N
DB00592	2188	Piperazine	GLUUGHFHXGJENI-UHFFFAOYSA-N
DB00593	1087	Ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00594	158	Amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00595	2041	Oxytetracycline	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00598	1531	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00598	894	Labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00599	2633	Thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00600	1834	Monobenzone	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00601	1584	Linezolid	TYZROVQLWOKYKF-ZDUSSCGKSA-N
DB00603	1659	Medroxyprogesterone acetate	PSGAAPLEWMOORI-PEINSRQWSA-N
DB00604	660	Cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00605	2534	Sulindac	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00606	761	Cyclothiazide	BOCUKUHCLICSIY-UHFFFAOYSA-N
DB00607	1869	Nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00608	607	Chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00609	1083	Ethionamide	AEOCXXJPGCBFJA-UHFFFAOYSA-N
DB00610	1721	Metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00611	454	Butorphanol	IFKLAQQSCNILHL-QHAWAJNXSA-N
DB00612	380	Bisoprolol	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00613	186	Amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00614	1257	Furazolidone	PLHJDBGFXBMTGZ-UHFFFAOYSA-N
DB00615	2376	Rifabutin	ATEBXHFBFRCZMA-VXTBVIBXSA-N
DB00617	2059	Paramethadione	VQASKUSHBVDKGU-UHFFFAOYSA-N
DB00618	802	Demeclocycline	FMTDIUIBLCQGJB-SEYHBJAFSA-N
DB00619	1423	Imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00620	2725	Triamcinolone	GFNANZIMVAIWHM-OBYCQNJPSA-N
DB00621	2011	Oxandrolone	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00622	1909	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00622	5	Nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00623	1212	Fluphenazine	PLDUPXSUYLZYBN-UHFFFAOYSA-N
DB00624	2607	Testosterone	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00625	989	Efavirenz	XPOQHMRABVBWPR-ZDUSSCGKSA-N
DB00627	2835	Niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00628	711	Clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00629	3952	Guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00630	112	Alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00631	691	Clofarabine	WDDPHFBMKLOVOX-AYQXTPAHSA-N
DB00632	940	Docosanol	NOPFSRXAKWQILS-UHFFFAOYSA-N
DB00633	1655	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00633	835	Dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00634	2497	Sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00635	2253	Prednisone	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
DB00636	694	Clofibrate	KNHUKKLJHYUCFP-UHFFFAOYSA-N
DB00637	249	Astemizole	GXDALQBWZGODGZ-UHFFFAOYSA-N
DB00639	450	Butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00640	2818	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00640	90	Adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00641	2445	Simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00642	2073	Pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00643	1641	Mebendazole	OPXLLQIJSORQAM-UHFFFAOYSA-N
DB00644	2958	Gonadorelin	XLXSAKCOAKORKW-UHFFFAOYSA-N
DB00645	974	Dyclonine	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00646	1977	Nystatin	VQOXZBDYSJBXMA-RKEBNKJGSA-N
DB00647	1573	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00647	844	Dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00648	1820	Mitotane	JWBOIMRXGHLCPP-UHFFFAOYSA-N
DB00649	2478	Stavudine	XNKLLVCARDGLGL-JGVFFNPUSA-N
DB00650	1232	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00650	4384	Leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00651	976	Dyphylline	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00652	3424	Pentazocine	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00654	1551	Latanoprost	GGXICVAJURFBLW-CEYXHVGTSA-N
DB00655	3188	Estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00656	2717	Trazodone	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00657	1646	Mecamylamine	IMYZQPCYWPFTAG-UHFFFAOYSA-N
DB00659	38	Acamprosate	AFCGFAGUEYAMAO-UHFFFAOYSA-N
DB00660	1722	Metaxalone	IMWZZHHPURKASS-UHFFFAOYSA-N
DB00661	2815	Verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00662	2754	Trimethobenzamide	FEZBIKUBAYAZIU-UHFFFAOYSA-N
DB00663	4548	Flumethasone	WXURHACBFYSXBI-GQKYHHCASA-N
DB00664	2517	Sulfametopyrazine	KXRZBTAEDBELFD-UHFFFAOYSA-N
DB00665	1933	Nilutamide	XWXYUMMDTVBTOU-UHFFFAOYSA-N
DB00666	1868	Nafarelin	RWHUEXWOYVBUCI-ITQXDASVSA-N
DB00668	1028	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00668	4508	Epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00669	2543	Sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00670	2200	Pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00671	537	Cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00672	622	Chlorpropamide	RKWGIWYCVPQPMF-UHFFFAOYSA-N
DB00673	230	Aprepitant	ATALOFNDEOCMKK-OITMNORJSA-N
DB00674	1272	Galantamine	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00675	2561	Tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00676	335	Benzyl benzoate	SESFRYSPDFLNCH-UHFFFAOYSA-N
DB00677	1494	Isoflurophate	MUCZHBLJLSDCSD-UHFFFAOYSA-N
DB00678	1610	Losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00679	2637	Thioridazine	KLBQZWRITKRQQV-UHFFFAOYSA-N
DB00680	1842	Moricizine	FUBVWMNBEHXPSU-UHFFFAOYSA-N
DB00681	197	Amphotericin B	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00682	2847	Warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00683	1802	Midazolam	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00684	2684	Tobramycin	NLVFBUXFDBBNBW-PBSUHMDJSA-N
DB00685	2777	Trovafloxacin	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00688	1859	Mycophenolate mofetil	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00689	572	Cephaloglycin	FUBBGQLTSCSAON-PBFPGSCMSA-N
DB00690	1218	Flurazepam	SAADBVWGJQAEFS-UHFFFAOYSA-N
DB00691	1827	Moexipril	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00692	2142	Phentolamine	MRBDMNSDAVCSSF-UHFFFAOYSA-N
DB00694	786	Daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00695	1258	Furosemide	ZZUFCTLCJUWOSV-UHFFFAOYSA-N
DB00696	1043	Ergotamine	XCGSFFUVFURLIX-VFGNJEKYSA-N
DB00697	2683	Tizanidine	XFYDIVBRZNQMJC-UHFFFAOYSA-N
DB00698	1949	Nitrofurantoin	NXFQHRVNIOXGAQ-YCRREMRBSA-N
DB00699	1910	Nicergoline	YSEXMKHXIOCEJA-FVFQAYNVSA-N
DB00700	1032	Eplerenone	JUKPWJGBANNWMW-VWBFHTRKSA-N
DB00701	200	Amprenavir	YMARZQAQMVYCKC-OEMFJLHTSA-N
DB00703	1741	Methazolamide	FLOSMHQXBMRNHR-UHFFFAOYSA-N
DB00704	1765	Naltrexone	DQCKKXVULJGBQN-XFWGSAIBSA-N
DB00705	799	Delavirdine	WHBIGIKBNXZKFE-UHFFFAOYSA-N
DB00706	2562	Tamsulosin	DRHKJLXJIQTDTD-OAHLLOKOSA-N
DB00708	2491	Sufentanil	GGCSSNBKKAUURC-UHFFFAOYSA-N
DB00709	1539	Lamivudine	JTEGQNOMFQHVDC-NKWVEPMBSA-N
DB00710	1404	Ibandronate	MPBVHIBUJCELCL-UHFFFAOYSA-N
DB00711	873	Diethylcarbamazine	RCKMWOKWVGPNJF-UHFFFAOYSA-N
DB00712	1219	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00712	5060	Flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00713	2006	Oxacillin	UWYHMGVUTGAWSP-JKIFEVAISA-N
DB00714	228	Apomorphine	VMWNQDUVQKEIOC-CYBMUJFWSA-N
DB00715	2068	Paroxetine	AHOUBRCZNHFOSL-YOEHRIQHSA-N
DB00716	1889	Nedocromil	RQTOOFIXOKYGAN-UHFFFAOYSA-N
DB00717	1962	Norethisterone	VIKNJXKGJWUCNN-XGXHKTLJSA-N
DB00718	88	Adefovir dipivoxil	WOZSCQDILHKSGG-UHFFFAOYSA-N
DB00719	268	Azatadine	SEBMTIQKRHYNIT-UHFFFAOYSA-N
DB00720	690	Clodronic acid	ACSIXWWBWUQEHA-UHFFFAOYSA-N
DB00721	2271	Procaine	MFDFERRIHVXMIY-UHFFFAOYSA-N
DB00722	1587	Lisinopril	RLAWWYSOJDYHDC-BZSNNMDCSA-N
DB00723	1753	Methoxamine	WJAJPNHVVFWKKL-UHFFFAOYSA-N
DB00724	1429	Imiquimod	DOUYETYNHWVLEO-UHFFFAOYSA-N
DB00725	1380	Homatropine methylbromide	FUFVKLQESJNNAN-UHFFFAOYSA-M
DB00726	2758	Trimipramine	ZSCDBOWYZJWBIY-UHFFFAOYSA-N
DB00727	1952	Nitroglycerin	SNIOPGDIGTZGOP-UHFFFAOYSA-N
DB00728	2396	Rocuronium	YXRDKMPIGHSVRX-OOJCLDBCSA-N
DB00730	2621	Thiabendazole	WJCNZQLZVWNLKY-UHFFFAOYSA-N
DB00731	1886	Nateglinide	OELFLUMRDSZNSF-BRWVUGGUSA-N
DB00732	259	Atracurium besylate	XXZSQOVSEBAPGS-UHFFFAOYSA-L
DB00732	661	Atracurium besylate	XXZSQOVSEBAPGS-UHFFFAOYSA-L
DB00733	2231	Pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00734	2389	Risperidone	RAPZEAPATHNIPO-UHFFFAOYSA-N
DB00735	1872	Naftifine	OZGNYLLQHRPOBR-DHZHZOJOSA-N
DB00736	1055	Esomeprazole	SUBDBMMJDZJVOS-DEOSSOPVSA-N
DB00736	1990	Esomeprazole	SUBDBMMJDZJVOS-DEOSSOPVSA-N
DB00737	1649	Meclizine	OCJYIGYOJCODJL-UHFFFAOYSA-N
DB00738	2090	Pentamidine	XDRYMKDFEDOLFX-UHFFFAOYSA-N
DB00739	1363	Hetacillin	DXVUYOAEDJXBPY-NFFDBFGFSA-N
DB00740	2382	Riluzole	FTALBRSUTCGOEG-UHFFFAOYSA-N
DB00741	1388	Hydrocortisone	JYGXADMDTFJGBT-VWUMJDOOSA-N
DB00742	2462	Mannitol	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00742	935	Mannitol	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00744	2862	Zileuton	MWLSOWXNZPKENC-UHFFFAOYSA-N
DB00745	1826	Modafinil	YFGHCGITMMYXAQ-UHFFFAOYSA-N
DB00745	4501	Modafinil	YFGHCGITMMYXAQ-UHFFFAOYSA-N
DB00746	792	Deferoxamine	UBQYURCVBFRUQT-UHFFFAOYSA-N
DB00747	2424	Scopolamine	STECJAGHUSJQJN-FWXGHANASA-N
DB00748	499	Carbinoxamine	OJFSXZCBGQGRNV-UHFFFAOYSA-N
DB00749	1103	Etodolac	NNYBQONXHNTVIJ-UHFFFAOYSA-N
DB00750	2265	Prilocaine	MVFGUOIZUNYYSO-UHFFFAOYSA-N
DB00751	1027	Epinastine	WHWZLSFABNNENI-UHFFFAOYSA-N
DB00752	2715	Tranylcypromine	AELCINSCMGFISI-UHFFFAOYSA-N
DB00753	1493	Isoflurane	PIWKPBJCKXDKJR-UHFFFAOYSA-N
DB00754	1088	Ethotoin	SZQIFWWUIBRPBZ-UHFFFAOYSA-N
DB00755	1508	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	2722	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00755	3862	Tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00756	1364	Hexachlorophene	ACGUYXCXAPNIKK-UHFFFAOYSA-N
DB00757	3931	Dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
