drugbank_id	selleck_id	name	inchi_key
DB09079	BIBF1120	Nintedanib	XZXHXSATPCNXJR-ZIADKAODSA-N
DB09083	ivabradine-hcl-procoralan	Ivabradine	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09084	benzydamine-hcl	Benzydamine	CNBGNNVCVSKAQZ-UHFFFAOYSA-N
DB09085	tetracaine-hydrochloride-pontocaine	Tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09089	trimebutine	Trimebutine	LORDFXWUHHSAQU-UHFFFAOYSA-N
DB09093	chlortetracycline-hcl	Chlortetracycline	CYDMQBQPVICBEU-XRNKAMNCSA-N
DB09101	Elvitegravir	Elvitegravir	JUZYLCPPVHEVSV-LJQANCHMSA-N
DB09102	BMS-790052	Daclatasvir	FKRSSPOQAMALKA-CUPIEXAXSA-N
DB09110	Mesna(Uromitexan)	Coenzyme M	ZNEWHQLOPFWXOF-UHFFFAOYSA-N
DB09123	Dienogest	Dienogest	AZFLJNIPTRTECV-FUMNGEBKSA-N
DB09143	LDE225(NVP-LDE225)	Sonidegib	VZZJRYRQSPEMTK-CALCHBBNSA-N
DB09203	Synephrine(Oxedrine)	Synephrine	YRCWQPVGYLYSOX-UHFFFAOYSA-N
DB09203	synephrine-hcl	Synephrine	YRCWQPVGYLYSOX-UHFFFAOYSA-N
DB09210	piracetam	Piracetam	GMZVRMREEHBGGF-UHFFFAOYSA-N
DB09213	Ibuprofen(Advil)	Dexibuprofen	HEFNNWSXXWATRW-JTQLQIEISA-N
DB09214	Ketoprofen(Actron)	Dexketoprofen	DKYWVDODHFEZIM-NSHDSACASA-N
DB09216	tolfenamic-acid	Tolfenamic acid	YEZNLOUZAIOMLT-UHFFFAOYSA-N
DB09220	Nicorandil(Ikorel)	Nicorandil	LBHIOVVIQHSOQN-UHFFFAOYSA-N
DB09223	blonanserin-lonasen	Blonanserin	XVGOZDAJGBALKS-UHFFFAOYSA-N
DB09230	azelnidipine	Azelnidipine	ZKFQEACEUNWPMT-UHFFFAOYSA-N
DB09231	benidipine-hydrochloride	Benidipine	QZVNQOLPLYWLHQ-ZEQKJWHPSA-N
DB09232	Cilnidipine	Cilnidipine	KJEBULYHNRNJTE-DHZHZOJOSA-N
DB09236	lacidipine-lacipil-motens	Lacidipine	GKQPCPXONLDCMU-CCEZHUSRSA-N
DB09237	Amlodipine(Norvasc)	Levamlodipine	HTIQEAQVCYTUBX-KRWDZBQOSA-N
DB09238	Manidipine(Manyper)	Manidipine	ANEBWFXPVPTEET-UHFFFAOYSA-N
DB09238	Manidipine-dihydrochloride(CV-4093)	Manidipine	ANEBWFXPVPTEET-UHFFFAOYSA-N
DB09242	moxonidine	Moxonidine	WPNJAUFVNXKLIM-UHFFFAOYSA-N
DB09256	Ftorafur	Tegafur	WFWLQNSHRPWKFK-UHFFFAOYSA-N
DB09257	gimeracil	Gimeracil	ZPLQIPFOCGIIHV-UHFFFAOYSA-N
DB09267	strontium-ranelate-protelos	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09268	sodium-picosulfate	Picosulfuric acid	UJIDKYTZIQTXPM-UHFFFAOYSA-N
DB09270	Coenzyme-Q10-CoQ10	Ubidecarenone	ACTIUHUUMQJHFO-UPTCCGCDSA-N
DB09273	doxofylline	Doxofylline	HWXIGFIVGWUZAO-UHFFFAOYSA-N
DB09274	Artesunate	Artesunate	FIHJKUPKCHIPAT-AHIGJZGOSA-N
DB09277	choline-chloride	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09280	VX-809	Lumacaftor	UFSKUSARDNFIRC-UHFFFAOYSA-N
DB09289	Tianeptine-sodium-salt	Tianeptine	JICJBGPOMZQUBB-UHFFFAOYSA-N
DB09298	Silibinin(Silybin)	Silibinin	SEBFKMXJBCUCAI-HKTJVKLFSA-N
DB09300	Butylscopolamine-bromide(Scopolamine-butylbromide)	Butylscopolamine	YBCNXCRZPWQOBR-WVHCHWADSA-N
DB09320	procaine-novocaine-hcl	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09324	sulbactam	Sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09324	sulbactam-sodium-unasyn	Sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09327	Ftorafur	Tegafur-uracil	DHMYGZIEILLVNR-UHFFFAOYSA-N
DB09327	uracil	Tegafur-uracil	DHMYGZIEILLVNR-UHFFFAOYSA-N
DB09351	betaxolol-betoptic	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09351	betaxolol-hydrochloride-betoptic	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09364	procaine-novocaine-hcl	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09383	Betapar(Meprednisone)	Meprednisone	PIDANAQULIKBQS-RNUIGHNZSA-N
DB09389	Levonorgestrel(Levonelle)	Norgestrel	WWYNJERNGUHSAO-UHFFFAOYSA-N
DB09419	Xylose	Xylose	PYMYPHUHKUWMLA-VPENINKCSA-N
DB09477	Enalaprilat	Enalaprilat	LZFZMUMEGBBDTC-QEJZJMRPSA-N
DB09484	sodium-monofluorophosphate	Sodium fluorophosphate	BFDWBSRJQZPEEB-UHFFFAOYSA-L
DB09494	1-hexadecanol	Cetyl alcohol	BXWNKGSJHAJOGX-UHFFFAOYSA-N
DB09495	Avobenzone(Parsol-1789)	Avobenzone	XNEFYCZVKIDDMS-UHFFFAOYSA-N
DB09516	mequinol	Mequinol	NWVVVBRKAWDGAB-UHFFFAOYSA-N
DB09555	Chlorpheniramine-maleate	Dexchlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09570	MLN-2238	Ixazomib	MXAYKZJJDUDWDS-LBPRGKRZSA-N
DB11156	Pyrantel-pamoate(Pyrantel-embonate)	Pyrantel	YSAUAVHXTIETRK-AATRIKPKSA-N
DB11181	homatropine-bromide	Homatropine	ZTVIKZXZYLEVOL-MCOXGKPRSA-N
DB11195	ribitol-adonitol	Xylitol	HEBKCHPVOIAQTA-SCDXWVJYSA-N
DB11217	Arbutin(Uva,-p-Arbutin)	Arbutin	BJRNKVDFDLYUGJ-RMPHRYRLSA-N
DB11259	Diosmetin(Luteolin-4-methyl-ether)	Diosmetin	MBNGWHIJMBWFHU-UHFFFAOYSA-N
DB11263	Polydatin(Piceid)	Polydatin	HSTZMXCBWJGKHG-CUYWLFDKSA-N
DB11315	Methscopolamine-bromide(Pamine)	Methscopolamine	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11336	Kinetin(6-Furfuryladenine)	Kinetin	QANMHLXAZMSUEX-UHFFFAOYSA-N
DB11363	ch5424802	Alectinib	KDGFLJKFZUIJMX-UHFFFAOYSA-N
DB11364	pidotimod	Pidotimod	UUTKICFRNVKFRG-WDSKDSINSA-N
DB11372	altrenogest	Altrenogest	VWAUPFMBXBWEQY-ANULTFPQSA-N
DB11389	clorsulon	Clorsulon	QOVTVIYTBRHADL-UHFFFAOYSA-N
DB11393	danofloxacin-mesylate	Danofloxacin	QMLVECGLEOSESV-RYUDHWBXSA-N
DB11394	decoquinate	Decoquinate	JHAYEQICABJSTP-UHFFFAOYSA-N
DB11398	diclazuril	Diclazuril	ZSZFUDFOPOMEET-UHFFFAOYSA-N
DB11404	enrofloxacin	Enrofloxacin	SPFYMRJSYKOXGV-UHFFFAOYSA-N
DB11410	Fenbendazole(Panacur)	Fenbendazole	HDDSHPAODJUKPD-UHFFFAOYSA-N
DB11426	Marbofloxacin	Marbofloxacin	BPFYOAJNDMUVBL-UHFFFAOYSA-N
DB11428	dexmedetomidine	Medetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	dexmedetomidine-hcl-precedex	Medetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	medetomidine-hcl	Medetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11430	Monensin-sodium-salt(Coban)	Monensin	GAOZTHIDHYLHMS-KEOBGNEYSA-N
DB11443	orbifloxacin	Orbifloxacin	QIPQASLPWJVQMH-DTORHVGOSA-N
DB11446	oxfendazole	Oxfendazole	BEZZFPOZAYTVHN-UHFFFAOYSA-N
DB11450	Pimobendan(Vetmedin)	Pimobendan	GLBJJMFZWDBELO-UHFFFAOYSA-N
DB11471	tilmicosin	Tilmicosin	JTSDBFGMPLKDCD-XVFHVFLVSA-N
DB11475	tylosin-tartrate	Tylosin	WBPYTXDJUQJLPQ-VMXQISHHSA-N
DB11477	Xylazine(Rompun)	Xylazine	BPICBUSOMSTKRF-UHFFFAOYSA-N
DB11480	dinitolmide-zoalene	Zoalene	ZEFNOZRLAWVAQF-UHFFFAOYSA-N
DB11485	Ceftiofur-hydrochloride	Ceftiofur	ZBHXIWJRIFEVQY-IHMPYVIRSA-N
DB11491	sarafloxacin-hydrochloride	Sarafloxacin	XBHBWNFJWIASRO-UHFFFAOYSA-N
DB11518	flunixin-meglumin	Flunixin	NOOCSNJCXJYGPE-UHFFFAOYSA-N
DB11520	hygromycin-b	Hygromycin B	GRRNUXAQVGOGFE-HUCHGKBZSA-N
DB11526	Masitinib-(AB1010)	Masitinib	WJEOLQLKVOPQFV-UHFFFAOYSA-N
DB11544	Salinomycin(Procoxacin)	Salinomycin	KQXDHUJYNAXLNZ-XQSDOZFQSA-N
DB11556	detomidine-hcl	Detomidine	RHDJRPPFURBGLQ-UHFFFAOYSA-N
DB11562	bicuculline	Bicuculline	IYGYMKDQCDOMRE-ZWKOTPCHSA-N
DB11581	abt-199	Venetoclax	LQBVNQSMGBZMKD-UHFFFAOYSA-N
DB11596	Leucovorin-Calcium	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	calcium-levofolinate-calcium-folinate	Levoleucovorin	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11614	rupatadine-fumarate	Rupatadine	WUZYKBABMWJHDL-UHFFFAOYSA-N
DB11616	Pirarubicin	Pirarubicin	KMSKQZKKOZQFFG-YXRRJAAWSA-N
DB11638	Dihydroartemisinin(DHA)	Artenimol	BJDCWCLMFKKGEE-HVDUHBCDSA-N
DB11641	Vinflunine-Tartrate	Vinflunine	NMDYYWFGPIMTKO-KLCPSUAYSA-N
DB11651	BEZ235	Dactolisib	JOGKUKXHTYWRGZ-UHFFFAOYSA-N
DB11655	evacetrapib-ly2484595	Evacetrapib	IHIUGIVXARLYHP-YBXDKENTSA-N
DB11656	rebamipide	Rebamipide	ALLWOAVDORUJLA-UHFFFAOYSA-N
DB11662	LY2603618-IC-83	Rabusertib	SYYBDNPGDKKJDU-ZDUSSCGKSA-N
DB11663	GDC-0941	Pictilisib	LHNIIDJUOCFXAP-UHFFFAOYSA-N
DB11665	bms-690514	BMS-690514	CSGQVNMSRKWUSH-IAGOWNOFSA-N
DB11666	BKM-120	Buparlisib	CWHUFRVAEUJCEF-UHFFFAOYSA-N
DB11674	equol	Equol	ADFCQWZHKCXPAJ-GFCCVEGCSA-N
DB11675	Mosapride-citrate	Mosapride	YPELFRMCRYSPKZ-UHFFFAOYSA-N
DB11689	AZD6244	Selumetinib	CYOHGALHFOKKQC-UHFFFAOYSA-N
DB11696	Racecadotril(Acetorphan)	Racecadotril	ODUOJXZPIYUATO-UHFFFAOYSA-N
DB11712	vx-661	Tezacaftor	MJUVRTYWUMPBTR-MRXNPFEDSA-N
DB11735	Dextrose(D-glucose)	Galactose	GZCGUPFRVQAUEE-KCDKBNATSA-N
DB11737	icotinib	Icotinib	QQLKULDARVNMAL-UHFFFAOYSA-N
DB11738	Rilmenidine	Rilmenidine	CQXADFVORZEARL-UHFFFAOYSA-N
DB11739	tak-438	Vonoprazan	BFDBKMOZYNOTPK-UHFFFAOYSA-N
DB11740	MK-1775	MK-1775	BKWJAKQVGHWELA-UHFFFAOYSA-N
DB11743	gdc-0068	Ipatasertib	GRZXWCHAXNAUHY-NSISKUIASA-N
DB11745	cp-945598-hcl	Otenabant	UNAZAADNBYXMIV-UHFFFAOYSA-N
DB11749	Praziquantel(Biltricide)	(R)-Praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11757	istradefylline-kw-6002	Istradefylline	IQVRBWUUXZMOPW-PKNBQFBNSA-N
DB11760	bmn-673	Talazoparib	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11762	salinosporamide-a-npi-0052-marizomib	Marizomib	NGWSFRIPKNWYAO-SHTIJGAHSA-N
DB11763	Cyt387	Momelotinib	ZVHNDZWQTBEVRY-UHFFFAOYSA-N
DB11778	PHA-739358(Danusertib)	Danusertib	XKFTZKGMDDZMJI-HSZRJFAPSA-N
DB11779	Danoprevir	Danoprevir	ZVTDLPBHTSMEJZ-JSZLBQEHSA-N
DB11781	CHR-2797(Tosedostat)	Tosedostat	FWFGIHPGRQZWIW-SQNIBIBYSA-N
DB11782	birinapant-tl32711	Birinapant	PKWRMUKBEYJEIX-DXXQBUJASA-N
DB11783	imidapril-tanatril	Imidapril	KLZWOWYOHUKJIG-BPUTZDHNSA-N
DB11787	LY2228820	Ralimetinib	XPPBBJCBDOEXDN-UHFFFAOYSA-N
DB11789	Hyodeoxycholic-acid(HDCA)	Hyodeoxycholic Acid	DGABKXLVXPYZII-SIBKNCMHSA-N
DB11791	incb28060	Capmatinib	LIOLIMKSCNQPLV-UHFFFAOYSA-N
DB11793	mk-4827	Niraparib	PCHKPVIQAHNQLW-CQSZACIVSA-N
DB11795	gsk2636771	GSK-2636771	XTKLTGBKIDQGQL-UHFFFAOYSA-N
DB11800	AV-951	Tivozanib	SPMVMDHWKHCIDT-UHFFFAOYSA-N
DB11805	AZD0530	Saracatinib	OUKYUETWWIPKQR-UHFFFAOYSA-N
DB11816	Omecamtiv-mecarbil-CK-1827452	Omecamtiv Mecarbil	RFUBTTPMWSKEIW-UHFFFAOYSA-N
DB11817	baricitinib-ly3009104	Baricitinib	XUZMWHLSFXCVMG-UHFFFAOYSA-N
DB11828	Neratinib(HKI-272)	Neratinib	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11830	MGCD0103(Mocetinostat)	Mocetinostat	HRNLUBSXIHFDHP-UHFFFAOYSA-N
DB11832	crenolanib-cp-868596	Crenolanib	DYNHJHQFHQTFTP-UHFFFAOYSA-N
DB11836	ink128	Sapanisertib	GYLDXIAOMVERTK-UHFFFAOYSA-N
DB11841	MS-275	Entinostat	INVTYAOGFAGBOE-UHFFFAOYSA-N
DB11846	creatinine	Creatinine	DDRJAANPRJIHGJ-UHFFFAOYSA-N
DB11865	Brivanib-alaninate	Brivanib alaninate	LTEJRLHKIYCEOX-OCCSQVGLSA-N
DB11868	Levetiracetam	Etiracetam	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11870	RO4929097	RG-4733	OJPLJFIFUQPSJR-INIZCTEOSA-N
DB11883	sb705498	SB-705498	JYILLRHXRVTRSH-GFCCVEGCSA-N
DB11886	bgj398-nvp-bgj398	Infigratinib	QADPYRIHXKWUSV-UHFFFAOYSA-N
DB11890	cilengitide-emd-121974-nsc-707544	Cilengitide	AMLYAMJWYAIXIA-VWNVYAMZSA-N
DB11891	cudc-907	CUDC-907	JOWXJLIFIIOYMS-UHFFFAOYSA-N
DB11893	BMS-708163	Avagacestat	XEAOPVUAMONVLA-QGZVFWFLSA-N
DB11896	pki587	Gedatolisib	DWZAEMINVBZMHQ-UHFFFAOYSA-N
DB11899	sch-900776	MK-8776	GMIZZEXBPRLVIV-SECBINFHSA-N
DB11901	arn-509	Apalutamide	HJBWBFZLDZWPHF-UHFFFAOYSA-N
DB11903	gw-842166x	GW842166	TWQYWUXBZHPIIV-UHFFFAOYSA-N
DB11909	LY315920(Varespladib)	Varespladib	BHLXTPHDSZUFHR-UHFFFAOYSA-N
DB11911	ly2157299	Galunisertib	IVRXNBXKWIJUQB-UHFFFAOYSA-N
DB11918	sgi-110	Guadecitabine	GUWXKKAWLCENJA-WGWHJZDNSA-N
DB11921	Deflazacor	Deflazacort	FBHSPRKOSMHSIF-GRMWVWQJSA-N
DB11925	azd2014	Vistusertib	JUSFANSTBFGBAF-IRXDYDNUSA-N
DB11952	ipi-145-ink1197	Duvelisib	SJVQHLPISAIATJ-ZDUSSCGKSA-N
DB11954	VX-222	Lomibuvir	WPMJNLCLKAKMLA-VVPTUSLJSA-N
DB11958	Brivanib	Brivanib	WCWUXEGQKLTGDX-LLVKDONJSA-N
DB11962	GSK1059615	GSK-1059615	QDITZBLZQQZVEE-YBEGLDIGSA-N
DB11963	pf299804	Dacomitinib	LVXJQMNHJWSHET-AATRIKPKSA-N
DB11973	XL647	Tesevatinib	HVXKQKFEHMGHSL-QKDCVEJESA-N
DB11974	pf-04691502	PF-04691502	XDLYKKIQACFMJG-WKILWMFISA-N
DB11977	golvatinib-e7050	Golvatinib	UQRCJCNVNUFYDX-UHFFFAOYSA-N
DB11991	oprozomib-onx-0912	Oprozomib	SWZXEVABPLUDIO-WSZYKNRRSA-N
DB12001	ly2835219	Abemaciclib	UZWDCWONPYILKI-UHFFFAOYSA-N
DB12010	R788(Fostamatinib-disodium)	Fostamatinib	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12010	R7935788-Fostamatinib	Fostamatinib	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12015	byl719	Alpelisib	STUWGJZDJHPWGZ-LBPRGKRZSA-N
DB12017	Ozagrel	Ozagrel	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12017	ozagrel-hydrochloride	Ozagrel	SHZKQBHERIJWAO-AATRIKPKSA-N
DB12021	dinaciclib-sch727965	Dinaciclib	PIMQWRZWLQKKBJ-SFHVURJKSA-N
DB12025	triptolide	Triptolide	DFBIRQPKNDILPW-CIVMWXNOSA-N
DB12027	JNJ-26854165	Serdemetan	CEGSUKYESLWKJP-UHFFFAOYSA-N
DB12029	Chlorogenic-acid	Chlorogenic Acid	CWVRJTMFETXNAD-JUHZACGLSA-N
DB12047	ganetespib-sta-9090	Ganetespib	RVAQIUULWULRNW-UHFFFAOYSA-N
DB12050	ly3039478	LY-3039478	YCBAQKQAINQRFW-UGSOOPFHSA-N
DB12052	Icariin	Icariin	TZJALUIVHRYQQB-XLRXWWTNSA-N
DB12062	BI6727-Volasertib	Volasertib	SXNJFOWDRLKDSF-STROYTFGSA-N
DB12064	BMS-777607	BMS-777607	VNBRGSXVFBYQNN-UHFFFAOYSA-N
DB12066	TAK-700	Orteronel	OZPFIJIOIVJZMN-SFHVURJKSA-N
DB12072	TSU-68(SU6668)	Orantinib	NHFDRBXTEDBWCZ-ZROIWOOFSA-N
DB12078	Ostarine	Enobosarm	JNGVJMBLXIUVRD-SFHVURJKSA-N
DB12092	Naftopidil(Flivas)	Naftopidil	HRRBJVNMSRJFHQ-UHFFFAOYSA-N
DB12092	Naftopidil-Dihydrochloride	Naftopidil	HRRBJVNMSRJFHQ-UHFFFAOYSA-N
DB12093	rotundine	Tetrahydropalmatine	AEQDJSLRWYMAQI-KRWDZBQOSA-N
DB12098	r-baclofen	L-Baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12108	gdc-0032	Taselisib	BEUQXVWXFDOSAQ-UHFFFAOYSA-N
DB12109	cpi-613	CPI-613	ZYRLHJIMTROTBO-UHFFFAOYSA-N
DB12116	(-)-Epigallocatechin-gallate	Epigallocatechin gallate	WMBWREPUVVBILR-WIYYLYMNSA-N
DB12123	cinepazide-maleate	Cinepazide	RCUDFXMNPQNBDU-VOTSOKGWSA-N
DB12129	tideglusib	Tideglusib	PMJIHLSCWIDGMD-UHFFFAOYSA-N
DB12131	vinpocetine-cavinton	Vinpocetine	DDNCQMVWWZOMLN-IRLDBZIGSA-N
DB12137	gsk256066	GSK-256066	JFHROPTYMMSOLG-UHFFFAOYSA-N
DB12146	ON-01910	Rigosertib	OWBFCJROIKNMGD-BQYQJAHWSA-N
DB12174	CUDC-101	CUDC-101	PLIVFNIUGLLCEK-UHFFFAOYSA-N
DB12180	GDC-0980-RG7422	Apitolisib	YOVVNQKCSKSHKT-HNNXBMFYSA-N
DB12181	dalcetrapib-jtt-705	Dalcetrapib	YZQLWPMZQVHJED-UHFFFAOYSA-N
DB12183	AZD8931	Sapitinib	DFJSJLGUIXFDJP-UHFFFAOYSA-N
DB12191	Obatoclax-Mesylate	Obatoclax	RFTSSZJZXOSICM-GRSHGNNSSA-N
DB12200	arq-197	Tivantinib	UCEQXRCJXIVODC-PMACEKPBSA-N
DB12218	azd5363	Capivasertib	JDUBGYFRJFOXQC-KRWDZBQOSA-N
DB12241	tak-733	TAK-733	RCLQNICOARASSR-SECBINFHSA-N
DB12242	AZD7762	AZD-7762	IAYGCINLNONXHY-LBPRGKRZSA-N
DB12243	Edaravone	Edaravone	QELUYTUMUWHWMC-UHFFFAOYSA-N
DB12245	triclabendazole	Triclabendazole	NQPDXQQQCQDHHW-UHFFFAOYSA-N
DB12247	azd4547	AZD-4547	VRQMAABPASPXMW-HDICACEKSA-N
DB12254	ABT-751	ABT-751	URCVCIZFVQDVPM-UHFFFAOYSA-N
DB12284	ly2608204	LY-2608204	QIIVJLHCZUTGSD-CUBQBAPOSA-N
DB12286	levosimendan	Simendan	WHXMKTBCFHIYNQ-UHFFFAOYSA-N
DB12291	ci994-tacedinaline	Tacedinaline	VAZAPHZUAVEOMC-UHFFFAOYSA-N
DB12302	CP-724714	CP-724714	LLVZBTWPGQVVLW-SNAWJCMRSA-N
DB12307	XL880(GSK1363089,EXEL-2880)	Foretinib	CXQHYVUVSFXTMY-UHFFFAOYSA-N
DB12318	BMS-599626	BMS-599626	LUJZZYWHBDHDQX-QFIPXVFZSA-N
DB12332	AG-014699	Rucaparib	HMABYWSNWIZPAG-UHFFFAOYSA-N
DB12340	ABT-263	Navitoclax	JLYAXFNOILIKPP-KXQOOQHDSA-N
DB12359	BIIB021	BIIB021	QULDDKSCVCJTPV-UHFFFAOYSA-N
DB12369	sotrastaurin-aeb071	Sotrastaurin	OAVGBZOFDPFGPJ-UHFFFAOYSA-N
DB12371	baf312-siponimod	Siponimod	KIHYPELVXPAIDH-HNSNBQBZSA-N
DB12376	rocilinostat-acy-1215	Ricolinostat	QGZYDVAGYRLSKP-UHFFFAOYSA-N
DB12379	Indirubin	Indirubin	CRDNMYFJWFXOCH-BUHFOSPRSA-N
DB12385	10-hydroxycamptothecin	10-hydroxycamptothecin	HAWSQZCWOQZXHI-FQEVSTJZSA-N
DB12387	OSI027	OSI-027	JROFGZPOBKIAEW-HAQNSBGRSA-N
DB12395	reboxetine-mesylate	Esreboxetine	CBQGYUDMJHNJBX-OALUTQOASA-N
DB12405	Triciribine	Triciribine	HOGVTUZUJGHKPL-HTVVRFAVSA-N
DB12411	r428	R-428	KXMZDGSRSGHMMK-VWLOTQADSA-N
DB12415	galeterone-tok-001	Galeterone	PAFKTGFSEFKSQG-PAASFTFBSA-N
DB12424	MK-3207	MK-3207	AZAANWYREOQRFB-SETSBSEESA-N
DB12429	CI-1040-(PD184352)	CI-1040	GFMMXOIFOQCCGU-UHFFFAOYSA-N
DB12442	17-DMAG,Hydrochloride-Salt	Alvespimycin	KUFRQPKVAWMTJO-LMZWQJSESA-N
DB12447	nadifloxacin	Nadifloxacin	JYJTVFIEFKZWCJ-UHFFFAOYSA-N
DB12449	tempol-4-hydroxy-tempo	Tempol	UZFMOKQJFYMBGY-UHFFFAOYSA-N
DB12463	Semagacestat(LY450139)	Semagacestat	PKXWXXPNHIWQHW-RCBQFDQVSA-N
DB12465	Ketanserin-Vulketan-Gel	Ketanserin	FPCCSQOGAWCVBH-UHFFFAOYSA-N
DB12472	dropropizine	Levodropropizine	PTVWPYVOOKLBCG-ZDUSSCGKSA-N
DB12472	levodropropizine	Levodropropizine	PTVWPYVOOKLBCG-ZDUSSCGKSA-N
DB12480	betulinic-acid	Betulinic Acid	QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12483	bay80-6946	Copanlisib	PZBCKZWLPGJMAO-UHFFFAOYSA-N
DB12491	tak-875	Fasiglifam	BZCALJIHZVNMGJ-HSZRJFAPSA-N
DB12494	SGI-1776	SGI-1776	MHXGEROHKGDZGO-UHFFFAOYSA-N
DB12500	tg-101348	Fedratinib	JOOXLOJCABQBSG-UHFFFAOYSA-N
DB12523	mizolastine-mizollen	Mizolastine	PVLJETXTTWAYEW-UHFFFAOYSA-N
DB12547	LY-2886721	LY-2886721	NIDRNVHMMDAAIK-YPMLDQLKSA-N
DB12550	ly2940680	Taladegib	SZBGQDXLNMELTB-UHFFFAOYSA-N
DB12556	mk-5108-vx-689	MK-5108	LCVIRAZGMYMNNT-VVONHTQRSA-N
DB12558	AEE788	AEE-788	OONFNUWBHFSNBT-HXUWFJFHSA-N
DB12565	PCI-24781	Abexinostat	MAUCONCHVWBMHK-UHFFFAOYSA-N
DB12582	Piperine(1-Piperoylpiperidine)	Piperine	MXXWOMGUGJBKIW-YPCIICBESA-N
DB12591	bms-911543	BMS-911543	JCINBYQJBYJGDM-UHFFFAOYSA-N
DB12598	Nafamostat-mesylate	Nafamostat	MQQNFDZXWVTQEH-UHFFFAOYSA-N
DB12611	pf-477736	PF-477736	NDEXUOWTGYUVGA-LJQANCHMSA-N
DB12617	Mizoribine	Mizoribine	HZQDCMWJEBCWBR-UUOKFMHZSA-N
DB12618	apocynin-acetovanillone	Apocynin	DFYRUELUNQRZTB-UHFFFAOYSA-N
DB12627	GSK1292263	GSK-1292263	AYJRTVVIBJSSKN-UHFFFAOYSA-N
DB12645	ITF2357(Givinostat)	Givinostat	YALNUENQHAQXEA-UHFFFAOYSA-N
DB12661	urapidil-hydrochloride	Urapidil	ICMGLRUYEQNHPF-UHFFFAOYSA-N
DB12667	protionamide-prothionamide	Protionamide	VRDIULHPQTYCLN-UHFFFAOYSA-N
DB12679	wp1066	WP 1066	VFUAJMPDXIRPKO-LQELWAHVSA-N
DB12680	sb-742457	Intepirdine	JJZFWROHYSMCMU-UHFFFAOYSA-N
DB12682	Mubritinib-TAK-165	Mubritinib	ZTFBIUXIQYRUNT-MDWZMJQESA-N
DB12686	PHA-793887	PHA-793887	HUXYBQXJVXOMKX-UHFFFAOYSA-N
DB12703	gsk2126458	Omipalisib	CGBJSGAELGCMKE-UHFFFAOYSA-N
DB12707	AR-42-HDAC-42	AR-42	LAMIXXKAWNLXOC-INIZCTEOSA-N
DB12719	way-362450	Turofexorate isopropyl	INASOKQDNHHMRE-UHFFFAOYSA-N
DB12731	apo866-fk866	Daporinad	KPBNHDGDUADAGP-VAWYXSNFSA-N
DB12739	bindarit	Bindarit	MTHORRSSURHQPZ-UHFFFAOYSA-N
DB12742	MP-470	Amuvatinib	FOFDIMHVKGYHRU-UHFFFAOYSA-N
DB12745	GSK690693	GSK-690693	KGPGFQWBCSZGEL-ZDUSSCGKSA-N
DB12750	l-name-hcl	N-omega-nitro-L-arginine methyl ester	KCWZGJVSDFYRIX-YFKPBYRVSA-N
DB12756	tak-901	TAK-901	WKDACQVEJIVHMZ-UHFFFAOYSA-N
DB12770	lafutidine	Lafutidine	KMZQAVXSMUKBPD-DJWKRKHSSA-N
DB12774	AZD8055	AZD-8055	KVLFRAWTRWDEDF-IRXDYDNUSA-N
DB12783	Benserazide-hydrochloride(Serazide)	Benserazide	BNQDCRGUHNALGH-UHFFFAOYSA-N
DB12812	Palomid-529-P529	Palomid 529	YEAHTLOYHVWAKW-UHFFFAOYSA-N
DB12831	gabexate-mesylate	Gabexate	YKGYIDJEEQRWQH-UHFFFAOYSA-N
DB12834	Secnidazole-Flagentyl	Secnidazole	KPQZUUQMTUIKBP-UHFFFAOYSA-N
DB12848	PF-04217903	PF-04217903	PDMUGYOXRHVNMO-UHFFFAOYSA-N
