drugbank_id	name	inchi_key
DB00468	quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00469	tenoxicam	LZNWYQJJBLGYLT-UHFFFAOYSA-N
DB00470	dronabinol	CYQFCXCEBYINGO-IAGOWNOFSA-N
DB00471	montelukast	UCHDWCPVSPXUMX-TZIWLTJVSA-N
DB00472	fluoxetine	RTHCYVBBDHJXIQ-UHFFFAOYSA-N
DB00473	hexylcaine	DKLKMKYDWHYZTD-UHFFFAOYSA-N
DB00474	methohexital	NZXKDOXHBHYTKP-UHFFFAOYSA-N
DB00475	chlordiazepoxide	ANTSCNMPPGJYLG-UHFFFAOYSA-N
DB00476	duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00477	chlorpromazine	ZPEIMTDSQAKGNT-UHFFFAOYSA-N
DB00478	rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00479	amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00480	lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00481	raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00482	celecoxib	RZEKVGVHFLEQIL-UHFFFAOYSA-N
DB00483	gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00484	brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00485	dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00486	nabilone	GECBBEABIDMGGL-RTBURBONSA-N
DB00487	pefloxacin	FHFYDNQZQSQIAI-UHFFFAOYSA-N
DB00488	altretamine	UUVWYPNAQBNQJQ-UHFFFAOYSA-N
DB00489	sotalol	ZBMZVLHSJCTVON-UHFFFAOYSA-N
DB00490	buspirone	QWCRAEMEVRGPNT-UHFFFAOYSA-N
DB00491	miglitol	IBAQFPQHRJAVAV-ULAWRXDQSA-N
DB00492	fosinopril	BIDNLKIUORFRQP-XYGFDPSESA-N
DB00493	cefotaxime	GPRBEKHLDVQUJE-QSWIMTSFSA-N
DB00494	entacapone	JRURYQJSLYLRLN-BJMVGYQFSA-N
DB00495	zidovudine	HBOMLICNUCNMMY-XLPZGREQSA-N
DB00496	darifenacin	HXGBXQDTNZMWGS-RUZDIDTESA-N
DB00497	oxycodone	BRUQQQPBMZOVGD-XFKAJCMBSA-N
DB00498	phenindione	NFBAXHOPROOJAW-UHFFFAOYSA-N
DB00499	flutamide	MKXKFYHWDHIYRV-UHFFFAOYSA-N
DB00500	tolmetin	UPSPUYADGBWSHF-UHFFFAOYSA-N
DB00501	cimetidine	AQIXAKUUQRKLND-UHFFFAOYSA-N
DB00502	haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N
DB00503	ritonavir	NCDNCNXCDXHOMX-XGKFQTDJSA-N
DB00504	levallorphan	OZYUPQUCAUTOBP-QXAKKESOSA-N
DB00505	tridihexethyl	NPRHVSBSZMAEIN-UHFFFAOYSA-N
DB00507	nitazoxanide	YQNQNVDNTFHQSW-UHFFFAOYSA-N
DB00508	triflupromazine	XSCGXQMFQXDFCW-UHFFFAOYSA-N
DB00509	dextrothyroxine	XUIIKFGFIJCVMT-GFCCVEGCSA-N
DB00511	acetyldigitoxin	HPMZBILYSWLILX-UMDUKNJSSA-N
DB00512	vancomycin	MYPYJXKWCTUITO-LYRMYLQWSA-N
DB00513	aminocaproic acid	SLXKOJJOQWFEFD-UHFFFAOYSA-N
DB00514	dextromethorphan	MKXZASYAUGDDCJ-NJAFHUGGSA-N
DB00515	cisplatin	LXZZYRPGZAFOLE-UHFFFAOYSA-L
DB00517	anisotropine methylbromide	QSFKGMJOKUZAJM-UHFFFAOYSA-M
DB00518	albendazole	HXHWSAZORRCQMX-UHFFFAOYSA-N
DB00519	trandolapril	VXFJYXUZANRPDJ-WTNASJBWSA-N
DB00520	caspofungin	JYIKNQVWKBUSNH-OGZDCFRISA-N
DB00521	carteolol	LWAFSWPYPHEXKX-UHFFFAOYSA-N
DB00522	bentiromide	SPPTWHFVYKCNNK-FQEVSTJZSA-N
DB00523	alitretinoin	SHGAZHPCJJPHSC-ZVCIMWCZSA-N
DB00524	metolazone	AQCHWTWZEMGIFD-UHFFFAOYSA-N
DB00525	tolnaftate	FUSNMLFNXJSCDI-UHFFFAOYSA-N
DB00526	oxaliplatin	ZROHGHOFXNOHSO-BNTLRKBRSA-L
DB00527	cinchocaine	PUFQVTATUTYEAL-UHFFFAOYSA-N
DB00528	lercanidipine	ZDXUKAKRHYTAKV-UHFFFAOYSA-N
DB00529	foscarnet	ZJAOAACCNHFJAH-UHFFFAOYSA-N
DB00530	erlotinib	AAKJLRGGTJKAMG-UHFFFAOYSA-N
DB00531	cyclophosphamide	CMSMOCZEIVJLDB-UHFFFAOYSA-N
DB00532	mephenytoin	GMHKMTDVRCWUDX-UHFFFAOYSA-N
DB00533	rofecoxib	RZJQGNCSTQAWON-UHFFFAOYSA-N
DB00534	chlormerodrin	BJFGVYCULWBXKF-UHFFFAOYSA-M
DB00535	cefdinir	RTXOFQZKPXMALH-GHXIOONMSA-N
DB00536	guanidine	ZRALSGWEFCBTJO-UHFFFAOYSA-N
DB00537	ciprofloxacin	MYSWGUAQZAJSOK-UHFFFAOYSA-N
DB00538	gadoversetamide	HBEAOBRDTOXWRZ-UHFFFAOYSA-K
DB00539	toremifene	XFCLJVABOIYOMF-QPLCGJKRSA-N
DB00540	nortriptyline	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
DB00541	vincristine	OGWKCGZFUXNPDA-CFWMRBGOSA-N
DB00542	benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N
DB00543	amoxapine	QWGDMFLQWFTERH-UHFFFAOYSA-N
DB00544	fluorouracil	GHASVSINZRGABV-UHFFFAOYSA-N
DB00545	pyridostigmine	RVOLLAQWKVFTGE-UHFFFAOYSA-N
DB00546	adinazolam	GJSLOMWRLALDCT-UHFFFAOYSA-N
DB00547	desoximetasone	VWVSBHGCDBMOOT-IIEHVVJPSA-N
DB00548	azelaic acid	BDJRBEYXGGNYIS-UHFFFAOYSA-N
DB00549	zafirlukast	YEEZWCHGZNKEEK-UHFFFAOYSA-N
DB00550	propylthiouracil	KNAHARQHSZJURB-UHFFFAOYSA-N
DB00551	acetohydroxamic acid	RRUDCFGSUDOHDG-UHFFFAOYSA-N
DB00552	pentostatin	FPVKHBSQESCIEP-JQCXWYLXSA-N
DB00553	methoxsalen	QXKHYNVANLEOEG-UHFFFAOYSA-N
DB00554	piroxicam	QYSPLQLAKJAUJT-UHFFFAOYSA-N
DB00555	lamotrigine	PYZRQGJRPPTADH-UHFFFAOYSA-N
DB00556	perflutren	QYSGYZVSCZSLHT-UHFFFAOYSA-N
DB00557	hydroxyzine	ZQDWXGKKHFNSQK-UHFFFAOYSA-N
DB00558	zanamivir	ARAIBEBZBOPLMB-UFGQHTETSA-N
DB00559	bosentan	GJPICJJJRGTNOD-UHFFFAOYSA-N
DB00560	tigecycline	FPZLLRFZJZRHSY-HJYUBDRYSA-N
DB00561	doxapram	XFDJYSQDBULQSI-UHFFFAOYSA-N
DB00562	benzthiazide	NDTSRXAMMQDVSW-UHFFFAOYSA-N
DB00563	methotrexate	FBOZXECLQNJBKD-ZDUSSCGKSA-N
DB00564	carbamazepine	FFGPTBGBLSHEPO-UHFFFAOYSA-N
DB00565	cisatracurium	YXSLJKQTIDHPOT-LJCJQEJUSA-N
DB00566	succimer	ACTRVOBWPAIOHC-XIXRPRMCSA-N
DB00567	cephalexin	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N
DB00568	cinnarizine	DERZBLKQOCDDDZ-JLHYYAGUSA-N
DB00569	fondaparinux	KANJSNBRCNMZMV-ABRZTLGGSA-N
DB00570	vinblastine	JXLYSJRDGCGARV-CFWMRBGOSA-N
DB00571	propranolol	AQHHHDLHHXJYJD-UHFFFAOYSA-N
DB00572	atropine	RKUNBYITZUJHSG-SPUOUPEWSA-N
DB00573	fenoprofen	RDJGLLICXDHJDY-UHFFFAOYSA-N
DB00574	fenfluramine	DBGIVFWFUFKIQN-UHFFFAOYSA-N
DB00575	clonidine	GJSURZIOUXUGAL-UHFFFAOYSA-N
DB00576	sulfamethizole	VACCAVUAMIDAGB-UHFFFAOYSA-N
DB00577	valaciclovir	HDOVUKNUBWVHOX-QMMMGPOBSA-N
DB00578	carbenicillin	FPPNZSSZRUTDAP-UWFZAAFLSA-N
DB00579	mazindol	ZPXSCAKFGYXMGA-UHFFFAOYSA-N
DB00580	valdecoxib	LNPDTQAFDNKSHK-UHFFFAOYSA-N
DB00581	lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N
DB00582	voriconazole	BCEHBSKCWLPMDN-MGPLVRAMSA-N
DB00583	levocarnitine	PHIQHXFUZVPYII-ZCFIWIBFSA-N
DB00584	enalapril	GBXSMTUPTTWBMN-XIRDDKMYSA-N
DB00585	nizatidine	SGXXNSQHWDMGGP-UHFFFAOYSA-N
DB00586	diclofenac	DCOPUUMXTXDBNB-UHFFFAOYSA-N
DB00587	cinalukast	BZMKNPGKXJAIDV-VAWYXSNFSA-N
DB00588	fluticasone propionate	WMWTYOKRWGGJOA-CENSZEJFSA-N
DB00589	lisuride	BKRGVLQUQGGVSM-KBXCAEBGSA-N
DB00590	doxazosin	RUZYUOTYCVRMRZ-UHFFFAOYSA-N
DB00591	fluocinolone acetonide	FEBLZLNTKCEFIT-VSXGLTOVSA-N
DB00592	piperazine	GLUUGHFHXGJENI-UHFFFAOYSA-N
DB00593	ethosuximide	HAPOVYFOVVWLRS-UHFFFAOYSA-N
DB00594	amiloride	XSDQTOBWRPYKKA-UHFFFAOYSA-N
DB00595	oxytetracycline	IWVCMVBTMGNXQD-PXOLEDIWSA-N
DB00596	ulobetasol	LEHFPXVYPMWYQD-XHIJKXOTSA-N
DB00597	gadoteridol	DPNNNPAKRZOSMO-UHFFFAOYSA-K
DB00598	labetalol	SGUAFYQXFOLMHL-UHFFFAOYSA-N
DB00599	thiopental	IUJDSEJGGMCXSG-UHFFFAOYSA-N
DB00600	monobenzone	VYQNWZOUAUKGHI-UHFFFAOYSA-N
DB00601	linezolid	TYZROVQLWOKYKF-ZDUSSCGKSA-N
DB00602	ivermectin	SPBDXSGPUHCETR-CVSKBELMSA-N
DB00603	medroxyprogesterone acetate	PSGAAPLEWMOORI-PEINSRQWSA-N
DB00604	cisapride	DCSUBABJRXZOMT-IRLDBZIGSA-N
DB00605	sulindac	MLKXDPUZXIRXEP-MFOYZWKCSA-N
DB00606	cyclothiazide	BOCUKUHCLICSIY-UHFFFAOYSA-N
DB00607	nafcillin	GPXLMGHLHQJAGZ-JTDSTZFVSA-N
DB00608	chloroquine	WHTVZRBIWZFKQO-UHFFFAOYSA-N
DB00609	ethionamide	AEOCXXJPGCBFJA-UHFFFAOYSA-N
DB00610	metaraminol	WXFIGDLSSYIKKV-RCOVLWMOSA-N
DB00611	butorphanol	IFKLAQQSCNILHL-QHAWAJNXSA-N
DB00612	bisoprolol	VHYCDWMUTMEGQY-UHFFFAOYSA-N
DB00613	amodiaquine	OVCDSSHSILBFBN-UHFFFAOYSA-N
DB00614	furazolidone	PLHJDBGFXBMTGZ-UHFFFAOYSA-N
DB00615	rifabutin	ATEBXHFBFRCZMA-VXTBVIBXSA-N
DB00616	candoxatril	ZTWZVMIYIIVABD-OEMFJLHTSA-N
DB00617	paramethadione	VQASKUSHBVDKGU-UHFFFAOYSA-N
DB00618	demeclocycline	FMTDIUIBLCQGJB-SEYHBJAFSA-N
DB00619	imatinib	KTUFNOKKBVMGRW-UHFFFAOYSA-N
DB00620	triamcinolone	GFNANZIMVAIWHM-OBYCQNJPSA-N
DB00621	oxandrolone	QSLJIVKCVHQPLV-PEMPUTJUSA-N
DB00622	nicardipine	ZBBHBTPTTSWHBA-UHFFFAOYSA-N
DB00623	fluphenazine	PLDUPXSUYLZYBN-UHFFFAOYSA-N
DB00624	testosterone	MUMGGOZAMZWBJJ-DYKIIFRCSA-N
DB00625	efavirenz	XPOQHMRABVBWPR-ZDUSSCGKSA-N
DB00626	bacitracin	CLKOFPXJLQSYAH-ABRJDSQDSA-N
DB00627	niacin	PVNIIMVLHYAWGP-UHFFFAOYSA-N
DB00628	clorazepic acid	XDDJGVMJFWAHJX-UHFFFAOYSA-N
DB00629	guanabenz	WDZVGELJXXEGPV-YIXHJXPBSA-N
DB00630	alendronic acid	OGSPWJRAVKPPFI-UHFFFAOYSA-N
DB00631	clofarabine	WDDPHFBMKLOVOX-AYQXTPAHSA-N
DB00632	docosanol	NOPFSRXAKWQILS-UHFFFAOYSA-N
DB00633	dexmedetomidine	CUHVIMMYOGQXCV-NSHDSACASA-N
DB00634	sulfacetamide	SKIVFJLNDNKQPD-UHFFFAOYSA-N
DB00635	prednisone	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
DB00636	clofibrate	KNHUKKLJHYUCFP-UHFFFAOYSA-N
DB00637	astemizole	GXDALQBWZGODGZ-UHFFFAOYSA-N
DB00638	inulin	JYJIGFIDKWBXDU-MNNPPOADSA-N
DB00639	butoconazole	SWLMUYACZKCSHZ-UHFFFAOYSA-N
DB00640	adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N
DB00641	simvastatin	RYMZZMVNJRMUDD-HGQWONQESA-N
DB00642	pemetrexed	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N
DB00643	mebendazole	OPXLLQIJSORQAM-UHFFFAOYSA-N
DB00644	gonadorelin	XLXSAKCOAKORKW-UHFFFAOYSA-N
DB00645	dyclonine	BZEWSEKUUPWQDQ-UHFFFAOYSA-N
DB00646	nystatin	VQOXZBDYSJBXMA-RKEBNKJGSA-N
DB00647	dextropropoxyphene	XLMALTXPSGQGBX-GCJKJVERSA-N
DB00648	mitotane	JWBOIMRXGHLCPP-UHFFFAOYSA-N
DB00649	stavudine	XNKLLVCARDGLGL-JGVFFNPUSA-N
DB00650	leucovorin	VVIAGPKUTFNRDU-ABLWVSNPSA-N
DB00651	dyphylline	KSCFJBIXMNOVSH-UHFFFAOYSA-N
DB00652	pentazocine	VOKSWYLNZZRQPF-GDIGMMSISA-N
DB00653	magnesium sulfate	CSNNHWWHGAXBCP-UHFFFAOYSA-L
DB00654	latanoprost	GGXICVAJURFBLW-CEYXHVGTSA-N
DB00655	estrone	DNXHEGUUPJUMQT-CBZIJGRNSA-N
DB00656	trazodone	PHLBKPHSAVXXEF-UHFFFAOYSA-N
DB00657	mecamylamine	IMYZQPCYWPFTAG-UHFFFAOYSA-N
DB00658	sevelamer	ZNSIZMQNQCNRBW-UHFFFAOYSA-N
DB00659	acamprosate	AFCGFAGUEYAMAO-UHFFFAOYSA-N
DB00660	metaxalone	IMWZZHHPURKASS-UHFFFAOYSA-N
DB00661	verapamil	SGTNSNPWRIOYBX-UHFFFAOYSA-N
DB00662	trimethobenzamide	FEZBIKUBAYAZIU-UHFFFAOYSA-N
DB00663	flumethasone	WXURHACBFYSXBI-GQKYHHCASA-N
DB00664	sulfametopyrazine	KXRZBTAEDBELFD-UHFFFAOYSA-N
DB00665	nilutamide	XWXYUMMDTVBTOU-UHFFFAOYSA-N
DB00666	nafarelin	RWHUEXWOYVBUCI-ITQXDASVSA-N
DB00668	epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N
DB00669	sumatriptan	KQKPFRSPSRPDEB-UHFFFAOYSA-N
DB00670	pirenzepine	RMHMFHUVIITRHF-UHFFFAOYSA-N
DB00671	cefixime	OKBVVJOGVLARMR-QSWIMTSFSA-N
DB00672	chlorpropamide	RKWGIWYCVPQPMF-UHFFFAOYSA-N
DB00673	aprepitant	ATALOFNDEOCMKK-OITMNORJSA-N
DB00674	galantamine	ASUTZQLVASHGKV-JDFRZJQESA-N
DB00675	tamoxifen	NKANXQFJJICGDU-QPLCGJKRSA-N
DB00676	benzyl benzoate	SESFRYSPDFLNCH-UHFFFAOYSA-N
DB00677	isoflurophate	MUCZHBLJLSDCSD-UHFFFAOYSA-N
DB00678	losartan	PSIFNNKUMBGKDQ-UHFFFAOYSA-N
DB00679	thioridazine	KLBQZWRITKRQQV-UHFFFAOYSA-N
DB00680	moricizine	FUBVWMNBEHXPSU-UHFFFAOYSA-N
DB00681	amphotericin b	APKFDSVGJQXUKY-INPOYWNPSA-N
DB00682	warfarin	PJVWKTKQMONHTI-UHFFFAOYSA-N
DB00683	midazolam	DDLIGBOFAVUZHB-UHFFFAOYSA-N
DB00684	tobramycin	NLVFBUXFDBBNBW-PBSUHMDJSA-N
DB00685	trovafloxacin	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
DB00686	pentosan polysulfate	FCCNSUIJIOOXEZ-SJYYZXOBSA-N
DB00687	fludrocortisone	AAXVEMMRQDVLJB-BULBTXNYSA-N
DB00688	mycophenolate mofetil	RTGDFNSFWBGLEC-SYZQJQIISA-N
DB00689	cephaloglycin	FUBBGQLTSCSAON-PBFPGSCMSA-N
DB00690	flurazepam	SAADBVWGJQAEFS-UHFFFAOYSA-N
DB00691	moexipril	UWWDHYUMIORJTA-HSQYWUDLSA-N
DB00692	phentolamine	MRBDMNSDAVCSSF-UHFFFAOYSA-N
DB00693	fluorescein	GNBHRKFJIUUOQI-UHFFFAOYSA-N
DB00694	daunorubicin	STQGQHZAVUOBTE-VGBVRHCVSA-N
DB00695	furosemide	ZZUFCTLCJUWOSV-UHFFFAOYSA-N
DB00696	ergotamine	XCGSFFUVFURLIX-VFGNJEKYSA-N
DB00697	tizanidine	XFYDIVBRZNQMJC-UHFFFAOYSA-N
DB00698	nitrofurantoin	NXFQHRVNIOXGAQ-YCRREMRBSA-N
DB00699	nicergoline	YSEXMKHXIOCEJA-FVFQAYNVSA-N
DB00700	eplerenone	JUKPWJGBANNWMW-VWBFHTRKSA-N
DB00701	amprenavir	YMARZQAQMVYCKC-OEMFJLHTSA-N
DB00703	methazolamide	FLOSMHQXBMRNHR-UHFFFAOYSA-N
DB00704	naltrexone	DQCKKXVULJGBQN-XFWGSAIBSA-N
DB00705	delavirdine	WHBIGIKBNXZKFE-UHFFFAOYSA-N
DB00706	tamsulosin	DRHKJLXJIQTDTD-OAHLLOKOSA-N
DB00708	sufentanil	GGCSSNBKKAUURC-UHFFFAOYSA-N
DB00709	lamivudine	JTEGQNOMFQHVDC-NKWVEPMBSA-N
DB00710	ibandronate	MPBVHIBUJCELCL-UHFFFAOYSA-N
DB00711	diethylcarbamazine	RCKMWOKWVGPNJF-UHFFFAOYSA-N
DB00712	flurbiprofen	SYTBZMRGLBWNTM-UHFFFAOYSA-N
DB00713	oxacillin	UWYHMGVUTGAWSP-JKIFEVAISA-N
DB00714	apomorphine	VMWNQDUVQKEIOC-CYBMUJFWSA-N
DB00715	paroxetine	AHOUBRCZNHFOSL-YOEHRIQHSA-N
DB00716	nedocromil	RQTOOFIXOKYGAN-UHFFFAOYSA-N
DB00717	norethisterone	VIKNJXKGJWUCNN-XGXHKTLJSA-N
DB00718	adefovir dipivoxil	WOZSCQDILHKSGG-UHFFFAOYSA-N
DB00719	azatadine	SEBMTIQKRHYNIT-UHFFFAOYSA-N
DB00720	clodronic acid	ACSIXWWBWUQEHA-UHFFFAOYSA-N
DB00721	procaine	MFDFERRIHVXMIY-UHFFFAOYSA-N
DB00722	lisinopril	RLAWWYSOJDYHDC-BZSNNMDCSA-N
DB00723	methoxamine	WJAJPNHVVFWKKL-UHFFFAOYSA-N
DB00724	imiquimod	DOUYETYNHWVLEO-UHFFFAOYSA-N
DB00725	homatropine methylbromide	FUFVKLQESJNNAN-UHFFFAOYSA-M
DB00726	trimipramine	ZSCDBOWYZJWBIY-UHFFFAOYSA-N
DB00727	nitroglycerin	SNIOPGDIGTZGOP-UHFFFAOYSA-N
DB00728	rocuronium	YXRDKMPIGHSVRX-OOJCLDBCSA-N
DB00730	thiabendazole	WJCNZQLZVWNLKY-UHFFFAOYSA-N
DB00731	nateglinide	OELFLUMRDSZNSF-BRWVUGGUSA-N
DB00732	atracurium besylate	XXZSQOVSEBAPGS-UHFFFAOYSA-L
DB00733	pralidoxime	JBKPUQTUERUYQE-UHFFFAOYSA-O
DB00734	risperidone	RAPZEAPATHNIPO-UHFFFAOYSA-N
DB00735	naftifine	OZGNYLLQHRPOBR-DHZHZOJOSA-N
DB00736	esomeprazole	SUBDBMMJDZJVOS-DEOSSOPVSA-N
DB00737	meclizine	OCJYIGYOJCODJL-UHFFFAOYSA-N
DB00738	pentamidine	XDRYMKDFEDOLFX-UHFFFAOYSA-N
DB00739	hetacillin	DXVUYOAEDJXBPY-NFFDBFGFSA-N
DB00740	riluzole	FTALBRSUTCGOEG-UHFFFAOYSA-N
DB00741	hydrocortisone	JYGXADMDTFJGBT-VWUMJDOOSA-N
DB00742	mannitol	FBPFZTCFMRRESA-KVTDHHQDSA-N
DB00743	gadobenic acid	MXZROTBGJUUXID-UHFFFAOYSA-K
DB00744	zileuton	MWLSOWXNZPKENC-UHFFFAOYSA-N
DB00745	modafinil	YFGHCGITMMYXAQ-UHFFFAOYSA-N
DB00746	deferoxamine	UBQYURCVBFRUQT-UHFFFAOYSA-N
DB00747	scopolamine	STECJAGHUSJQJN-FWXGHANASA-N
DB00748	carbinoxamine	OJFSXZCBGQGRNV-UHFFFAOYSA-N
DB00749	etodolac	NNYBQONXHNTVIJ-UHFFFAOYSA-N
DB00750	prilocaine	MVFGUOIZUNYYSO-UHFFFAOYSA-N
DB00751	epinastine	WHWZLSFABNNENI-UHFFFAOYSA-N
DB00752	tranylcypromine	AELCINSCMGFISI-UHFFFAOYSA-N
DB00753	isoflurane	PIWKPBJCKXDKJR-UHFFFAOYSA-N
DB00754	ethotoin	SZQIFWWUIBRPBZ-UHFFFAOYSA-N
DB00755	tretinoin	SHGAZHPCJJPHSC-YCNIQYBTSA-N
DB00756	hexachlorophene	ACGUYXCXAPNIKK-UHFFFAOYSA-N
DB00757	dolasetron	UKTAZPQNNNJVKR-KJGYPYNMSA-N
DB00758	clopidogrel	GKTWGGQPFAXNFI-HNNXBMFYSA-N
DB00759	tetracycline	OFVLGDICTFRJMM-WESIUVDSSA-N
DB00760	meropenem	DMJNNHOOLUXYBV-PQTSNVLCSA-N
DB00761	potassium chloride	WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DB00762	irinotecan	UWKQSNNFCGGAFS-XIFFEERXSA-N
DB00763	methimazole	PMRYVIKBURPHAH-UHFFFAOYSA-N
DB00764	mometasone	QLIIKPVHVRXHRI-CXSFZGCWSA-N
DB00765	metyrosine	NHTGHBARYWONDQ-JTQLQIEISA-N
DB00766	clavulanic acid	HZZVJAQRINQKSD-PBFISZAISA-N
DB00767	benzquinamide	JSZILQVIPPROJI-UHFFFAOYSA-N
DB00768	olopatadine	JBIMVDZLSHOPLA-LSCVHKIXSA-N
DB00769	hydrocortamate	FWFVLWGEFDIZMJ-FOMYWIRZSA-N
DB00770	alprostadil	GMVPRGQOIOIIMI-DWKJAMRDSA-N
DB00771	clidinium	HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DB00772	malathion	JXSJBGJIGXNWCI-UHFFFAOYSA-N
DB00773	etoposide	VJJPUSNTGOMMGY-MRVIYFEKSA-N
DB00774	hydroflumethiazide	DMDGGSIALPNSEE-UHFFFAOYSA-N
DB00775	tirofiban	COKMIXFXJJXBQG-NRFANRHFSA-N
DB00776	oxcarbazepine	CTRLABGOLIVAIY-UHFFFAOYSA-N
DB00777	propiomazine	UVOIBTBFPOZKGP-UHFFFAOYSA-N
DB00778	roxithromycin	RXZBMPWDPOLZGW-XMRMVWPWSA-N
DB00779	nalidixic acid	MHWLWQUZZRMNGJ-UHFFFAOYSA-N
DB00780	phenelzine	RMUCZJUITONUFY-UHFFFAOYSA-N
DB00782	propantheline	VVWYOYDLCMFIEM-UHFFFAOYSA-N
DB00783	estradiol	VOXZDWNPVJITMN-ZBRFXRBCSA-N
DB00784	mefenamic acid	HYYBABOKPJLUIN-UHFFFAOYSA-N
DB00786	marimastat	OCSMOTCMPXTDND-OUAUKWLOSA-N
DB00787	acyclovir	MKUXAQIIEYXACX-UHFFFAOYSA-N
DB00788	naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00789	gadopentetic acid	IZOOGPBRAOKZFK-UHFFFAOYSA-K
DB00790	perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00791	uracil mustard	IDPUKCWIGUEADI-UHFFFAOYSA-N
DB00792	tripelennamine	UFLGIAIHIAPJJC-UHFFFAOYSA-N
DB00793	haloprogin	CTETYYAZBPJBHE-UHFFFAOYSA-N
DB00794	primidone	DQMZLTXERSFNPB-UHFFFAOYSA-N
DB00795	sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00796	candesartan cilexetil	GHOSNRCGJFBJIB-UHFFFAOYSA-N
DB00797	tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00798	gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00799	tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00800	fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00801	halazepam	WYCLKVQLVUQKNZ-UHFFFAOYSA-N
DB00802	alfentanil	IDBPHNDTYPBSNI-UHFFFAOYSA-N
DB00803	colistin	YKQOSKADJPQZHB-BRLOSWAASA-N
DB00804	dicyclomine	CURUTKGFNZGFSE-UHFFFAOYSA-N
DB00805	minaprine	LDMWSLGGVTVJPG-UHFFFAOYSA-N
DB00806	pentoxifylline	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DB00807	proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00808	indapamide	NDDAHWYSQHTHNT-UHFFFAOYSA-N
DB00809	tropicamide	BGDKAVGWHJFAGW-UHFFFAOYSA-N
DB00810	biperiden	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00811	ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00812	phenylbutazone	VYMDGNCVAMGZFE-UHFFFAOYSA-N
DB00813	fentanyl	PJMPHNIQZUBGLI-UHFFFAOYSA-N
DB00814	meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00815	sodium lauryl sulfate	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00816	orciprenaline	LMOINURANNBYCM-UHFFFAOYSA-N
DB00817	rosoxacin	XBPZXDSZHPDXQU-UHFFFAOYSA-N
DB00818	propofol	OLBCVFGFOZPWHH-UHFFFAOYSA-N
DB00819	acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00820	tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00821	carprofen	PUXBGTOOZJQSKH-UHFFFAOYSA-N
DB00822	disulfiram	AUZONCFQVSMFAP-UHFFFAOYSA-N
DB00823	ethynodiol diacetate	ONKUMRGIYFNPJW-KIEAKMPYSA-N
DB00824	enprofylline	SIQPXVQCUCHWDI-UHFFFAOYSA-N
DB00825	levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00826	natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00827	cinoxacin	VDUWPHTZYNWKRN-UHFFFAOYSA-N
DB00828	fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00829	diazepam	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00830	phenmetrazine	OOBHFESNSZDWIU-UHFFFAOYSA-N
DB00831	trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00832	phensuximide	WLWFNJKHKGIJNW-UHFFFAOYSA-N
DB00833	cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00834	mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
