drugbank_id	mcule_id	name	inchi_key
DB00279	MCULE-7045978421	Liothyronine	AUYYCJSJGJYCDS-LBPRGKRZSA-N
DB00280	MCULE-6773312150	Disopyramide	UVTNFZQICZKOEM-UHFFFAOYSA-N
DB00280	MCULE-8866988334	Disopyramide	UVTNFZQICZKOEM-UHFFFAOYSA-N
DB00281	MCULE-9294700940	Lidocaine	NNJVILVZKWQKPM-UHFFFAOYSA-N
DB00282	MCULE-4373491291	Pamidronic acid	WRUUGTRCQOWXEG-UHFFFAOYSA-N
DB00285	MCULE-5156532617	Venlafaxine	PNVNVHUZROJLTJ-UHFFFAOYSA-N
DB00285	MCULE-6632261838	Venlafaxine	PNVNVHUZROJLTJ-UHFFFAOYSA-N
DB00291	MCULE-2575006904	Chlorambucil	JCKYGMPEJWAADB-UHFFFAOYSA-N
DB00292	MCULE-1817647743	Etomidate	NPUKDXXFDDZOKR-LLVKDONJSA-N
DB00292	MCULE-8274432743	Etomidate	NPUKDXXFDDZOKR-LLVKDONJSA-N
DB00292	MCULE-9182197758	Etomidate	NPUKDXXFDDZOKR-LLVKDONJSA-N
DB00293	MCULE-4162722587	Raltitrexed	IVTVGDXNLFLDRM-HNNXBMFYSA-N
DB00297	MCULE-2286784276	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00297	MCULE-5414144502	Bupivacaine	LEBVLXFERQHONN-UHFFFAOYSA-N
DB00301	MCULE-1481027074	Flucloxacillin	UIOFUWFRIANQPC-JKIFEVAISA-N
DB00302	MCULE-6087008336	Tranexamic acid	GYDJEQRTZSCIOI-LJGSYFOKSA-N
DB00307	MCULE-3783114634	Bexarotene	NAVMQTYZDKMPEU-UHFFFAOYSA-N
DB00308	MCULE-4761007717	Ibutilide	ALOBUEHUHMBRLE-UHFFFAOYSA-N
DB00308	MCULE-5393489002	Ibutilide	ALOBUEHUHMBRLE-UHFFFAOYSA-N
DB00309	MCULE-4530107640	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00309	MCULE-7368625095	Vindesine	HHJUWIANJFBDHT-KOTLKJBCSA-N
DB00310	MCULE-3653099088	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00310	MCULE-5033624674	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00310	MCULE-6661021422	Chlorthalidone	JIVPVXMEBJLZRO-UHFFFAOYSA-N
DB00311	MCULE-3766215049	Ethoxzolamide	OUZWUKMCLIBBOG-UHFFFAOYSA-N
DB00312	MCULE-6044250008	Pentobarbital	WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DB00313	MCULE-7136317196	Valproic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
DB00315	MCULE-8433728767	Zolmitriptan	ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DB00316	MCULE-3844920617	Acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N
DB00317	MCULE-6951584187	Gefitinib	XGALLCVXEZPNRQ-UHFFFAOYSA-N
DB00318	MCULE-2327203253	Codeine	OROGSEYTTFOCAN-DNJOTXNNSA-N
DB00318	MCULE-8469372478	Codeine	OROGSEYTTFOCAN-DNJOTXNNSA-N
DB00318	MCULE-8676362600	Codeine	OROGSEYTTFOCAN-DNJOTXNNSA-N
DB00319	MCULE-1710708785	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-3947206042	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-4673734976	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-6569523931	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-6736608092	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-6860214923	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-7023487904	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-7318373912	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00319	MCULE-8962332504	Piperacillin	IVBHGBMCVLDMKU-GXNBUGAJSA-N
DB00320	MCULE-2259210208	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	MCULE-3057253221	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	MCULE-5280612131	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00320	MCULE-5335473482	Dihydroergotamine	LUZRJRNZXALNLM-JGRZULCMSA-N
DB00321	MCULE-3537115467	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00321	MCULE-6119641097	Amitriptyline	KRMDCWKBEZIMAB-UHFFFAOYSA-N
DB00322	MCULE-4401224773	Floxuridine	ODKNJVUHOIMIIZ-RRKCRQDMSA-N
DB00322	MCULE-4890053166	Floxuridine	ODKNJVUHOIMIIZ-RRKCRQDMSA-N
DB00324	MCULE-2724365464	Fluorometholone	FAOZLTXFLGPHNG-KNAQIMQKSA-N
DB00326	MCULE-2362046665	Calcium glucoheptonate	FATUQANACHZLRT-KMRXSBRUSA-L
DB00326	MCULE-5396813937	Calcium glucoheptonate	FATUQANACHZLRT-KMRXSBRUSA-L
DB00326	MCULE-7977504834	Calcium glucoheptonate	FATUQANACHZLRT-KMRXSBRUSA-L
DB00328	MCULE-5636486088	Indomethacin	CGIGDMFJXJATDK-UHFFFAOYSA-N
DB00330	MCULE-3233367710	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	MCULE-3794568832	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00330	MCULE-9663372083	Ethambutol	AEUTYOVWOVBAKS-UWVGGRQHSA-N
DB00331	MCULE-7393156510	Metformin	XZWYZXLIPXDOLR-UHFFFAOYSA-N
DB00332	MCULE-1442325143	Ipratropium	OEXHQOGQTVQTAT-BHIXFJMTSA-N
DB00332	MCULE-9149653773	Ipratropium	OEXHQOGQTVQTAT-BHIXFJMTSA-N
DB00335	MCULE-3302522046	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00335	MCULE-4852016526	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00335	MCULE-9148694071	Atenolol	METKIMKYRPQLGS-UHFFFAOYSA-N
DB00336	MCULE-2146553194	Nitrofural	IAIWVQXQOWNYOU-FPYGCLRLSA-N
DB00336	MCULE-5485227436	Nitrofural	IAIWVQXQOWNYOU-FPYGCLRLSA-N
DB00338	MCULE-3224208952	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00338	MCULE-4703978981	Omeprazole	SUBDBMMJDZJVOS-UHFFFAOYSA-N
DB00339	MCULE-6846697749	Pyrazinamide	IPEHBUMCGVEMRF-UHFFFAOYSA-N
DB00341	MCULE-5295925191	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	MCULE-6510783794	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00341	MCULE-8668839822	Cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N
DB00342	MCULE-8216311776	Terfenadine	GUGOEEXESWIERI-UHFFFAOYSA-N
DB00343	MCULE-3669072150	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	MCULE-4757300773	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	MCULE-6224711619	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00343	MCULE-9931403933	Diltiazem	HSUGRBWQSSZJOP-RTWAWAEBSA-N
DB00344	MCULE-3161866738	Protriptyline	BWPIARFWQZKAIA-UHFFFAOYSA-N
DB00344	MCULE-6023848462	Protriptyline	BWPIARFWQZKAIA-UHFFFAOYSA-N
DB00345	MCULE-8947422149	Aminohippuric acid	HSMNQINEKMPTIC-UHFFFAOYSA-N
DB00345	MCULE-9532170257	Aminohippuric acid	HSMNQINEKMPTIC-UHFFFAOYSA-N
DB00346	MCULE-9094645643	Alfuzosin	WNMJYKCGWZFFKR-UHFFFAOYSA-N
DB00347	MCULE-4761457520	Trimethadione	IRYJRGCIQBGHIV-UHFFFAOYSA-N
DB00348	MCULE-6109734568	Nitisinone	OUBCNLGXQFSTLU-UHFFFAOYSA-N
DB00351	MCULE-7583895634	Megestrol acetate	RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DB00352	MCULE-5787306636	Tioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N
DB00353	MCULE-3203579416	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00353	MCULE-7702970447	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00353	MCULE-8879242487	Methylergometrine	UNBRKDKAWYKMIV-QWQRMKEZSA-N
DB00355	MCULE-5684719456	Aztreonam	WZPBZJONDBGPKJ-VEHQQRBSSA-N
DB00356	MCULE-3638156868	Chlorzoxazone	TZFWDZFKRBELIQ-UHFFFAOYSA-N
DB00357	MCULE-5626204648	Aminoglutethimide	ROBVIMPUHSLWNV-UHFFFAOYSA-N
DB00357	MCULE-7766150083	Aminoglutethimide	ROBVIMPUHSLWNV-UHFFFAOYSA-N
DB00357	MCULE-9118268281	Aminoglutethimide	ROBVIMPUHSLWNV-UHFFFAOYSA-N
DB00358	MCULE-2230999659	Mefloquine	XEEQGYMUWCZPDN-UHFFFAOYSA-N
DB00358	MCULE-2465134793	Mefloquine	XEEQGYMUWCZPDN-UHFFFAOYSA-N
DB00359	MCULE-4577338719	Sulfadiazine	SEEPANYCNGTZFQ-UHFFFAOYSA-N
DB00364	MCULE-9699231474	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00364	MCULE-9788063146	Sucralfate	IPLJAZDIICJQEL-JTJNLBSYSA-A
DB00366	MCULE-1561851137	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00366	MCULE-2512195713	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00366	MCULE-7394342520	Doxylamine	HCFDWZZGGLSKEP-UHFFFAOYSA-N
DB00367	MCULE-1283162506	Levonorgestrel	WWYNJERNGUHSAO-XUDSTZEESA-N
DB00367	MCULE-6301437684	Levonorgestrel	WWYNJERNGUHSAO-XUDSTZEESA-N
DB00368	MCULE-1785626406	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	MCULE-2284044831	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	MCULE-2408937172	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	MCULE-4420545601	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00368	MCULE-6262207923	Norepinephrine	SFLSHLFXELFNJZ-QMMMGPOBSA-N
DB00370	MCULE-1174883554	Mirtazapine	RONZAEMNMFQXRA-UHFFFAOYSA-N
DB00370	MCULE-1894397344	Mirtazapine	RONZAEMNMFQXRA-UHFFFAOYSA-N
DB00370	MCULE-6329738647	Mirtazapine	RONZAEMNMFQXRA-UHFFFAOYSA-N
DB00373	MCULE-6334087691	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00373	MCULE-8949998318	Timolol	BLJRIMJGRPQVNF-JTQLQIEISA-N
DB00376	MCULE-6065307656	Trihexyphenidyl	HWHLPVGTWGOCJO-UHFFFAOYSA-N
DB00376	MCULE-6125708050	Trihexyphenidyl	HWHLPVGTWGOCJO-UHFFFAOYSA-N
DB00377	MCULE-1579473436	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	MCULE-2746102438	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00377	MCULE-6908505708	Palonosetron	CPZBLNMUGSZIPR-NVXWUHKLSA-N
DB00378	MCULE-3199930207	Dydrogesterone	JGMOKGBVKVMRFX-HQZYFCCVSA-N
DB00379	MCULE-1930292316	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00379	MCULE-4507699259	Mexiletine	VLPIATFUUWWMKC-UHFFFAOYSA-N
DB00381	MCULE-8264151664	Amlodipine	HTIQEAQVCYTUBX-UHFFFAOYSA-N
DB00382	MCULE-3628803328	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00382	MCULE-4824739637	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00382	MCULE-7658040912	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00382	MCULE-9231800856	Tacrine	YLJREFDVOIBQDA-UHFFFAOYSA-N
DB00384	MCULE-5832721534	Triamterene	FNYLWPVRPXGIIP-UHFFFAOYSA-N
DB00388	MCULE-1962587004	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	MCULE-6796051320	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00388	MCULE-8302708533	Phenylephrine	SONNWYBIRXJNDC-VIFPVBQESA-N
DB00389	MCULE-1170558032	Carbimazole	CFOYWRHIYXMDOT-UHFFFAOYSA-N
DB00390	MCULE-8165628529	Digoxin	LTMHDMANZUZIPE-PUGKRICDSA-N
DB00390	MCULE-8462494806	Digoxin	LTMHDMANZUZIPE-PUGKRICDSA-N
DB00390	MCULE-9385269697	Digoxin	LTMHDMANZUZIPE-PUGKRICDSA-N
DB00391	MCULE-7506797476	Sulpiride	BGRJTUBHPOOWDU-UHFFFAOYSA-N
DB00392	MCULE-1873220615	Profenamine	CDOZDBSBBXSXLB-UHFFFAOYSA-N
DB00392	MCULE-2860573503	Profenamine	CDOZDBSBBXSXLB-UHFFFAOYSA-N
DB00393	MCULE-4717687158	Nimodipine	UIAGMCDKSXEBJQ-UHFFFAOYSA-N
DB00394	MCULE-2307334384	Beclomethasone dipropionate	KUVIULQEHSCUHY-XYWKZLDCSA-N
DB00394	MCULE-8911508533	Beclomethasone dipropionate	KUVIULQEHSCUHY-XYWKZLDCSA-N
DB00395	MCULE-3695657564	Carisoprodol	OFZCIYFFPZCNJE-UHFFFAOYSA-N
DB00396	MCULE-8417547529	Progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N
DB00397	MCULE-1171274893	Phenylpropanolamine	DLNKOYKMWOXYQA-CBAPKCEASA-N
DB00397	MCULE-9503580838	Phenylpropanolamine	DLNKOYKMWOXYQA-CBAPKCEASA-N
DB00398	MCULE-6112506696	Sorafenib	MLDQJTXFUGDVEO-UHFFFAOYSA-N
DB00399	MCULE-1604726355	Zoledronic acid	XRASPMIURGNCCH-UHFFFAOYSA-N
DB00400	MCULE-1119099821	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00400	MCULE-1983595404	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00400	MCULE-5488425907	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00400	MCULE-8477977262	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00400	MCULE-8628846302	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00400	MCULE-8909987576	Griseofulvin	DDUHZTYCFQRHIY-RBHXEPJQSA-N
DB00401	MCULE-5009799152	Nisoldipine	VKQFCGNPDRICFG-UHFFFAOYSA-N
DB00402	MCULE-3167182309	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00402	MCULE-4232092935	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00402	MCULE-4633960136	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00402	MCULE-5099990703	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00402	MCULE-8178167281	Eszopiclone	GBBSUAFBMRNDJC-INIZCTEOSA-N
DB00404	MCULE-1215564244	Alprazolam	VREFGVBLTWBCJP-UHFFFAOYSA-N
DB00406	MCULE-6095016251	Gentian violet cation	LGLFFNDHMLKUMI-UHFFFAOYSA-N
DB00406	MCULE-8035197748	Gentian violet cation	LGLFFNDHMLKUMI-UHFFFAOYSA-N
DB00411	MCULE-5642570831	Carbamoylcholine	VPJXQGSRWJZDOB-UHFFFAOYSA-O
DB00411	MCULE-9644162883	Carbamoylcholine	VPJXQGSRWJZDOB-UHFFFAOYSA-O
DB00412	MCULE-1960701346	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00412	MCULE-6489966185	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00412	MCULE-8293284864	Rosiglitazone	YASAKCUCGLMORW-UHFFFAOYSA-N
DB00413	MCULE-1323845397	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00413	MCULE-4233228077	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00413	MCULE-6778479529	Pramipexole	FASDKYOPVNHBLU-ZETCQYMHSA-N
DB00414	MCULE-3744173137	Acetohexamide	VGZSUPCWNCWDAN-UHFFFAOYSA-N
DB00415	MCULE-9165243575	Ampicillin	AVKUERGKIZMTKX-NJBDSQKTSA-N
DB00415	MCULE-9842380098	Ampicillin	AVKUERGKIZMTKX-NJBDSQKTSA-N
DB00416	MCULE-6152801555	Metocurine iodide	DIGFQJFCDPKEPF-OIUSMDOTSA-L
DB00417	MCULE-1027273107	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-1403447086	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-4295291212	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-4516844426	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-4533801996	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-4931043539	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-6403349766	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-7617487411	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-8587207607	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00417	MCULE-9997080204	Phenoxymethylpenicillin	BPLBGHOLXOTWMN-MBNYWOFBSA-N
DB00421	MCULE-4394091100	Spironolactone	LXMSZDCAJNLERA-ZHYRCANASA-N
DB00421	MCULE-7750563158	Spironolactone	LXMSZDCAJNLERA-ZHYRCANASA-N
DB00423	MCULE-7298838587	Methocarbamol	GNXFOGHNGIVQEH-UHFFFAOYSA-N
DB00424	MCULE-1764209130	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	MCULE-2140948986	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	MCULE-5981343996	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00424	MCULE-9094179165	Hyoscyamine	RKUNBYITZUJHSG-FXUDXRNXSA-N
DB00426	MCULE-6850246103	Famciclovir	GGXKWVWZWMLJEH-UHFFFAOYSA-N
DB00427	MCULE-1389248075	Triprolidine	CBEQULMOCCWAQT-WOJGMQOQSA-N
DB00427	MCULE-2587227502	Triprolidine	CBEQULMOCCWAQT-WOJGMQOQSA-N
DB00427	MCULE-7512792589	Triprolidine	CBEQULMOCCWAQT-WOJGMQOQSA-N
DB00429	MCULE-7300085951	Carboprost tromethamine	UMMADZJLZAPZAW-OVXHCKHTSA-N
DB00432	MCULE-2741899996	Trifluridine	VSQQQLOSPVPRAZ-RRKCRQDMSA-N
DB00434	MCULE-3352282545	Cyproheptadine	JJCFRYNCJDLXIK-UHFFFAOYSA-N
DB00434	MCULE-4137922083	Cyproheptadine	JJCFRYNCJDLXIK-UHFFFAOYSA-N
DB00436	MCULE-7811865125	Bendroflumethiazide	HDWIHXWEUNVBIY-UHFFFAOYSA-N
DB00436	MCULE-8177278748	Bendroflumethiazide	HDWIHXWEUNVBIY-UHFFFAOYSA-N
DB00437	MCULE-5186178136	Allopurinol	OFCNXPDARWKPPY-UHFFFAOYSA-N
DB00438	MCULE-5427330412	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00438	MCULE-5605310919	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00438	MCULE-6690139813	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00438	MCULE-8901712338	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00438	MCULE-9068634681	Ceftazidime	ORFOPKXBNMVMKC-DWVKKRMSSA-N
DB00440	MCULE-6670904388	Trimethoprim	IEDVJHCEMCRBQM-UHFFFAOYSA-N
DB00441	MCULE-1319156356	Gemcitabine	SDUQYLNIPVEERB-QPPQHZFASA-N
DB00442	MCULE-3253120424	Entecavir	QDGZDCVAUDNJFG-FXQIFTODSA-N
DB00443	MCULE-4773827191	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00443	MCULE-8449904782	Betamethasone	UREBDLICKHMUKA-DVTGEIKXSA-N
DB00445	MCULE-1987806380	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00445	MCULE-4188577717	Epirubicin	AOJJSUZBOXZQNB-VTZDEGQISA-N
DB00446	MCULE-1561770225	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00446	MCULE-5311202412	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00446	MCULE-5585315026	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00446	MCULE-7778960570	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00446	MCULE-8814562235	Chloramphenicol	WIIZWVCIJKGZOK-RKDXNWHRSA-N
DB00448	MCULE-8446262134	Lansoprazole	MJIHNNLFOKEZEW-UHFFFAOYSA-N
DB00451	MCULE-4039377986	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00451	MCULE-5308768589	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00451	MCULE-5870225988	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00451	MCULE-8611691549	Levothyroxine	XUIIKFGFIJCVMT-LBPRGKRZSA-N
DB00455	MCULE-5073177964	Loratadine	JCCNYMKQOSZNPW-UHFFFAOYSA-N
DB00456	MCULE-2780065478	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00456	MCULE-2927862684	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00456	MCULE-3627054086	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00456	MCULE-4381582862	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00456	MCULE-7320698397	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00456	MCULE-8531048101	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00456	MCULE-9158285466	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00456	MCULE-9166019653	Cefalotin	XIURVHNZVLADCM-IUODEOHRSA-N
DB00457	MCULE-7492026178	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00457	MCULE-8104643269	Prazosin	IENZQIKPVFGBNW-UHFFFAOYSA-N
DB00458	MCULE-5997199711	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00458	MCULE-9471074673	Imipramine	BCGWQEUPMDMJNV-UHFFFAOYSA-N
DB00462	MCULE-4003028645	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00462	MCULE-6124492894	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00462	MCULE-8895721422	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00462	MCULE-9148232132	Methscopolamine bromide	CXYRUNPLKGGUJF-JIRGPDKYSA-M
DB00463	MCULE-9702939099	Metharbital	FWJKNZONDWOGMI-UHFFFAOYSA-N
DB00464	MCULE-3833394421	Sodium tetradecyl sulfate	FVEFRICMTUKAML-UHFFFAOYSA-M
DB00465	MCULE-3065255051	Ketorolac	OZWKMVRBQXNZKK-UHFFFAOYSA-N
DB00466	MCULE-1048308281	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00466	MCULE-5890565313	Picrotoxin	VJKUPQSHOVKBCO-ZTYBEOBUSA-N
DB00467	MCULE-2632820619	Enoxacin	IDYZIJYBMGIQMJ-UHFFFAOYSA-N
DB00468	MCULE-1532027186	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00468	MCULE-3072325944	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00468	MCULE-7178915526	Quinine	LOUPRKONTZGTKE-WZBLMQSHSA-N
DB00469	MCULE-4636246417	Tenoxicam	LZNWYQJJBLGYLT-UHFFFAOYSA-N
DB00476	MCULE-2182539591	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00476	MCULE-6609530201	Duloxetine	ZEUITGRIYCTCEM-KRWDZBQOSA-N
DB00477	MCULE-5976054678	Chlorpromazine	ZPEIMTDSQAKGNT-UHFFFAOYSA-N
DB00478	MCULE-3886392620	Rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00478	MCULE-9027470290	Rimantadine	UBCHPRBFMUDMNC-UHFFFAOYSA-N
DB00479	MCULE-2128725120	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	MCULE-3053286725	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	MCULE-6148260173	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	MCULE-7653567955	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	MCULE-7783931060	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	MCULE-8924710657	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	MCULE-9034136400	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00479	MCULE-9088298957	Amikacin	LKCWBDHBTVXHDL-RMDFUYIESA-N
DB00480	MCULE-1533631927	Lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00480	MCULE-9771679074	Lenalidomide	GOTYRUGSSMKFNF-UHFFFAOYSA-N
DB00481	MCULE-4598311006	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00481	MCULE-7336063262	Raloxifene	GZUITABIAKMVPG-UHFFFAOYSA-N
DB00482	MCULE-4750749400	Celecoxib	RZEKVGVHFLEQIL-UHFFFAOYSA-N
DB00483	MCULE-3296123143	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00483	MCULE-6152801555	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00483	MCULE-9106832696	Gallamine triethiodide	REEUVFCVXKWOFE-UHFFFAOYSA-K
DB00484	MCULE-4542695850	Brimonidine	XYLJNLCSTIOKRM-UHFFFAOYSA-N
DB00485	MCULE-2219014670	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00485	MCULE-7713174761	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00485	MCULE-8854732588	Dicloxacillin	YFAGHNZHGGCZAX-JKIFEVAISA-N
DB00487	MCULE-3576829094	Pefloxacin	FHFYDNQZQSQIAI-UHFFFAOYSA-N
